game_date,home_team,away_team,home_odds,away_odds,home_score,away_score,home_win,season,source_query,source,market_home_raw_prob,market_away_raw_prob,market_home_no_vig_prob,home_decimal_odds,away_decimal_odds,home_games_played,home_win_pct,home_last5_win_pct,home_gf_per_game,home_ga_per_game,home_goal_diff_per_game,home_last5_gf_per_game,home_last5_ga_per_game,home_rest_days,away_games_played,away_win_pct,away_last5_win_pct,away_gf_per_game,away_ga_per_game,away_goal_diff_per_game,away_last5_gf_per_game,away_last5_ga_per_game,away_rest_days,home_is_favorite,home_form_edge,home_goal_diff_edge,home_rest_edge,home_market_edge_feature
2023-04-25,EDM,LAK,-234,192,6,3,1,20222023,Edmonton Oilers lowest moneyline 2022-23,statmuse,0.7005988023952096,0.3424657534246575,0.6716734822271155,1.4273504273504274,2.92,94.0,0.6063829787234043,0.6,3.872340425531915,3.117021276595745,0.7553191489361702,3.8,3.0,2.0,93.0,0.5591397849462365,0.6,3.3763440860215055,3.150537634408602,0.22580645161290322,3.6,3.4,2.0,1,0.0,0.529512697323267,0.0,0.17167348222711554
2023-04-26,BOS,FLA,-270,218,3,4,0,20222023,Boston Bruins lowest moneyline 2022-23,statmuse,0.7297297297297297,0.31446540880503143,0.6988442129252808,1.3703703703703702,3.18,92.0,0.7717391304347826,0.8,3.6630434782608696,2.1956521739130435,1.4673913043478262,4.2,3.0,3.0,92.0,0.4891304347826087,0.2,3.4239130434782608,3.391304347826087,0.03260869565217391,3.0,4.4,3.0,1,0.6000000000000001,1.4347826086956523,0.0,0.19884421292528076
2023-04-26,COL,SEA,-190,161,2,3,0,20222023,Seattle Kraken highest moneyline 2022-23,statmuse,0.6551724137931034,0.3831417624521073,0.6309963099630996,1.526315789473684,2.6100000000000003,92.0,0.6086956521739131,0.6,3.3152173913043477,2.782608695652174,0.532608695652174,3.2,3.0,2.0,92.0,0.5652173913043478,0.4,3.467391304347826,3.0434782608695654,0.42391304347826086,2.6,3.0,2.0,1,0.19999999999999996,0.10869565217391308,0.0,0.13099630996309963
2023-04-27,NJD,NYR,-122,101,4,0,1,20222023,New York Rangers highest moneyline 2022-23,statmuse,0.5495495495495496,0.4975124378109453,0.524849107486837,1.819672131147541,2.01,93.0,0.6344086021505376,0.6,3.4193548387096775,2.7096774193548385,0.7096774193548387,2.4,3.2,3.0,92.0,0.5543478260869565,0.4,3.3043478260869565,2.652173913043478,0.6521739130434783,2.8,2.0,3.0,1,0.19999999999999996,0.057503506311360475,0.0,0.024849107486836997
2023-04-27,TOR,TBL,-157,134,2,4,0,20222023,Tampa Bay Lightning highest moneyline 2022-23,statmuse,0.6108949416342413,0.42735042735042733,0.5883916845510747,1.6369426751592355,2.34,93.0,0.6236559139784946,0.8,3.4946236559139785,2.7096774193548385,0.7849462365591398,4.4,3.6,3.0,91.0,0.5274725274725275,0.4,3.3846153846153846,3.208791208791209,0.17582417582417584,4.2,3.8,3.0,1,0.4,0.6091220607349639,0.0,0.08839168455107471
2023-04-27,VGK,WPG,-197,165,4,1,1,20222023,Vegas Golden Knights lowest moneyline 2022-23,statmuse,0.6632996632996633,0.37735849056603776,0.6373847750442585,1.5076142131979695,2.65,93.0,0.6236559139784946,0.8,3.3763440860215055,2.827956989247312,0.5483870967741935,3.6,2.8,3.0,92.0,0.5543478260869565,0.2,3.0543478260869565,2.782608695652174,0.2717391304347826,3.0,3.8,3.0,1,0.6000000000000001,0.2766479663394109,0.0,0.1373847750442585
2023-04-28,FLA,BOS,158,-190,7,5,1,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.3875968992248062,0.6551724137931034,0.37169956421430406,2.58,1.526315789473684,93.0,0.4946236559139785,0.4,3.4301075268817205,3.3870967741935485,0.043010752688172046,3.0,3.8,2.0,93.0,0.7634408602150538,0.6,3.6559139784946235,2.21505376344086,1.4408602150537635,3.8,3.0,2.0,0,-0.19999999999999996,-1.3978494623655915,0.0,-0.12830043578569594
2023-04-28,MIN,DAL,-114,-106,1,4,0,20222023,Dallas Stars highest moneyline 2022-23,statmuse,0.5327102803738317,0.5145631067961165,0.5086640097036909,1.8771929824561404,1.9433962264150944,94.0,0.574468085106383,0.4,3.0425531914893615,2.702127659574468,0.3404255319148936,2.6,3.4,3.0,94.0,0.5531914893617021,0.6,3.3617021276595747,2.7127659574468086,0.648936170212766,3.4,2.6,3.0,1,-0.19999999999999996,-0.30851063829787234,0.0,0.008664009703690856
2023-04-28,NYI,CAR,-127,107,1,2,0,20222023,Carolina Hurricanes highest moneyline 2022-23,statmuse,0.5594713656387665,0.4830917874396135,0.5366306721917165,1.7874015748031495,2.0700000000000003,93.0,0.5161290322580645,0.4,2.935483870967742,2.6989247311827955,0.23655913978494625,2.8,2.8,3.0,92.0,0.6413043478260869,0.6,3.3043478260869565,2.5869565217391304,0.717391304347826,2.8,2.8,3.0,1,-0.19999999999999996,-0.4808321645628798,0.0,0.03663067219171645
2023-04-29,LAK,EDM,141,-167,4,5,0,20222023,Los Angeles Kings highest moneyline 2022-23,statmuse,0.4149377593360996,0.6254681647940075,0.3988229494973636,2.41,1.5988023952095807,94.0,0.5531914893617021,0.4,3.372340425531915,3.1808510638297873,0.19148936170212766,3.2,4.0,4.0,95.0,0.6105263157894737,0.6,3.8947368421052633,3.1157894736842104,0.7789473684210526,4.0,3.2,4.0,0,-0.19999999999999996,-0.587458006718925,0.0,-0.10117705050263642
2023-04-29,NYR,NJD,-152,129,5,2,1,20222023,New Jersey Devils highest moneyline 2022-23,statmuse,0.6031746031746031,0.4366812227074236,0.5800559925343287,1.6578947368421053,2.29,93.0,0.5483870967741935,0.4,3.2688172043010755,2.6666666666666665,0.6021505376344086,2.4,2.2,2.0,94.0,0.6382978723404256,0.6,3.425531914893617,2.6808510638297873,0.7446808510638298,2.2,2.4,2.0,1,-0.19999999999999996,-0.14253031342942113,0.0,0.08005599253432871
2023-04-29,TBL,TOR,-113,-107,1,2,0,20222023,Tampa Bay Lightning highest moneyline 2022-23,statmuse,0.5305164319248826,0.5169082125603864,0.5064960374171755,1.8849557522123894,1.9345794392523366,92.0,0.532608695652174,0.4,3.391304347826087,3.1956521739130435,0.1956521739130435,4.0,4.2,2.0,94.0,0.6170212765957447,0.6,3.478723404255319,2.723404255319149,0.7553191489361702,4.2,4.0,2.0,1,-0.19999999999999996,-0.5596669750231268,0.0,0.006496037417175526
2023-04-30,BOS,FLA,-225,185,3,4,0,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.6923076923076923,0.3508771929824561,0.6636481241914618,1.4444444444444444,2.85,94.0,0.7553191489361702,0.4,3.6702127659574466,2.265957446808511,1.4042553191489362,4.2,4.2,2.0,94.0,0.5,0.6,3.4680851063829787,3.404255319148936,0.06382978723404255,4.2,4.2,2.0,1,-0.19999999999999996,1.3404255319148937,0.0,0.1636481241914618
2023-04-30,COL,SEA,-231,189,1,2,0,20222023,Colorado Avalanche lowest moneyline 2022-23,statmuse,0.6978851963746223,0.3460207612456747,0.6685326310097238,1.432900432900433,2.8899999999999997,94.0,0.6063829787234043,0.6,3.3085106382978724,2.765957446808511,0.5425531914893617,3.4,2.6,2.0,94.0,0.5638297872340425,0.4,3.4361702127659575,3.0425531914893615,0.39361702127659576,2.6,3.4,2.0,1,0.19999999999999996,0.1489361702127659,0.0,0.16853263100972382
2023-05-02,DAL,SEA,-211,174,4,5,0,20222023,Dallas Stars lowest moneyline 2022-23,statmuse,0.6784565916398714,0.36496350364963503,0.6502238117731741,1.4739336492890995,2.74,95.0,0.5578947368421052,0.8,3.3684210526315788,2.694736842105263,0.6736842105263158,3.8,2.2,4.0,95.0,0.5684210526315789,0.6,3.4210526315789473,3.0210526315789474,0.4,2.6,3.0,2.0,1,0.20000000000000007,0.27368421052631575,2.0,0.15022381177317412
2023-05-02,TOR,FLA,-192,160,2,4,0,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.6575342465753424,0.38461538461538464,0.6309403437815976,1.5208333333333335,2.6,95.0,0.6210526315789474,0.8,3.463157894736842,2.705263157894737,0.7578947368421053,4.0,2.8,3.0,95.0,0.5052631578947369,0.6,3.473684210526316,3.4,0.07368421052631578,3.8,4.2,2.0,1,0.20000000000000007,0.6842105263157895,1.0,0.13094034378159758
2023-05-03,CAR,NJD,-114,-106,5,1,1,20222023,Carolina Hurricanes highest moneyline 2022-23,statmuse,0.5327102803738317,0.5145631067961165,0.5086640097036909,1.8771929824561404,1.9433962264150944,93.0,0.6451612903225806,0.6,3.2903225806451615,2.5698924731182795,0.7204301075268817,2.8,2.8,5.0,96.0,0.6354166666666666,0.8,3.4166666666666665,2.6770833333333335,0.7395833333333334,3.0,1.4,2.0,1,-0.20000000000000007,-0.019153225806451624,3.0,0.008664009703690856
2023-05-04,DAL,SEA,-220,181,4,2,1,20222023,Dallas Stars lowest moneyline 2022-23,statmuse,0.6875,0.35587188612099646,0.6589213387337455,1.4545454545454546,2.81,96.0,0.5520833333333334,0.6,3.375,2.71875,0.65625,3.2,2.6,2.0,96.0,0.5729166666666666,0.8,3.4375,3.03125,0.40625,2.8,2.6,2.0,1,-0.20000000000000007,0.25,0.0,0.15892133873374548
2023-05-04,TOR,FLA,-215,177,2,3,0,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.6825396825396826,0.36101083032490977,0.654055241337653,1.4651162790697674,2.77,96.0,0.6145833333333334,0.6,3.4479166666666665,2.71875,0.7291666666666666,3.0,3.2,2.0,96.0,0.5104166666666666,0.8,3.4791666666666665,3.3854166666666665,0.09375,4.2,3.8,2.0,1,-0.20000000000000007,0.6354166666666666,0.0,0.15405524133765303
2023-05-05,CAR,NJD,-110,-110,6,1,1,20222023,Carolina Hurricanes highest moneyline 2022-23,statmuse,0.5238095238095238,0.5238095238095238,0.5,1.9090909090909092,1.9090909090909092,94.0,0.648936170212766,0.6,3.3085106382978724,2.5531914893617023,0.7553191489361702,3.0,2.4,2.0,97.0,0.6288659793814433,0.6,3.3917525773195876,2.7010309278350517,0.6907216494845361,2.8,2.2,2.0,0,0.0,0.06459749945163418,0.0,0.0
2023-05-06,VGK,EDM,112,-132,1,5,0,20222023,Vegas Golden Knights highest moneyline 2022-23,statmuse,0.4716981132075472,0.5689655172413793,0.45326664582682086,2.12,1.7575757575757576,95.0,0.631578947368421,1.0,3.4105263157894736,2.8210526315789473,0.5894736842105263,4.8,2.6,3.0,97.0,0.6082474226804123,0.6,3.9072164948453607,3.154639175257732,0.7525773195876289,4.4,4.0,3.0,0,0.4,-0.1631036353771026,0.0,-0.04673335417317914
2023-05-07,FLA,TOR,132,-155,3,2,1,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.43103448275862066,0.6078431372549019,0.4149040026033192,2.3200000000000003,1.6451612903225805,97.0,0.5154639175257731,1.0,3.4742268041237114,3.3711340206185567,0.10309278350515463,4.4,3.0,3.0,97.0,0.6082474226804123,0.4,3.4329896907216493,2.7216494845360826,0.711340206185567,2.6,3.2,3.0,0,0.6,-0.6082474226804124,0.0,-0.08509599739668078
2023-05-07,NJD,CAR,-163,140,8,4,1,20222023,Carolina Hurricanes highest moneyline 2022-23,statmuse,0.6197718631178707,0.4166666666666667,0.5979822684194436,1.6134969325153374,2.4,98.0,0.6224489795918368,0.4,3.36734693877551,2.7346938775510203,0.6326530612244898,2.4,3.2,2.0,95.0,0.6526315789473685,0.8,3.336842105263158,2.536842105263158,0.8,4.0,1.6,2.0,1,-0.4,-0.1673469387755102,0.0,0.09798226841944357
2023-05-08,EDM,VGK,-188,157,1,5,0,20222023,Vegas Golden Knights highest moneyline 2022-23,statmuse,0.6527777777777778,0.38910505836575876,0.6265366460916022,1.5319148936170213,2.5700000000000003,98.0,0.6122448979591837,0.8,3.9183673469387754,3.13265306122449,0.7857142857142857,5.0,3.6,2.0,96.0,0.625,0.8,3.3854166666666665,2.84375,0.5416666666666666,4.0,3.2,2.0,1,0.0,0.24404761904761907,0.0,0.1265366460916022
2023-05-09,NJD,CAR,-155,133,1,6,0,20222023,Carolina Hurricanes highest moneyline 2022-23,statmuse,0.6078431372549019,0.4291845493562232,0.5861397386999919,1.6451612903225805,2.33,99.0,0.6262626262626263,0.4,3.414141414141414,2.7474747474747474,0.6666666666666666,3.2,4.0,2.0,96.0,0.6458333333333334,0.6,3.34375,2.59375,0.75,3.8,2.8,2.0,1,-0.19999999999999996,-0.08333333333333337,0.0,0.08613973869999192
2023-05-10,EDM,VGK,-194,163,4,1,1,20222023,Vegas Golden Knights highest moneyline 2022-23,statmuse,0.6598639455782312,0.38022813688212925,0.6344283902414761,1.5154639175257731,2.63,99.0,0.6060606060606061,0.6,3.888888888888889,3.1515151515151514,0.7373737373737373,4.2,3.8,2.0,97.0,0.6288659793814433,0.8,3.402061855670103,2.8247422680412373,0.5773195876288659,4.0,2.6,2.0,1,-0.20000000000000007,0.16005414974487142,0.0,0.13442839024147613
2023-05-10,FLA,TOR,-105,-115,1,2,0,20222023,Toronto Maple Leafs highest moneyline 2022-23,statmuse,0.5121951219512195,0.5348837209302325,0.4891657638136511,1.9523809523809523,1.8695652173913042,98.0,0.5204081632653061,1.0,3.4693877551020407,3.357142857142857,0.11224489795918367,4.2,2.8,3.0,98.0,0.6020408163265306,0.2,3.4183673469387754,2.7244897959183674,0.6938775510204082,2.0,3.0,3.0,0,0.8,-0.5816326530612245,0.0,-0.010834236186348878
2023-05-11,CAR,NJD,-140,119,3,2,1,20222023,New Jersey Devils highest moneyline 2022-23,statmuse,0.5833333333333334,0.45662100456621,0.5609220636663008,1.7142857142857144,2.19,97.0,0.6494845360824743,0.8,3.3711340206185567,2.577319587628866,0.7938144329896907,4.6,2.4,2.0,100.0,0.62,0.4,3.39,2.78,0.61,3.0,4.2,2.0,1,0.4,0.1838144329896907,0.0,0.06092206366630082
2023-05-11,DAL,SEA,-202,167,5,2,1,20222023,Dallas Stars lowest moneyline 2022-23,statmuse,0.6688741721854304,0.37453183520599254,0.6410488030998168,1.495049504950495,2.67,99.0,0.5555555555555556,0.6,3.393939393939394,2.757575757575758,0.6363636363636364,4.0,3.6,2.0,99.0,0.5656565656565656,0.6,3.4545454545454546,3.0606060606060606,0.3939393939393939,3.8,3.4,2.0,1,0.0,0.24242424242424243,0.0,0.14104880309981682
2023-05-12,TOR,FLA,-187,157,2,3,0,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.6515679442508711,0.38910505836575876,0.6261024765825506,1.53475935828877,2.5700000000000003,99.0,0.6060606060606061,0.4,3.404040404040404,2.707070707070707,0.696969696969697,2.0,2.4,2.0,99.0,0.5151515151515151,0.8,3.4444444444444446,3.3434343434343434,0.10101010101010101,3.0,2.2,2.0,1,-0.4,0.595959595959596,0.0,0.12610247658255058
2023-05-12,VGK,EDM,115,-135,4,3,1,20222023,Vegas Golden Knights highest moneyline 2022-23,statmuse,0.46511627906976744,0.574468085106383,0.447405997144217,2.15,1.7407407407407407,98.0,0.6224489795918368,0.6,3.377551020408163,2.836734693877551,0.5408163265306123,3.4,3.0,2.0,100.0,0.61,0.6,3.89,3.13,0.76,3.8,3.4,2.0,0,0.0,-0.21918367346938772,0.0,-0.05259400285578297
2023-05-14,EDM,VGK,-191,161,2,5,0,20222023,Vegas Golden Knights highest moneyline 2022-23,statmuse,0.6563573883161512,0.3831417624521073,0.6314169548200783,1.5235602094240837,2.6100000000000003,101.0,0.6039603960396039,0.4,3.881188118811881,3.1386138613861387,0.7425742574257426,3.4,3.4,2.0,99.0,0.6262626262626263,0.6,3.3838383838383836,2.8383838383838382,0.5454545454545454,3.4,3.4,2.0,1,-0.19999999999999996,0.19711971197119715,0.0,0.1314169548200783
2023-05-15,DAL,SEA,-199,166,2,1,1,20222023,Dallas Stars lowest moneyline 2022-23,statmuse,0.6655518394648829,0.37593984962406013,0.639037110365309,1.5025125628140703,2.66,101.0,0.5544554455445545,0.6,3.405940594059406,2.782178217821782,0.6237623762376238,4.0,4.0,2.0,101.0,0.5643564356435643,0.4,3.4653465346534653,3.0792079207920793,0.38613861386138615,4.0,4.0,2.0,1,0.19999999999999996,0.2376237623762376,0.0,0.13903711036530897
2023-05-18,CAR,FLA,-147,126,2,3,0,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.5951417004048583,0.4424778761061947,0.5735644487414109,1.6802721088435373,2.26,98.0,0.6530612244897959,0.8,3.36734693877551,2.5714285714285716,0.7959183673469388,4.8,2.6,7.0,100.0,0.52,0.8,3.44,3.33,0.11,2.8,2.0,6.0,1,0.0,0.6859183673469388,1.0,0.07356444874141088
2023-05-19,VGK,DAL,-124,104,4,3,1,20222023,Dallas Stars highest moneyline 2022-23,statmuse,0.5535714285714286,0.49019607843137253,0.5303589399530358,1.8064516129032258,2.04,100.0,0.63,0.6,3.4,2.83,0.57,3.2,3.0,5.0,102.0,0.5588235294117647,0.6,3.392156862745098,2.764705882352941,0.6274509803921569,3.6,3.8,4.0,1,0.0,-0.0574509803921569,1.0,0.030358939953035846
2023-05-20,CAR,FLA,-152,129,1,2,0,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.6031746031746031,0.4366812227074236,0.5800559925343287,1.6578947368421053,2.29,99.0,0.6464646464646465,0.6,3.3535353535353534,2.5757575757575757,0.7777777777777778,4.2,3.0,2.0,101.0,0.5247524752475248,0.8,3.4356435643564356,3.3168316831683167,0.1188118811881188,2.6,2.0,2.0,1,-0.20000000000000007,0.658965896589659,0.0,0.08005599253432871
2023-05-21,VGK,DAL,-117,-103,3,2,1,20222023,Dallas Stars highest moneyline 2022-23,statmuse,0.5391705069124424,0.5073891625615764,0.5151837230488916,1.8547008547008548,1.970873786407767,101.0,0.6336633663366337,0.8,3.405940594059406,2.8316831683168315,0.5742574257425742,3.8,2.6,2.0,103.0,0.5533980582524272,0.6,3.3883495145631066,2.7766990291262137,0.6116504854368932,3.8,3.2,2.0,1,0.20000000000000007,-0.03739305969431894,0.0,0.015183723048891595
2023-05-22,FLA,CAR,-110,-109,1,0,1,20222023,Carolina Hurricanes highest moneyline 2022-23,statmuse,0.5238095238095238,0.5215311004784688,0.5010897994768962,1.9090909090909092,1.9174311926605505,102.0,0.5294117647058824,0.8,3.4215686274509802,3.2941176470588234,0.12745098039215685,2.4,1.8,2.0,100.0,0.64,0.4,3.33,2.57,0.76,3.2,3.2,2.0,1,0.4,-0.6325490196078432,0.0,0.0010897994768962471
2023-05-23,DAL,VGK,-155,132,0,4,0,20222023,Vegas Golden Knights highest moneyline 2022-23,statmuse,0.6078431372549019,0.43103448275862066,0.5850959973966807,1.6451612903225805,2.3200000000000003,104.0,0.5480769230769231,0.4,3.375,2.7788461538461537,0.5961538461538461,3.0,3.2,2.0,102.0,0.6372549019607843,0.8,3.4019607843137254,2.823529411764706,0.5784313725490197,3.4,2.8,2.0,1,-0.4,0.017722473604826483,0.0,0.08509599739668072
2023-05-24,FLA,CAR,-112,-107,4,3,1,20222023,Carolina Hurricanes highest moneyline 2022-23,statmuse,0.5283018867924528,0.5169082125603864,0.5054504229528212,1.8928571428571428,1.9345794392523366,103.0,0.5339805825242718,0.8,3.3980582524271843,3.262135922330097,0.13592233009708737,2.0,1.4,2.0,101.0,0.6336633663366337,0.4,3.297029702970297,2.5544554455445545,0.7425742574257426,2.4,1.8,2.0,1,0.4,-0.6066519273286552,0.0,0.005450422952821166
2023-05-27,VGK,DAL,-150,128,2,4,0,20222023,Dallas Stars highest moneyline 2022-23,statmuse,0.6,0.43859649122807015,0.5777027027027027,1.6666666666666665,2.2800000000000002,104.0,0.6346153846153846,0.8,3.394230769230769,2.798076923076923,0.5961538461538461,3.6,2.0,2.0,106.0,0.5471698113207547,0.4,3.339622641509434,2.7830188679245285,0.5566037735849056,2.0,2.8,2.0,1,0.4,0.0395500725689405,0.0,0.07770270270270274
2023-05-29,DAL,VGK,-131,111,0,6,0,20222023,Vegas Golden Knights highest moneyline 2022-23,statmuse,0.5670995670995671,0.47393364928909953,0.5447468516584222,1.7633587786259541,2.1100000000000003,107.0,0.5514018691588785,0.4,3.3457943925233646,2.7757009345794392,0.5700934579439252,2.4,3.0,2.0,105.0,0.6285714285714286,0.6,3.380952380952381,2.8095238095238093,0.5714285714285714,3.0,2.4,2.0,1,-0.19999999999999996,-0.001335113484646211,0.0,0.04474685165842218
2023-06-05,VGK,FLA,-138,118,7,2,1,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.5798319327731093,0.45871559633027525,0.5583104446588969,1.7246376811594204,2.1799999999999997,107.0,0.6355140186915887,0.6,3.4205607476635516,2.7757009345794392,0.6448598130841121,3.8,1.8,2.0,105.0,0.5333333333333333,0.8,3.3904761904761904,3.276190476190476,0.11428571428571428,2.4,2.2,2.0,1,-0.20000000000000007,0.5305740987983978,0.0,0.0583104446588969
2023-06-08,FLA,VGK,-126,107,3,2,1,20222023,Vegas Golden Knights highest moneyline 2022-23,statmuse,0.5575221238938053,0.4830917874396135,0.5357627049011956,1.7936507936507935,2.0700000000000003,106.0,0.5283018867924528,0.6,3.3773584905660377,3.311320754716981,0.0660377358490566,2.2,3.2,3.0,108.0,0.6388888888888888,0.6,3.4537037037037037,2.7685185185185186,0.6851851851851852,4.4,2.2,3.0,1,0.0,-0.6191474493361286,0.0,0.0357627049011956
2023-06-13,VGK,FLA,-203,170,9,3,1,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.66996699669967,0.37037037037037035,0.6439901304194573,1.4926108374384237,2.7,110.0,0.6363636363636364,0.8,3.4363636363636365,2.7636363636363637,0.6727272727272727,4.6,1.8,3.0,108.0,0.5277777777777778,0.4,3.361111111111111,3.2962962962962963,0.06481481481481481,2.6,4.0,3.0,1,0.4,0.607912457912458,0.0,0.1439901304194573
2023-10-10,PIT,CHI,-252,200,2,4,0,20232024,Pittsburgh Penguins lowest moneyline 2023-24,statmuse,0.7159090909090909,0.3333333333333333,0.6823104693140795,1.3968253968253967,3.0,95.0,0.4842105263157895,0.4,3.1473684210526316,3.1894736842105265,-0.042105263157894736,2.8,2.8,4.0,94.0,0.30851063829787234,0.2,2.382978723404255,3.648936170212766,-1.2659574468085106,2.4,3.8,3.0,1,0.2,1.223852183650616,1.0,0.18231046931407946
2023-10-10,TBL,NSH,-160,132,5,3,1,20232024,Nashville Predators highest moneyline 2023-24,statmuse,0.6153846153846154,0.43103448275862066,0.58808618504436,1.625,2.3200000000000003,100.0,0.54,0.8,3.35,3.14,0.21,3.6,2.4,3.0,93.0,0.5053763440860215,0.2,2.817204301075269,2.881720430107527,-0.06451612903225806,2.6,3.4,4.0,1,0.6000000000000001,0.2745161290322581,-1.0,0.08808618504436005
2023-10-10,VGK,SEA,-166,138,4,1,1,20232024,Seattle Kraken highest moneyline 2023-24,statmuse,0.6240601503759399,0.42016806722689076,0.5976281236764084,1.6024096385542168,2.38,118.0,0.6271186440677966,0.6,3.457627118644068,2.788135593220339,0.6694915254237288,3.4,2.8,3.0,108.0,0.5555555555555556,0.4,3.3796296296296298,3.037037037037037,0.3425925925925926,1.8,2.4,4.0,1,0.19999999999999996,0.3268989328311362,-1.0,0.09762812367640838
2023-10-11,BOS,CHI,-340,266,3,1,1,20232024,Boston Bruins lowest moneyline 2023-24,statmuse,0.7727272727272727,0.273224043715847,0.7387793873189266,1.2941176470588236,3.66,101.0,0.7227722772277227,0.2,3.594059405940594,2.3168316831683167,1.2772277227722773,2.4,3.4,6.0,95.0,0.3157894736842105,0.4,2.4,3.6315789473684212,-1.231578947368421,2.8,3.6,1.0,1,-0.2,2.5088066701406984,5.0,0.23877938731892656
2023-10-11,CAR,OTT,-190,159,5,3,1,20232024,Ottawa Senators highest moneyline 2023-24,statmuse,0.6551724137931034,0.3861003861003861,0.6292034266717812,1.526315789473684,2.59,108.0,0.6203703703703703,0.4,3.259259259259259,2.5833333333333335,0.6759259259259259,2.2,3.0,5.0,98.0,0.5102040816326531,0.8,3.2244897959183674,3.2551020408163267,-0.030612244897959183,3.4,1.8,4.0,1,-0.4,0.7065381708238851,1.0,0.1292034266717812
2023-10-11,CGY,WPG,-137,116,5,3,1,20232024,Calgary Flames lowest moneyline 2023-24,statmuse,0.5780590717299579,0.46296296296296297,0.5552803422652556,1.72992700729927,2.16,98.0,0.46938775510204084,0.4,3.13265306122449,3.010204081632653,0.12244897959183673,2.4,3.6,5.0,99.0,0.5353535353535354,0.2,2.98989898989899,2.7777777777777777,0.21212121212121213,2.4,2.8,6.0,1,0.2,-0.0896722325293754,-1.0,0.05528034226525558
2023-10-11,LAK,COL,105,-125,2,5,0,20232024,Los Angeles Kings highest moneyline 2023-24,statmuse,0.4878048780487805,0.5555555555555556,0.4675324675324675,2.05,1.8,104.0,0.5576923076923077,0.8,3.375,3.1923076923076925,0.18269230769230768,3.6,3.0,4.0,101.0,0.5841584158415841,0.4,3.2475247524752477,2.792079207920792,0.45544554455445546,2.6,3.2,6.0,0,0.4,-0.2727532368621478,-2.0,-0.03246753246753248
2023-10-11,TOR,MTL,-293,233,6,5,1,20232024,Montreal Canadiens highest moneyline 2023-24,statmuse,0.7455470737913485,0.3003003003003003,0.712864125550709,1.341296928327645,3.33,108.0,0.5925925925925926,0.6,3.3796296296296298,2.7222222222222223,0.6574074074074074,3.2,2.8,4.0,96.0,0.3541666666666667,0.6,2.8020833333333335,3.7291666666666665,-0.9270833333333334,3.4,3.2,4.0,1,0.0,1.584490740740741,0.0,0.212864125550709
2023-10-11,VAN,EDM,130,-154,8,1,1,20232024,Vancouver Canucks highest moneyline 2023-24,statmuse,0.43478260869565216,0.6062992125984252,0.4176257809930944,2.3,1.6493506493506493,95.0,0.4421052631578947,0.4,3.1894736842105265,3.6210526315789475,-0.43157894736842106,2.2,2.0,5.0,110.0,0.6,0.8,3.772727272727273,3.090909090909091,0.6818181818181818,3.6,2.0,5.0,0,-0.4,-1.1133971291866027,0.0,-0.08237421900690561
2023-10-12,CBJ,PHI,-118,-102,2,4,0,20232024,Columbus Blue Jackets lowest moneyline 2023-24,statmuse,0.5412844036697247,0.504950495049505,0.5173641257162701,1.847457627118644,1.9803921568627452,98.0,0.336734693877551,0.6,2.7244897959183674,3.8469387755102042,-1.1224489795918366,3.8,3.2,5.0,94.0,0.3723404255319149,0.6,2.606382978723404,3.297872340425532,-0.6914893617021277,3.0,2.2,7.0,1,0.0,-0.43095961788970893,-2.0,0.017364125716270107
2023-10-12,DAL,STL,-210,173,2,1,1,20232024,Dallas Stars lowest moneyline 2023-24,statmuse,0.6774193548387096,0.3663003663003663,0.6490433601267973,1.4761904761904763,2.73,115.0,0.5478260869565217,0.4,3.3130434782608695,2.782608695652174,0.5304347826086957,2.0,3.2,5.0,98.0,0.47959183673469385,0.4,3.2142857142857144,3.520408163265306,-0.30612244897959184,3.2,2.8,5.0,1,0.0,0.8365572315882875,0.0,0.1490433601267973
2023-10-12,MIN,FLA,-132,111,2,0,1,20232024,Florida Panthers highest moneyline 2023-24,statmuse,0.5689655172413793,0.47393364928909953,0.5455613883883099,1.7575757575757576,2.1100000000000003,101.0,0.5841584158415841,0.8,3.0297029702970297,2.702970297029703,0.32673267326732675,3.0,2.4,5.0,117.0,0.5213675213675214,0.4,3.341880341880342,3.299145299145299,0.042735042735042736,2.8,3.0,5.0,1,0.4,0.283997630532284,0.0,0.04556138838830992
2023-10-12,NJD,DET,-243,197,4,3,1,20232024,Detroit Red Wings highest moneyline 2023-24,statmuse,0.7084548104956269,0.3367003367003367,0.6778465497647246,1.4115226337448559,2.9699999999999998,108.0,0.6388888888888888,1.0,3.435185185185185,2.7222222222222223,0.7129629629629629,4.0,2.2,6.0,98.0,0.4387755102040816,0.6,2.9489795918367347,3.295918367346939,-0.3469387755102041,3.4,2.6,5.0,1,0.4,1.059901738473167,1.0,0.17784654976472458
