event_id,event_name,short_name,game_datetime,game_date,season_year,season_type,status_state,status_detail,venue,neutral_site,home_team_id,home_team,home_abbrev,home_record,away_team_id,away_team,away_abbrev,away_record,market_provider,market_details,market_spread,market_over_under,market_over_odds,market_under_odds,market_home_moneyline,market_away_moneyline,market_home_spread_odds,market_away_spread_odds,market_home_raw_implied_prob,market_away_raw_implied_prob,market_home_no_vig_prob,espn_predictor_home_projection_pct,espn_predictor_away_projection_pct,espn_predictor_home_loss_pct,espn_predictor_away_loss_pct,home_regular_games,home_regular_win_pct,home_regular_rest_days,home_regular_avg_points_for,home_regular_avg_points_against,home_regular_avg_margin,home_regular_avg_estimated_possessions,home_regular_avg_off_rating_est,home_regular_avg_efg_pct_est,home_regular_avg_three_pa_rate,home_regular_avg_ft_rate,home_regular_avg_turnover_rate,home_regular_avg_offensive_rebounds,home_regular_avg_defensive_rebounds,home_regular_avg_total_rebounds,home_regular_avg_assists,home_regular_avg_steals,home_regular_avg_blocks,home_regular_avg_turnovers,home_regular_avg_fouls,away_regular_games,away_regular_win_pct,away_regular_rest_days,away_regular_avg_points_for,away_regular_avg_points_against,away_regular_avg_margin,away_regular_avg_estimated_possessions,away_regular_avg_off_rating_est,away_regular_avg_efg_pct_est,away_regular_avg_three_pa_rate,away_regular_avg_ft_rate,away_regular_avg_turnover_rate,away_regular_avg_offensive_rebounds,away_regular_avg_defensive_rebounds,away_regular_avg_total_rebounds,away_regular_avg_assists,away_regular_avg_steals,away_regular_avg_blocks,away_regular_avg_turnovers,away_regular_avg_fouls,edge_regular_games,edge_regular_win_pct,edge_regular_rest_days,edge_regular_avg_points_for,edge_regular_avg_points_against,edge_regular_avg_margin,edge_regular_avg_estimated_possessions,edge_regular_avg_off_rating_est,edge_regular_avg_efg_pct_est,edge_regular_avg_three_pa_rate,edge_regular_avg_ft_rate,edge_regular_avg_turnover_rate,edge_regular_avg_offensive_rebounds,edge_regular_avg_defensive_rebounds,edge_regular_avg_total_rebounds,edge_regular_avg_assists,edge_regular_avg_steals,edge_regular_avg_blocks,edge_regular_avg_turnovers,edge_regular_avg_fouls,home_playoffs_games,home_playoffs_win_pct,home_playoffs_rest_days,home_playoffs_avg_points_for,home_playoffs_avg_points_against,home_playoffs_avg_margin,home_playoffs_avg_estimated_possessions,home_playoffs_avg_off_rating_est,home_playoffs_avg_efg_pct_est,home_playoffs_avg_three_pa_rate,home_playoffs_avg_ft_rate,home_playoffs_avg_turnover_rate,home_playoffs_avg_offensive_rebounds,home_playoffs_avg_defensive_rebounds,home_playoffs_avg_total_rebounds,home_playoffs_avg_assists,home_playoffs_avg_steals,home_playoffs_avg_blocks,home_playoffs_avg_turnovers,home_playoffs_avg_fouls,away_playoffs_games,away_playoffs_win_pct,away_playoffs_rest_days,away_playoffs_avg_points_for,away_playoffs_avg_points_against,away_playoffs_avg_margin,away_playoffs_avg_estimated_possessions,away_playoffs_avg_off_rating_est,away_playoffs_avg_efg_pct_est,away_playoffs_avg_three_pa_rate,away_playoffs_avg_ft_rate,away_playoffs_avg_turnover_rate,away_playoffs_avg_offensive_rebounds,away_playoffs_avg_defensive_rebounds,away_playoffs_avg_total_rebounds,away_playoffs_avg_assists,away_playoffs_avg_steals,away_playoffs_avg_blocks,away_playoffs_avg_turnovers,away_playoffs_avg_fouls,edge_playoffs_games,edge_playoffs_win_pct,edge_playoffs_rest_days,edge_playoffs_avg_points_for,edge_playoffs_avg_points_against,edge_playoffs_avg_margin,edge_playoffs_avg_estimated_possessions,edge_playoffs_avg_off_rating_est,edge_playoffs_avg_efg_pct_est,edge_playoffs_avg_three_pa_rate,edge_playoffs_avg_ft_rate,edge_playoffs_avg_turnover_rate,edge_playoffs_avg_offensive_rebounds,edge_playoffs_avg_defensive_rebounds,edge_playoffs_avg_total_rebounds,edge_playoffs_avg_assists,edge_playoffs_avg_steals,edge_playoffs_avg_blocks,edge_playoffs_avg_turnovers,edge_playoffs_avg_fouls,home_last5_games,home_last5_win_pct,home_last5_rest_days,home_last5_avg_points_for,home_last5_avg_points_against,home_last5_avg_margin,home_last5_avg_estimated_possessions,home_last5_avg_off_rating_est,home_last5_avg_efg_pct_est,home_last5_avg_three_pa_rate,home_last5_avg_ft_rate,home_last5_avg_turnover_rate,home_last5_avg_offensive_rebounds,home_last5_avg_defensive_rebounds,home_last5_avg_total_rebounds,home_last5_avg_assists,home_last5_avg_steals,home_last5_avg_blocks,home_last5_avg_turnovers,home_last5_avg_fouls,away_last5_games,away_last5_win_pct,away_last5_rest_days,away_last5_avg_points_for,away_last5_avg_points_against,away_last5_avg_margin,away_last5_avg_estimated_possessions,away_last5_avg_off_rating_est,away_last5_avg_efg_pct_est,away_last5_avg_three_pa_rate,away_last5_avg_ft_rate,away_last5_avg_turnover_rate,away_last5_avg_offensive_rebounds,away_last5_avg_defensive_rebounds,away_last5_avg_total_rebounds,away_last5_avg_assists,away_last5_avg_steals,away_last5_avg_blocks,away_last5_avg_turnovers,away_last5_avg_fouls,edge_last5_games,edge_last5_win_pct,edge_last5_rest_days,edge_last5_avg_points_for,edge_last5_avg_points_against,edge_last5_avg_margin,edge_last5_avg_estimated_possessions,edge_last5_avg_off_rating_est,edge_last5_avg_efg_pct_est,edge_last5_avg_three_pa_rate,edge_last5_avg_ft_rate,edge_last5_avg_turnover_rate,edge_last5_avg_offensive_rebounds,edge_last5_avg_defensive_rebounds,edge_last5_avg_total_rebounds,edge_last5_avg_assists,edge_last5_avg_steals,edge_last5_avg_blocks,edge_last5_avg_turnovers,edge_last5_avg_fouls,home_last10_games,home_last10_win_pct,home_last10_rest_days,home_last10_avg_points_for,home_last10_avg_points_against,home_last10_avg_margin,home_last10_avg_estimated_possessions,home_last10_avg_off_rating_est,home_last10_avg_efg_pct_est,home_last10_avg_three_pa_rate,home_last10_avg_ft_rate,home_last10_avg_turnover_rate,home_last10_avg_offensive_rebounds,home_last10_avg_defensive_rebounds,home_last10_avg_total_rebounds,home_last10_avg_assists,home_last10_avg_steals,home_last10_avg_blocks,home_last10_avg_turnovers,home_last10_avg_fouls,away_last10_games,away_last10_win_pct,away_last10_rest_days,away_last10_avg_points_for,away_last10_avg_points_against,away_last10_avg_margin,away_last10_avg_estimated_possessions,away_last10_avg_off_rating_est,away_last10_avg_efg_pct_est,away_last10_avg_three_pa_rate,away_last10_avg_ft_rate,away_last10_avg_turnover_rate,away_last10_avg_offensive_rebounds,away_last10_avg_defensive_rebounds,away_last10_avg_total_rebounds,away_last10_avg_assists,away_last10_avg_steals,away_last10_avg_blocks,away_last10_avg_turnovers,away_last10_avg_fouls,edge_last10_games,edge_last10_win_pct,edge_last10_rest_days,edge_last10_avg_points_for,edge_last10_avg_points_against,edge_last10_avg_margin,edge_last10_avg_estimated_possessions,edge_last10_avg_off_rating_est,edge_last10_avg_efg_pct_est,edge_last10_avg_three_pa_rate,edge_last10_avg_ft_rate,edge_last10_avg_turnover_rate,edge_last10_avg_offensive_rebounds,edge_last10_avg_defensive_rebounds,edge_last10_avg_total_rebounds,edge_last10_avg_assists,edge_last10_avg_steals,edge_last10_avg_blocks,edge_last10_avg_turnovers,edge_last10_avg_fouls,home_h2h_games,home_h2h_win_pct,home_h2h_rest_days,home_h2h_avg_points_for,home_h2h_avg_points_against,home_h2h_avg_margin,home_h2h_avg_estimated_possessions,home_h2h_avg_off_rating_est,home_h2h_avg_efg_pct_est,home_h2h_avg_three_pa_rate,home_h2h_avg_ft_rate,home_h2h_avg_turnover_rate,home_h2h_avg_offensive_rebounds,home_h2h_avg_defensive_rebounds,home_h2h_avg_total_rebounds,home_h2h_avg_assists,home_h2h_avg_steals,home_h2h_avg_blocks,home_h2h_avg_turnovers,home_h2h_avg_fouls,away_h2h_games,away_h2h_win_pct,away_h2h_rest_days,away_h2h_avg_points_for,away_h2h_avg_points_against,away_h2h_avg_margin,away_h2h_avg_estimated_possessions,away_h2h_avg_off_rating_est,away_h2h_avg_efg_pct_est,away_h2h_avg_three_pa_rate,away_h2h_avg_ft_rate,away_h2h_avg_turnover_rate,away_h2h_avg_offensive_rebounds,away_h2h_avg_defensive_rebounds,away_h2h_avg_total_rebounds,away_h2h_avg_assists,away_h2h_avg_steals,away_h2h_avg_blocks,away_h2h_avg_turnovers,away_h2h_avg_fouls,edge_h2h_games,edge_h2h_win_pct,edge_h2h_rest_days,edge_h2h_avg_points_for,edge_h2h_avg_points_against,edge_h2h_avg_margin,edge_h2h_avg_estimated_possessions,edge_h2h_avg_off_rating_est,edge_h2h_avg_efg_pct_est,edge_h2h_avg_three_pa_rate,edge_h2h_avg_ft_rate,edge_h2h_avg_turnover_rate,edge_h2h_avg_offensive_rebounds,edge_h2h_avg_defensive_rebounds,edge_h2h_avg_total_rebounds,edge_h2h_avg_assists,edge_h2h_avg_steals,edge_h2h_avg_blocks,edge_h2h_avg_turnovers,edge_h2h_avg_fouls,home_players_roster_count,home_players_injury_out_count,home_players_available_count,home_players_top5_sum_last5_avg_minutes,home_players_top5_avg_last5_avg_minutes,home_players_top5_sum_last5_avg_points,home_players_top5_avg_last5_avg_points,home_players_top5_sum_last5_avg_rebounds,home_players_top5_avg_last5_avg_rebounds,home_players_top5_sum_last5_avg_assists,home_players_top5_avg_last5_avg_assists,home_players_top5_sum_last5_avg_usage_proxy,home_players_top5_avg_last5_avg_usage_proxy,home_players_top5_sum_last10_avg_points,home_players_top5_avg_last10_avg_points,home_players_top8_sum_last5_avg_minutes,home_players_top8_avg_last5_avg_minutes,home_players_top8_sum_last5_avg_points,home_players_top8_avg_last5_avg_points,home_players_top8_sum_last5_avg_rebounds,home_players_top8_avg_last5_avg_rebounds,home_players_top8_sum_last5_avg_assists,home_players_top8_avg_last5_avg_assists,home_players_top8_sum_last5_avg_usage_proxy,home_players_top8_avg_last5_avg_usage_proxy,home_players_top8_sum_last10_avg_points,home_players_top8_avg_last10_avg_points,home_players_scorer1_player,home_players_scorer1_last10_ppg,home_players_scorer1_last10_mpg,home_players_scorer2_player,home_players_scorer2_last10_ppg,home_players_scorer2_last10_mpg,home_players_scorer3_player,home_players_scorer3_last10_ppg,home_players_scorer3_last10_mpg,away_players_roster_count,away_players_injury_out_count,away_players_available_count,away_players_top5_sum_last5_avg_minutes,away_players_top5_avg_last5_avg_minutes,away_players_top5_sum_last5_avg_points,away_players_top5_avg_last5_avg_points,away_players_top5_sum_last5_avg_rebounds,away_players_top5_avg_last5_avg_rebounds,away_players_top5_sum_last5_avg_assists,away_players_top5_avg_last5_avg_assists,away_players_top5_sum_last5_avg_usage_proxy,away_players_top5_avg_last5_avg_usage_proxy,away_players_top5_sum_last10_avg_points,away_players_top5_avg_last10_avg_points,away_players_top8_sum_last5_avg_minutes,away_players_top8_avg_last5_avg_minutes,away_players_top8_sum_last5_avg_points,away_players_top8_avg_last5_avg_points,away_players_top8_sum_last5_avg_rebounds,away_players_top8_avg_last5_avg_rebounds,away_players_top8_sum_last5_avg_assists,away_players_top8_avg_last5_avg_assists,away_players_top8_sum_last5_avg_usage_proxy,away_players_top8_avg_last5_avg_usage_proxy,away_players_top8_sum_last10_avg_points,away_players_top8_avg_last10_avg_points,away_players_scorer1_player,away_players_scorer1_last10_ppg,away_players_scorer1_last10_mpg,away_players_scorer2_player,away_players_scorer2_last10_ppg,away_players_scorer2_last10_mpg,away_players_scorer3_player,away_players_scorer3_last10_ppg,away_players_scorer3_last10_mpg,edge_players_roster_count,edge_players_injury_out_count,edge_players_available_count,edge_players_top5_sum_last5_avg_minutes,edge_players_top5_avg_last5_avg_minutes,edge_players_top5_sum_last5_avg_points,edge_players_top5_avg_last5_avg_points,edge_players_top5_sum_last5_avg_rebounds,edge_players_top5_avg_last5_avg_rebounds,edge_players_top5_sum_last5_avg_assists,edge_players_top5_avg_last5_avg_assists,edge_players_top5_sum_last5_avg_usage_proxy,edge_players_top5_avg_last5_avg_usage_proxy,edge_players_top5_sum_last10_avg_points,edge_players_top5_avg_last10_avg_points,edge_players_top8_sum_last5_avg_minutes,edge_players_top8_avg_last5_avg_minutes,edge_players_top8_sum_last5_avg_points,edge_players_top8_avg_last5_avg_points,edge_players_top8_sum_last5_avg_rebounds,edge_players_top8_avg_last5_avg_rebounds,edge_players_top8_sum_last5_avg_assists,edge_players_top8_avg_last5_avg_assists,edge_players_top8_sum_last5_avg_usage_proxy,edge_players_top8_avg_last5_avg_usage_proxy,edge_players_top8_sum_last10_avg_points,edge_players_top8_avg_last10_avg_points,edge_players_scorer1_last10_ppg,edge_players_scorer1_last10_mpg,edge_players_scorer2_last10_ppg,edge_players_scorer2_last10_mpg,edge_players_scorer3_last10_ppg,edge_players_scorer3_last10_mpg
401859963,New York Knicks at San Antonio Spurs,NY @ SA,2026-06-04T00:30Z,2026-06-04,,,STATUS_SCHEDULED,"Wed, June 3rd at 8:30 PM EDT",Frost Bank Center,False,24,San Antonio Spurs,SA,62-20,18,New York Knicks,NY,53-29,DraftKings,SA -4.5,-4.5,217.5,-112.0,-108.0,-185,154,-112.0,-108.0,0.6491228070175439,0.3937007874015748,0.6224665518611737,58.0,42.0,42.0,58.0,248,0.47580645161290325,52.0,114.81048387096774,115.16532258064517,-0.3548387096774194,102.32485829959515,112.81327529876248,0.545955866456055,0.42159668218696705,0.24468140050315074,0.13147044410540631,10.923076923076923,34.040485829959515,44.963562753036435,28.858299595141702,7.603238866396761,5.777327935222672,13.481781376518219,17.554655870445345,247,0.6275303643724697,53.0,115.04453441295547,110.01619433198381,5.02834008097166,98.7851012145749,116.4754607664371,0.5518629534282945,0.4040575072080043,0.24061858180266876,0.12549669355255907,12.11336032388664,32.421052631578945,44.534412955465584,26.4331983805668,7.919028340080971,4.0,12.408906882591094,18.267206477732792,1,-0.15172391275956643,-1.0,-0.23405054198772746,5.149128248661356,-5.383178790649079,3.5397570850202555,-3.662185467674618,-0.005907086972239517,0.017539174978962735,0.004062818700481974,0.00597375055284724,-1.190283400809717,1.6194331983805696,0.4291497975708509,2.4251012145749016,-0.3157894736842106,1.7773279352226723,1.0728744939271255,-0.7125506072874472,18,0.6666666666666666,4.0,115.27777777777777,105.0,10.277777777777779,100.50666666666665,114.77440855777192,0.5439007882343659,0.40716578804200626,0.30344260083101493,0.14179410724478464,12.11111111111111,35.166666666666664,47.27777777777778,25.11111111111111,8.722222222222221,7.277777777777778,14.277777777777779,22.22222222222222,45,0.6444444444444445,9.0,112.88888888888889,107.46666666666667,5.4222222222222225,97.66933333333336,115.6621012375588,0.5422872287330706,0.37119372111461707,0.29847110998210735,0.12312629683373413,11.933333333333334,31.511111111111113,43.44444444444444,22.755555555555556,7.6,4.711111111111111,12.066666666666666,20.31111111111111,-27,0.022222222222222143,-5.0,2.3888888888888857,-2.4666666666666686,4.855555555555556,2.837333333333291,-0.8876926797868805,0.0016135595012953807,0.03597206692738919,0.004971490848907578,0.018667810411050506,0.17777777777777715,3.6555555555555515,3.8333333333333357,2.3555555555555543,1.1222222222222218,2.5666666666666664,2.211111111111112,1.9111111111111114,5,0.6,4.0,110.8,105.2,5.6,100.408,110.5406448044442,0.5029605841018885,0.44905467720685105,0.32317632850241546,0.13134326265087654,12.8,31.6,44.4,25.4,9.8,5.6,13.2,21.8,5,1.0,9.0,123.8,102.4,21.4,98.936,125.5663174387131,0.6041275111443178,0.4146188265515997,0.28035090959460707,0.11788296528809676,11.4,34.8,46.2,29.0,9.4,3.4,11.8,21.8,0,-0.4,-5.0,-13.0,2.799999999999997,-15.799999999999999,1.4719999999999942,-15.0256726342689,-0.10116692704242936,0.03443585065525134,0.04282541890780839,0.013460297362779775,1.4000000000000004,-3.1999999999999957,-1.8000000000000043,-3.6000000000000014,0.40000000000000036,2.1999999999999997,1.3999999999999986,0.0,10,0.6,4.0,116.3,108.3,8.0,101.99199999999999,114.16155544601222,0.5353534377026532,0.42630748539026814,0.30444883849334914,0.14877758824615378,13.1,34.8,47.9,25.0,8.9,6.5,15.2,21.4,10,1.0,9.0,123.8,99.2,24.6,97.416,127.18504463412674,0.6178475001159458,0.39505907409948976,0.317202357497091,0.12285277852866702,10.4,34.6,45.0,28.8,9.5,4.1,12.0,22.0,0,-0.4,-5.0,-7.5,9.099999999999994,-16.6,4.575999999999993,-13.023489188114524,-0.0824940624132926,0.031248411290778377,-0.012753519003741887,0.025924809717486758,2.6999999999999993,0.19999999999999574,2.8999999999999986,-3.8000000000000007,-0.5999999999999996,2.4000000000000004,3.1999999999999993,-0.6000000000000014,7,0.42857142857142855,95.0,115.0,120.57142857142857,-5.571428571428571,99.86285714285714,114.98359075749025,0.5566059892192909,0.4249667139499027,0.27415779377111765,0.13913270057347088,11.571428571428571,34.142857142857146,45.714285714285715,29.285714285714285,4.714285714285714,5.0,13.857142857142858,18.0,7,0.5714285714285714,95.0,120.57142857142857,115.0,5.571428571428571,100.14285714285714,120.37130163100387,0.5348202075133464,0.4237145654072721,0.18063122050091376,0.08811138126166917,16.571428571428573,32.142857142857146,48.714285714285715,27.428571428571427,8.285714285714286,3.142857142857143,8.857142857142858,20.285714285714285,0,-0.14285714285714285,0.0,-5.571428571428569,5.571428571428569,-11.142857142857142,-0.28000000000000114,-5.387710873513626,0.021785781705944585,0.0012521485426306156,0.09352657327020389,0.051021319311801705,-5.000000000000002,2.0,-3.0,1.8571428571428577,-3.571428571428572,1.8571428571428572,5.0,-2.2857142857142847,18,1,17,164.4,32.88,79.0,15.8,27.6,5.5200000000000005,20.0,4.0,78.352,15.6704,83.9,16.78,214.2,26.775,100.80000000000001,12.600000000000001,39.8,4.975,23.8,2.975,102.464,12.808,109.99999999999999,13.749999999999998,Victor Wembanyama,24.1,33.6,Stephon Castle,19.5,34.7,De'Aaron Fox,15.2,31.3,18,0,18,167.2,33.44,90.6,18.119999999999997,31.6,6.32,23.599999999999998,4.72,81.128,16.2256,92.8,18.56,217.2,27.15,114.8,14.35,41.0,5.125,26.0,3.25,98.27999999999999,12.284999999999998,111.6,13.95,Jalen Brunson,27.4,36.0,OG Anunoby,20.4,33.0,Mikal Bridges,17.5,33.5,0,1,-1,-2.799999999999983,-0.5599999999999952,-11.599999999999994,-2.3199999999999967,-4.0,-0.7999999999999998,-3.599999999999998,-0.7199999999999998,-2.7759999999999962,-0.5551999999999992,-8.899999999999991,-1.7799999999999976,-3.0,-0.375,-13.999999999999986,-1.7499999999999982,-1.2000000000000028,-0.15000000000000036,-2.1999999999999993,-0.2749999999999999,4.184000000000012,0.5230000000000015,-1.6000000000000085,-0.20000000000000107,-3.299999999999997,-2.3999999999999986,-0.8999999999999986,1.7000000000000028,-2.3000000000000007,-2.1999999999999993
