game_date,event_id,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,actual_winner,result,skip_reason,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after
2026-05-16,401871157,San Antonio Spurs at Minnesota Timberwolves,139-109,home,home,Minnesota Timberwolves,Minnesota Timberwolves,San Antonio Spurs,LOSS,,43.27,33.64,35.09,8.19,9.64,185,2.85,12.61,3.15,100.18,-100.18,3076.84
2026-05-18,401871339,Cleveland Cavaliers at Detroit Pistons,125-94,skip,home,Detroit Pistons,,Cleveland Cavaliers,SKIP,no_positive_kelly,64.41,63.09,65.75,-1.34,1.31,-192,1.521,0.0,0.0,0.0,0.0,3076.84
2026-05-19,401873197,San Antonio Spurs at Oklahoma City Thunder,122-115,skip,away,San Antonio Spurs,,San Antonio Spurs,SKIP,market_disagreement,56.73,30.42,31.75,24.98,26.31,215,3.15,36.6,0.0,0.0,0.0,3076.84
2026-05-20,401873341,Cleveland Cavaliers at New York Knicks,104-115,away,away,Cleveland Cavaliers,Cleveland Cavaliers,New York Knicks,LOSS,,38.1,31.94,33.33,4.77,6.16,200,3.0,7.16,1.79,55.04,-55.04,3021.8
2026-05-21,401873198,San Antonio Spurs at Oklahoma City Thunder,113-122,skip,away,San Antonio Spurs,,Oklahoma City Thunder,SKIP,market_disagreement,56.56,30.92,32.26,24.3,25.64,210,3.1,35.87,0.0,0.0,0.0,3021.8
2026-05-22,401873342,Cleveland Cavaliers at New York Knicks,93-109,skip,away,Cleveland Cavaliers,,New York Knicks,SKIP,no_positive_kelly,36.46,36.31,37.88,-1.42,0.15,164,2.64,0.0,0.0,0.0,0.0,3021.8
2026-05-23,401873199,Oklahoma City Thunder at San Antonio Spurs,123-108,home,home,San Antonio Spurs,San Antonio Spurs,Oklahoma City Thunder,LOSS,,63.9,57.21,59.68,4.22,6.69,-148,1.676,10.46,2.62,79.05,-79.05,2942.75
2026-05-24,401873343,New York Knicks at Cleveland Cavaliers,121-108,away,away,New York Knicks,New York Knicks,New York Knicks,WIN,,56.35,43.65,45.45,10.89,12.7,120,2.2,19.97,4.99,146.93,176.31,3119.07
2026-05-25,401873200,Oklahoma City Thunder at San Antonio Spurs,82-103,home,home,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,63.93,57.21,59.68,4.25,6.72,-148,1.676,10.54,2.63,82.16,55.51,3174.58
2026-05-26,401873344,New York Knicks at Cleveland Cavaliers,130-93,skip,away,New York Knicks,,New York Knicks,SKIP,no_positive_kelly,56.74,55.14,57.45,-0.71,1.6,-135,1.741,0.0,0.0,0.0,0.0,3174.58
2026-05-27,401873201,San Antonio Spurs at Oklahoma City Thunder,114-127,away,away,San Antonio Spurs,San Antonio Spurs,Oklahoma City Thunder,LOSS,,56.63,40.66,42.37,14.25,15.96,136,2.36,24.74,6.18,196.31,-196.31,2978.27
2026-05-29,401873202,Oklahoma City Thunder at San Antonio Spurs,91-118,home,home,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,63.92,59.96,62.41,1.52,3.96,-166,1.602,4.04,1.01,30.05,18.1,2996.37
2026-05-31,401873203,San Antonio Spurs at Oklahoma City Thunder,111-103,away,away,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,56.63,43.65,45.45,11.18,12.98,120,2.2,20.49,5.12,153.49,184.19,3180.56
2026-06-04,401859963,New York Knicks at San Antonio Spurs,105-95,home,home,San Antonio Spurs,San Antonio Spurs,New York Knicks,LOSS,,64.46,61.64,64.29,0.17,2.81,-180,1.556,0.48,0.12,3.82,-3.82,3176.73
