event_id,game_date,season_type,away_team,home_team,target_home_win,bet_side,skip_reason,candidate_side,candidate_team,candidate_won,bet_team,offered_american_odds,decimal_odds,model_prob,market_prob,break_even_prob,model_edge_vs_break_even,model_edge_vs_market,market_home_no_vig_prob,raw_kelly_fraction,stake_fraction,stake,won,profit,bankroll_after
401810937,2026-03-29,2,LA Clippers,Milwaukee Bucks,0,skip,market_disagreement,home,Milwaukee Bucks,False,,800,9.0,0.3933382332324981,0.1066176470588235,0.1111111111111111,0.282227122121387,0.28672058617367463,0.1066176470588235,0.3175055123865604,0.0,0.0,,0.0,2000.0
401810938,2026-03-29,2,Miami Heat,Indiana Pacers,1,home,,home,Indiana Pacers,True,Indiana Pacers,280,3.8,0.4356729090213775,0.2522172949002217,0.2631578947368421,0.17251501428453542,0.1834556141211558,0.2522172949002217,0.23412751938615523,0.058531879846538806,117.06375969307761,True,327.7785271406173,2327.7785271406174
401810939,2026-03-29,2,Sacramento Kings,Brooklyn Nets,1,away,,away,Sacramento Kings,False,Sacramento Kings,100,2.0,0.5829091966152191,0.4782608695652174,0.5,0.08290919661521912,0.10464832705000171,0.5217391304347826,0.16581839323043823,0.04145459830760956,96.49712379169331,False,-96.49712379169331,2231.281403348924
401810940,2026-03-29,2,Boston Celtics,Charlotte Hornets,0,home,,home,Charlotte Hornets,False,Charlotte Hornets,-135,1.7407407407407407,0.67950838804245,0.551441114716549,0.574468085106383,0.10504030293606692,0.12806727332590095,0.551441114716549,0.24684471189975743,0.06171117797493936,137.6950037942379,False,-137.6950037942379,2093.586399554686
401810941,2026-03-29,2,Orlando Magic,Toronto Raptors,1,home,,home,Toronto Raptors,True,Toronto Raptors,-122,1.819672131147541,0.6618161201477051,0.5260865852617197,0.5495495495495495,0.11226657059815559,0.13572953488598538,0.5260865852617197,0.24923178672790525,0.06230794668197631,130.44706975756412,True,106.92382767013453,2200.5102272248205
401810942,2026-03-29,2,Washington Wizards,Portland Trail Blazers,1,away,,away,Washington Wizards,False,Washington Wizards,950,10.5,0.3154633045196533,0.09174311926605483,0.09523809523809523,0.2202252092815581,0.2237201852535985,0.9082568807339452,0.2434068102585642,0.06085170256464105,133.90479383753546,False,-133.90479383753546,2066.605433387285
401810943,2026-03-29,2,Houston Rockets,New Orleans Pelicans,0,home,,home,New Orleans Pelicans,False,New Orleans Pelicans,205,3.05,0.4015329480171203,0.3146067415730336,0.3278688524590164,0.07366409555810388,0.08692620644408672,0.3146067415730336,0.10959780070839849,0.027399450177099622,56.623852607818286,False,-56.623852607818286,2009.9815807794666
401810944,2026-03-29,2,New York Knicks,Oklahoma City Thunder,1,skip,market_disagreement,away,New York Knicks,False,,285,3.85,0.5696002244949341,0.2491874322860238,0.2597402597402597,0.30985996475467437,0.3204127922089103,0.7508125677139762,0.41858275940543727,0.0,0.0,,0.0,2009.9815807794666
401810945,2026-03-30,2,Golden State Warriors,Denver Nuggets,1,away,,away,Golden State Warriors,False,Golden State Warriors,455,5.55,0.3161545395851135,0.17287630402384502,0.1801801801801802,0.13597435940493333,0.1432782355612685,0.827123695976155,0.16585883399942417,0.04146470849985604,83.34330033710043,False,-83.34330033710043,1926.6382804423663
401810946,2026-03-30,2,Philadelphia 76ers,Miami Heat,1,skip,no_positive_kelly,home,Miami Heat,True,,120,2.2,0.4407930374145508,0.4365079365079364,0.45454545454545453,-0.013752417130903749,0.004285100906614381,0.4365079365079364,0.0,0.0,0.0,,0.0,1926.6382804423663
401810947,2026-03-30,2,Boston Celtics,Atlanta Hawks,1,home,,home,Atlanta Hawks,True,Atlanta Hawks,-142,1.704225352112676,0.6413385272026062,0.5634920634920635,0.5867768595041323,0.054561667698473926,0.07784646371054271,0.5634920634920635,0.132039235830307,0.03300980895757675,63.597961567756684,True,44.78729687870189,1971.4255773210682
401810948,2026-03-31,2,Phoenix Suns,Memphis Grizzlies,0,skip,market_disagreement,home,Memphis Grizzlies,False,,500,6.0,0.4544658064842224,0.1599999999999999,0.16666666666666666,0.2877991398175558,0.2944658064842225,0.1599999999999999,0.3453589677810669,0.0,0.0,,0.0,1971.4255773210682
401810949,2026-03-31,2,Chicago Bulls,San Antonio Spurs,1,skip,market_disagreement,away,Chicago Bulls,False,,1100,12.0,0.3570882081985473,0.08029197080291961,0.08333333333333333,0.273754874865214,0.2767962373956277,0.9197080291970804,0.2986416816711425,0.0,0.0,,0.0,1971.4255773210682
401810950,2026-03-31,2,Minnesota Timberwolves,Dallas Mavericks,0,home,,home,Dallas Mavericks,False,Dallas Mavericks,280,3.8,0.4292792975902557,0.2522172949002217,0.2631578947368421,0.1661214028534136,0.17706200269003397,0.2522172949002217,0.22545047530106127,0.05636261882526532,111.11470835692599,False,-111.11470835692599,1860.3108689641422
401810951,2026-03-31,2,Cleveland Cavaliers,Utah Jazz,0,skip,market_disagreement,home,Utah Jazz,False,,900,10.0,0.5001434683799744,0.096045197740113,0.1,0.4001434683799744,0.40409827063986137,0.096045197740113,0.4446038537555271,0.0,0.0,,0.0,1860.3108689641422
401810952,2026-03-31,2,Detroit Pistons,Oklahoma City Thunder,1,skip,market_disagreement,away,Detroit Pistons,False,,470,5.7,0.5818473994731903,0.16835016835016847,0.17543859649122806,0.40640880298196225,0.41349723112302184,0.8316498316498315,0.49287876106323075,0.0,0.0,,0.0,1860.3108689641422
401810953,2026-03-31,2,Washington Wizards,Los Angeles Lakers,1,away,,away,Washington Wizards,False,Washington Wizards,850,9.5,0.301067590713501,0.10114192495921692,0.10526315789473684,0.19580443281876414,0.19992566575428405,0.8988580750407831,0.2188402484445011,0.05471006211112527,101.77772318702965,False,-101.77772318702965,1758.5331457771126
401810954,2026-03-31,2,Phoenix Suns,Orlando Magic,1,away,,away,Phoenix Suns,False,Phoenix Suns,110,2.1,0.5751425921916962,0.4572564612326043,0.47619047619047616,0.09895211600122,0.11788613095909184,0.5427435387673957,0.18890858509323813,0.04722714627330953,83.05050210207885,False,-83.05050210207885,1675.4826436750338
401810955,2026-03-31,2,Charlotte Hornets,Brooklyn Nets,0,skip,market_disagreement,home,Brooklyn Nets,False,,1100,12.0,0.4181143343448639,0.0802919708029197,0.08333333333333333,0.3347810010115306,0.33782236354194417,0.0802919708029197,0.36521563746712427,0.0,0.0,,0.0,1675.4826436750338
