game_date,event_id,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,actual_winner,result,skip_reason,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after
2026-05-12,401871329,Oklahoma City Thunder at Los Angeles Lakers,115-110,home,home,Los Angeles Lakers,Los Angeles Lakers,Oklahoma City Thunder,LOSS,,41.1,18.27,19.05,22.05,22.83,425,5.25,27.24,6.81,140.47,-140.47,1922.0
2026-05-12,401871336,Detroit Pistons at Cleveland Cavaliers,103-112,away,away,Detroit Pistons,Detroit Pistons,Cleveland Cavaliers,LOSS,,53.21,40.04,41.67,11.55,13.18,140,2.4,19.79,4.95,95.1,-95.1,1826.9
2026-05-13,401871156,Minnesota Timberwolves at San Antonio Spurs,97-126,away,away,Minnesota Timberwolves,Minnesota Timberwolves,San Antonio Spurs,LOSS,,30.07,22.85,23.81,6.26,7.22,320,4.2,8.22,2.05,37.53,-37.53,1789.37
2026-05-14,401871337,Cleveland Cavaliers at Detroit Pistons,117-113,home,home,Detroit Pistons,Detroit Pistons,Cleveland Cavaliers,LOSS,,64.02,60.38,62.96,1.06,3.64,-170,1.588,2.85,0.71,12.77,-12.77,1776.6
2026-05-15,401871338,Detroit Pistons at Cleveland Cavaliers,115-94,away,away,Detroit Pistons,Detroit Pistons,Detroit Pistons,WIN,,42.51,39.08,40.82,1.7,3.44,145,2.45,2.87,0.72,12.74,18.47,1795.07
2026-05-16,401871157,San Antonio Spurs at Minnesota Timberwolves,139-109,home,home,Minnesota Timberwolves,Minnesota Timberwolves,San Antonio Spurs,LOSS,,40.39,33.64,35.09,5.31,6.76,185,2.85,8.17,2.04,36.68,-36.68,1758.39
2026-05-18,401871339,Cleveland Cavaliers at Detroit Pistons,125-94,home,home,Detroit Pistons,Detroit Pistons,Cleveland Cavaliers,LOSS,,65.89,63.09,65.75,0.13,2.79,-192,1.521,0.39,0.1,1.71,-1.71,1756.68
2026-05-19,401873197,San Antonio Spurs at Oklahoma City Thunder,122-115,away,away,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,54.59,30.42,31.75,22.85,24.17,215,3.15,33.47,8.37,147.0,316.05,2072.73
2026-05-20,401873341,Cleveland Cavaliers at New York Knicks,104-115,away,away,Cleveland Cavaliers,Cleveland Cavaliers,New York Knicks,LOSS,,38.56,31.94,33.33,5.23,6.62,200,3.0,7.84,1.96,40.64,-40.64,2032.09
2026-05-21,401873198,San Antonio Spurs at Oklahoma City Thunder,113-122,skip,away,San Antonio Spurs,,Oklahoma City Thunder,SKIP,market_disagreement,60.57,30.92,32.26,28.32,29.65,210,3.1,41.8,0.0,0.0,0.0,2032.09
2026-05-22,401873342,Cleveland Cavaliers at New York Knicks,93-109,skip,home,New York Knicks,,New York Knicks,SKIP,no_positive_kelly,65.99,63.69,66.44,-0.46,2.3,-198,1.505,0.0,0.0,0.0,0.0,2032.09
2026-05-23,401873199,Oklahoma City Thunder at San Antonio Spurs,123-108,home,home,San Antonio Spurs,San Antonio Spurs,Oklahoma City Thunder,LOSS,,70.08,57.21,59.68,10.4,12.87,-148,1.676,25.79,6.45,131.02,-131.02,1901.06
2026-05-24,401873343,New York Knicks at Cleveland Cavaliers,121-108,away,away,New York Knicks,New York Knicks,New York Knicks,WIN,,54.58,43.65,45.45,9.12,10.93,120,2.2,16.73,4.18,79.49,95.39,1996.45
2026-05-25,401873200,Oklahoma City Thunder at San Antonio Spurs,82-103,home,home,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,66.8,57.21,59.68,7.12,9.6,-148,1.676,17.67,4.42,88.18,59.58,2056.03
2026-05-26,401873344,New York Knicks at Cleveland Cavaliers,130-93,away,away,New York Knicks,New York Knicks,New York Knicks,WIN,,57.55,55.14,57.45,0.1,2.4,-135,1.741,0.24,0.06,1.21,0.9,2056.93
2026-05-27,401873201,San Antonio Spurs at Oklahoma City Thunder,114-127,away,away,San Antonio Spurs,San Antonio Spurs,Oklahoma City Thunder,LOSS,,58.01,40.66,42.37,15.63,17.34,136,2.36,27.13,6.78,139.51,-139.51,1917.42
2026-05-29,401873202,Oklahoma City Thunder at San Antonio Spurs,91-118,home,home,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,67.66,59.96,62.41,5.26,7.7,-166,1.602,13.98,3.5,67.02,40.37,1957.8
2026-05-31,401873203,San Antonio Spurs at Oklahoma City Thunder,111-103,away,away,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,60.39,43.65,45.45,14.94,16.74,120,2.2,27.38,6.85,134.03,160.84,2118.64
