game_date,event_id,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,actual_winner,result,skip_reason,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after
2026-04-19,401869192,Phoenix Suns at Oklahoma City Thunder,84-119,away,away,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,LOSS,,32.96,10.11,10.53,22.44,22.85,850,9.5,25.08,6.27,88.21,-88.21,1318.91
2026-04-19,401869193,Orlando Magic at Detroit Pistons,112-101,away,away,Orlando Magic,Orlando Magic,Orlando Magic,WIN,,32.37,23.41,24.39,7.98,8.96,310,4.1,10.56,2.64,34.82,107.94,1426.85
2026-04-20,401869194,Portland Trail Blazers at San Antonio Spurs,98-111,away,away,Portland Trail Blazers,Portland Trail Blazers,San Antonio Spurs,LOSS,,32.53,16.0,16.67,15.86,16.53,500,6.0,19.04,4.76,67.9,-67.9,1358.94
2026-04-20,401869369,Toronto Raptors at Cleveland Cavaliers,105-115,away,away,Toronto Raptors,Toronto Raptors,Cleveland Cavaliers,LOSS,,35.25,21.33,22.22,13.03,13.92,350,4.5,16.75,4.19,56.9,-56.9,1302.05
2026-04-21,401869387,Atlanta Hawks at New York Knicks,107-106,skip,away,Atlanta Hawks,,Atlanta Hawks,SKIP,no_positive_kelly,32.54,31.94,33.33,-0.79,0.6,200,3.0,0.0,0.0,0.0,0.0,1302.05
2026-04-21,401869395,Minnesota Timberwolves at Denver Nuggets,119-114,away,away,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,WIN,,33.2,28.2,29.41,3.79,5.0,240,3.4,5.37,1.34,17.48,41.94,1343.99
2026-04-21,401869396,Philadelphia 76ers at Boston Celtics,111-97,away,away,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,WIN,,33.66,14.21,14.81,18.84,19.45,575,6.75,22.12,5.53,74.32,427.37,1771.35
2026-04-22,401869378,Portland Trail Blazers at San Antonio Spurs,106-103,away,away,Portland Trail Blazers,Portland Trail Blazers,Portland Trail Blazers,WIN,,32.37,16.84,17.54,14.83,15.54,470,5.7,17.98,4.5,79.63,374.28,2145.64
2026-04-22,401869397,Houston Rockets at Los Angeles Lakers,94-101,home,home,Los Angeles Lakers,Los Angeles Lakers,Los Angeles Lakers,WIN,,49.25,33.1,34.48,14.77,16.16,190,2.9,22.55,5.64,120.94,229.79,2375.42
2026-04-22,401869411,Orlando Magic at Detroit Pistons,83-98,away,away,Orlando Magic,Orlando Magic,Detroit Pistons,LOSS,,32.59,25.59,26.67,5.92,6.99,275,3.75,8.07,2.02,47.94,-47.94,2327.49
2026-04-23,401869368,Phoenix Suns at Oklahoma City Thunder,107-120,away,away,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,LOSS,,32.54,8.76,9.09,23.45,23.78,1000,11.0,25.79,6.45,150.07,-150.07,2177.42
2026-04-23,401869389,New York Knicks at Atlanta Hawks,108-109,home,home,Atlanta Hawks,Atlanta Hawks,Atlanta Hawks,WIN,,54.02,49.57,51.92,2.09,4.45,-108,1.926,4.35,1.09,23.7,21.94,2199.37
2026-04-24,401869375,Cleveland Cavaliers at Toronto Raptors,104-126,skip,home,Toronto Raptors,,Toronto Raptors,SKIP,no_positive_kelly,44.12,42.79,44.64,-0.53,1.32,124,2.24,0.0,0.0,0.0,0.0,2199.37
2026-04-24,401869398,Denver Nuggets at Minnesota Timberwolves,96-113,away,away,Denver Nuggets,Denver Nuggets,Minnesota Timberwolves,LOSS,,54.57,49.57,51.92,2.64,5.0,-108,1.926,5.5,1.37,30.23,-30.23,2169.13
2026-04-24,401869404,Boston Celtics at Philadelphia 76ers,108-100,home,home,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics,LOSS,,47.93,25.22,26.32,21.61,22.71,280,3.8,29.33,7.33,159.05,-159.05,2010.09
2026-04-25,401869370,Oklahoma City Thunder at Phoenix Suns,121-109,home,home,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,LOSS,,42.81,24.28,25.32,17.5,18.53,295,3.95,23.43,5.86,117.73,-117.73,1892.35
2026-04-25,401869382,San Antonio Spurs at Portland Trail Blazers,120-108,away,away,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,57.19,52.61,54.95,2.23,4.58,-122,1.82,4.96,1.24,23.45,19.22,1911.57
2026-04-25,401869391,New York Knicks at Atlanta Hawks,114-98,home,home,Atlanta Hawks,Atlanta Hawks,New York Knicks,LOSS,,58.45,45.73,47.62,10.83,12.72,110,2.1,20.67,5.17,98.79,-98.79,1812.78
2026-04-25,401869400,Los Angeles Lakers at Houston Rockets,112-108,away,away,Los Angeles Lakers,Los Angeles Lakers,Los Angeles Lakers,WIN,,42.75,31.46,32.79,9.96,11.28,205,3.05,14.82,3.7,67.14,137.65,1950.43
2026-04-25,401869414,Detroit Pistons at Orlando Magic,105-113,away,away,Detroit Pistons,Detroit Pistons,Orlando Magic,LOSS,,57.16,53.25,55.56,1.61,3.92,-125,1.8,3.62,0.9,17.64,-17.64,1932.79
