event_id,game_date,season_type,away_team,home_team,target_home_win,bet_side,skip_reason,candidate_side,candidate_team,candidate_won,bet_team,offered_american_odds,decimal_odds,model_prob,market_prob,break_even_prob,model_edge_vs_break_even,model_edge_vs_market,market_home_no_vig_prob,raw_kelly_fraction,stake_fraction,stake,won,profit,bankroll_after
401810938,2026-03-29,2,Miami Heat,Indiana Pacers,1,home,,home,Indiana Pacers,True,Indiana Pacers,280,3.8,0.43256792426109314,0.2522172949002217,0.2631578947368421,0.16941002952425105,0.18035062936087143,0.2522172949002217,0.22991361149719783,0.05747840287429946,114.95680574859891,True,321.8790560960769,2321.879056096077
401810939,2026-03-29,2,Sacramento Kings,Brooklyn Nets,1,away,,away,Sacramento Kings,False,Sacramento Kings,100,2.0,0.566731870174408,0.4782608695652174,0.5,0.06673187017440796,0.08847100060919055,0.5217391304347826,0.13346374034881592,0.03336593508720398,77.47166586604015,False,-77.47166586604015,2244.407390230037
401810940,2026-03-29,2,Boston Celtics,Charlotte Hornets,0,home,,home,Charlotte Hornets,False,Charlotte Hornets,-135,1.7407407407407407,0.6454823017120361,0.551441114716549,0.574468085106383,0.0710142166056531,0.09404118699548714,0.551441114716549,0.16688340902328488,0.04172085225582122,93.63858912966066,False,-93.63858912966066,2150.7688011003765
401810941,2026-03-29,2,Orlando Magic,Toronto Raptors,1,home,,home,Toronto Raptors,True,Toronto Raptors,-122,1.819672131147541,0.6452294588088989,0.5260865852617197,0.5495495495495495,0.09567990925934944,0.11914287354717923,0.5260865852617197,0.2124093985557557,0.05310234963893892,114.21087686855368,True,93.61547284307679,2244.3842739434535
401810942,2026-03-29,2,Washington Wizards,Portland Trail Blazers,1,skip,market_disagreement,away,Washington Wizards,False,,950,10.5,0.3555530905723572,0.09174311926605494,0.09523809523809523,0.26031499533426194,0.26380997130630224,0.9082568807339451,0.28771657379050003,0.0,0.0,,0.0,2244.3842739434535
401810943,2026-03-29,2,Houston Rockets,New Orleans Pelicans,0,home,,home,New Orleans Pelicans,False,New Orleans Pelicans,205,3.05,0.434879869222641,0.31460674157303364,0.3278688524590164,0.10701101676362457,0.12027312764960735,0.31460674157303364,0.15921151274588047,0.03980287818647012,89.33295385940046,False,-89.33295385940046,2155.0513200840533
401810944,2026-03-29,2,New York Knicks,Oklahoma City Thunder,1,skip,market_disagreement,away,New York Knicks,False,,285,3.85,0.5673681795597076,0.2491874322860238,0.2597402597402597,0.3076279198194479,0.31818074727368384,0.7508125677139762,0.4155675408087279,0.0,0.0,,0.0,2155.0513200840533
401810945,2026-03-30,2,Golden State Warriors,Denver Nuggets,1,away,,away,Golden State Warriors,False,Golden State Warriors,455,5.55,0.35924726724624634,0.17287630402384502,0.1801801801801802,0.17906708706606614,0.18637096322240132,0.827123695976155,0.21842249081684992,0.05460562270421248,117.67791929272485,False,-117.67791929272485,2037.3734007913283
401810946,2026-03-30,2,Philadelphia 76ers,Miami Heat,1,skip,no_positive_kelly,away,Philadelphia 76ers,False,,-142,1.704225352112676,0.5665684938430786,0.5634920634920635,0.5867768595041323,-0.020208365661053662,0.0030764303510151247,0.43650793650793646,0.0,0.0,0.0,,0.0,2037.3734007913283
401810947,2026-03-30,2,Boston Celtics,Atlanta Hawks,1,home,,home,Atlanta Hawks,True,Atlanta Hawks,-142,1.704225352112676,0.6434025764465332,0.5634920634920635,0.5867768595041323,0.05662571694240093,0.07991051295446971,0.5634920634920635,0.13703423500061032,0.03425855875015258,69.79747634700789,True,49.1531523570478,2086.526553148376
