event_id,game_date,season_type,away_team,home_team,target_home_win,bet_side,skip_reason,candidate_side,candidate_team,candidate_won,bet_team,offered_american_odds,decimal_odds,model_prob,market_prob,break_even_prob,model_edge_vs_break_even,model_edge_vs_market,market_home_no_vig_prob,raw_kelly_fraction,stake_fraction,stake,won,profit,bankroll_after
401811054,2026-04-13,2,Golden State Warriors,LA Clippers,1,away,,away,Golden State Warriors,False,Golden State Warriors,136,2.3600000000000003,0.4353647232055664,0.40663024584057605,0.42372881355932196,0.011635909646244447,0.028734477364990352,0.593369754159424,0.02019172556260064,0.00504793139065016,10.09586278130032,False,-10.09586278130032,1989.9041372186996
401869187,2026-04-18,3,Toronto Raptors,Cleveland Cavaliers,1,away,,away,Toronto Raptors,False,Toronto Raptors,295,3.95,0.3874534368515014,0.24281150159744413,0.2531645569620253,0.13428887988947613,0.14464193525405727,0.7571884984025559,0.17981053408929856,0.04495263352232464,89.4514314249498,False,-89.4514314249498,1900.4527057937498
401869188,2026-04-18,3,Minnesota Timberwolves,Denver Nuggets,1,away,,away,Minnesota Timberwolves,False,Minnesota Timberwolves,220,3.2,0.3470296859741211,0.2998379254457051,0.3125,0.034529685974121094,0.047191760528416005,0.7001620745542949,0.05022499778053978,0.012556249445134945,23.862558232627975,False,-23.862558232627975,1876.5901475611217
401869189,2026-04-18,3,Atlanta Hawks,New York Knicks,1,away,,away,Atlanta Hawks,False,Atlanta Hawks,195,2.95,0.406976580619812,0.3249687530045188,0.3389830508474576,0.0679935297723544,0.08200782761529324,0.6750312469954812,0.10286200657868998,0.025715501644672494,48.25745702598422,False,-48.25745702598422,1828.3326905351375
401869190,2026-04-19,3,Houston Rockets,Los Angeles Lakers,1,home,,home,Los Angeles Lakers,True,Los Angeles Lakers,114,2.14,0.5427191257476807,0.448558885283451,0.4672897196261682,0.07542940612151244,0.09416024046422966,0.448558885283451,0.14159555184213737,0.03539888796053434,64.72094406683564,True,73.78187623619264,1902.1145667713301
401869191,2026-04-19,3,Philadelphia 76ers,Boston Celtics,1,away,,away,Philadelphia 76ers,False,Philadelphia 76ers,575,6.75,0.3604600429534912,0.14205607476635507,0.14814814814814814,0.21231189480534307,0.21840396818713614,0.8579439252336449,0.24923570259757663,0.06230892564939416,118.51871511758439,False,-118.51871511758439,1783.5958516537457
401869192,2026-04-19,3,Phoenix Suns,Oklahoma City Thunder,1,away,,away,Phoenix Suns,False,Phoenix Suns,850,9.5,0.3246250748634338,0.10114192495921692,0.10526315789473684,0.21936191696869695,0.22348314990421686,0.8988580750407831,0.24516920131795542,0.061292300329488854,109.32069260599184,False,-109.32069260599184,1674.275159047754
401869193,2026-04-19,3,Orlando Magic,Detroit Pistons,0,away,,away,Orlando Magic,True,Orlando Magic,310,4.1,0.3083246946334839,0.23409789548356585,0.24390243902439027,0.06442225560909362,0.07422679914991803,0.7659021045164341,0.0852036283862206,0.02130090709655515,35.66357961694631,True,110.55709681253354,1784.8322558602874
401869194,2026-04-20,3,Portland Trail Blazers,San Antonio Spurs,1,away,,away,Portland Trail Blazers,False,Portland Trail Blazers,500,6.0,0.3130773305892944,0.16000000000000003,0.16666666666666666,0.14641066392262772,0.15307733058929435,0.84,0.17569279670715326,0.043923199176788316,78.39554267130781,False,-78.39554267130781,1706.4367131889796
401869369,2026-04-20,3,Toronto Raptors,Cleveland Cavaliers,1,away,,away,Toronto Raptors,False,Toronto Raptors,350,4.5,0.357780396938324,0.21325648414985587,0.2222222222222222,0.13555817471610176,0.1445239127884681,0.7867435158501441,0.1742890817778451,0.04357227044446128,74.35332196342782,False,-74.35332196342782,1632.0833912255518
401869387,2026-04-21,3,Atlanta Hawks,New York Knicks,0,away,,away,Atlanta Hawks,True,Atlanta Hawks,200,3.0,0.3451761603355407,0.3194444444444444,0.3333333333333333,0.011842827002207401,0.025731715891096296,0.6805555555555556,0.0177642405033111,0.004441060125827775,7.248180470797572,True,14.496360941595144,1646.579752167147
401869395,2026-04-21,3,Minnesota Timberwolves,Denver Nuggets,0,away,,away,Minnesota Timberwolves,True,Minnesota Timberwolves,240,3.4,0.3069772720336914,0.28202947845804993,0.29411764705882354,0.012859624974867867,0.024947793575641475,0.7179705215419501,0.018217802047729485,0.004554450511932371,7.49926599519514,True,17.998238388468334,1664.5779905556153
401869396,2026-04-21,3,Philadelphia 76ers,Boston Celtics,0,away,,away,Philadelphia 76ers,True,Philadelphia 76ers,575,6.75,0.3014883399009704,0.14205607476635507,0.14814814814814814,0.15334019175282226,0.15943226513461534,0.8579439252336449,0.1800080511880957,0.04500201279702393,74.90936003262817,True,430.728820187612,2095.3068107432273
401869378,2026-04-22,3,Portland Trail Blazers,San Antonio Spurs,0,away,,away,Portland Trail Blazers,True,Portland Trail Blazers,470,5.7,0.3030554056167602,0.16835016835016847,0.17543859649122806,0.12761680912553214,0.13470523726659173,0.8316498316498315,0.1547693217054326,0.03869233042635815,81.07230346587562,True,381.0398262896154,2476.346637032843
401869397,2026-04-22,3,Houston Rockets,Los Angeles Lakers,1,home,,home,Los Angeles Lakers,True,Los Angeles Lakers,190,2.9,0.5764358639717102,0.3309929789368104,0.3448275862068966,0.23160827776481363,0.2454428850348998,0.3309929789368104,0.35350737132524185,0.08837684283131046,218.85169753689576,True,415.81822532010193,2892.164862352945
401869411,2026-04-22,3,Orlando Magic,Detroit Pistons,1,away,,away,Orlando Magic,False,Orlando Magic,275,3.75,0.3088088035583496,0.2559309849029475,0.26666666666666666,0.042142136891682946,0.05287781865540209,0.7440690150970525,0.05746655030684038,0.014366637576710094,41.5506843895204,False,-41.5506843895204,2850.6141779634245
