event_id,game_date,season_type,away_team,home_team,target_home_win,bet_side,skip_reason,candidate_side,candidate_team,candidate_won,bet_team,offered_american_odds,decimal_odds,model_prob,market_prob,break_even_prob,model_edge_vs_break_even,model_edge_vs_market,market_home_no_vig_prob,raw_kelly_fraction,stake_fraction,stake,won,profit,bankroll_after
401810937,2026-03-29,2,LA Clippers,Milwaukee Bucks,0,skip,market_disagreement,home,Milwaukee Bucks,False,,800,9.0,0.39333823323249817,0.10661764705882354,0.1111111111111111,0.28222712212138706,0.28672058617367463,0.10661764705882354,0.31750551238656044,0.0,0.0,,0.0,2000.0
401810938,2026-03-29,2,Miami Heat,Indiana Pacers,1,home,,home,Indiana Pacers,True,Indiana Pacers,280,3.8,0.43567290902137756,0.2522172949002217,0.2631578947368421,0.17251501428453547,0.18345561412115585,0.2522172949002217,0.23412751938615523,0.058531879846538806,117.06375969307761,True,327.7785271406173,2327.7785271406174
401810939,2026-03-29,2,Sacramento Kings,Brooklyn Nets,1,away,,away,Sacramento Kings,False,Sacramento Kings,100,2.0,0.5829091966152191,0.4782608695652174,0.5,0.08290919661521912,0.10464832705000171,0.5217391304347826,0.16581839323043823,0.04145459830760956,96.49712379169331,False,-96.49712379169331,2231.281403348924
401810940,2026-03-29,2,Boston Celtics,Charlotte Hornets,0,home,,home,Charlotte Hornets,False,Charlotte Hornets,-135,1.7407407407407407,0.67950838804245,0.551441114716549,0.574468085106383,0.10504030293606692,0.12806727332590095,0.551441114716549,0.24684471189975743,0.06171117797493936,137.6950037942379,False,-137.6950037942379,2093.586399554686
401810941,2026-03-29,2,Orlando Magic,Toronto Raptors,1,home,,home,Toronto Raptors,True,Toronto Raptors,-122,1.819672131147541,0.6618161201477051,0.5260865852617197,0.5495495495495495,0.11226657059815559,0.13572953488598538,0.5260865852617197,0.24923178672790525,0.06230794668197631,130.44706975756412,True,106.92382767013453,2200.5102272248205
401810942,2026-03-29,2,Washington Wizards,Portland Trail Blazers,1,away,,away,Washington Wizards,False,Washington Wizards,950,10.5,0.3154633045196533,0.09174311926605494,0.09523809523809523,0.2202252092815581,0.22372018525359838,0.9082568807339451,0.2434068102585642,0.06085170256464105,133.90479383753546,False,-133.90479383753546,2066.605433387285
401810943,2026-03-29,2,Houston Rockets,New Orleans Pelicans,0,home,,home,New Orleans Pelicans,False,New Orleans Pelicans,205,3.05,0.40153294801712036,0.31460674157303364,0.3278688524590164,0.07366409555810394,0.08692620644408672,0.31460674157303364,0.10959780070839854,0.027399450177099636,56.623852607818314,False,-56.623852607818314,2009.9815807794666
401810944,2026-03-29,2,New York Knicks,Oklahoma City Thunder,1,skip,market_disagreement,away,New York Knicks,False,,285,3.85,0.5696002244949341,0.2491874322860238,0.2597402597402597,0.30985996475467437,0.3204127922089103,0.7508125677139762,0.41858275940543727,0.0,0.0,,0.0,2009.9815807794666
401810945,2026-03-30,2,Golden State Warriors,Denver Nuggets,1,away,,away,Golden State Warriors,False,Golden State Warriors,455,5.55,0.3161545395851135,0.17287630402384502,0.1801801801801802,0.13597435940493333,0.1432782355612685,0.827123695976155,0.16585883399942417,0.04146470849985604,83.34330033710043,False,-83.34330033710043,1926.6382804423663
401810946,2026-03-30,2,Philadelphia 76ers,Miami Heat,1,skip,no_positive_kelly,home,Miami Heat,True,,120,2.2,0.4407930374145508,0.43650793650793646,0.45454545454545453,-0.013752417130903749,0.004285100906614325,0.43650793650793646,0.0,0.0,0.0,,0.0,1926.6382804423663
