game_id,play_id,period,period_type,time_in_period,time_remaining,event_type,team,x_coord,y_coord,shot_type,zone,details
2025020155,616,2,REG,05:54,14:06,shot-on-goal,CAR,40.0,-10.0,snap,O,"{""awaySOG"": 7, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""homeSOG"": 10, ""shootingPlayerId"": 8482100, ""shotType"": ""snap"", ""xCoord"": 40, ""yCoord"": -10, ""zoneCode"": ""O""}"
2025020155,302,2,REG,05:55,14:05,shot-on-goal,CAR,91.0,10.0,snap,O,"{""awaySOG"": 7, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""homeSOG"": 11, ""shootingPlayerId"": 8478427, ""shotType"": ""snap"", ""xCoord"": 91, ""yCoord"": 10, ""zoneCode"": ""O""}"
2025020155,617,2,REG,06:09,13:51,blocked-shot,VGK,-72.0,-8.0,,D,"{""blockingPlayerId"": 8482911, ""eventOwnerTeamId"": 54, ""reason"": ""blocked"", ""shootingPlayerId"": 8477964, ""xCoord"": -72, ""yCoord"": -8, ""zoneCode"": ""D""}"
2025020155,628,2,REG,06:43,13:17,blocked-shot,CAR,83.0,-6.0,,D,"{""blockingPlayerId"": 8475188, ""eventOwnerTeamId"": 12, ""reason"": ""blocked"", ""shootingPlayerId"": 8475791, ""xCoord"": 83, ""yCoord"": -6, ""zoneCode"": ""D""}"
2025020155,629,2,REG,07:00,13:00,missed-shot,VGK,-77.0,0.0,snap,O,"{""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""reason"": ""hit-left-post"", ""shootingPlayerId"": 8481133, ""shotType"": ""snap"", ""xCoord"": -77, ""yCoord"": 0, ""zoneCode"": ""O""}"
2025020155,637,2,REG,07:32,12:28,blocked-shot,CAR,72.0,4.0,,D,"{""blockingPlayerId"": 8481527, ""eventOwnerTeamId"": 12, ""reason"": ""blocked"", ""shootingPlayerId"": 8480336, ""xCoord"": 72, ""yCoord"": 4, ""zoneCode"": ""D""}"
2025020155,86,2,REG,07:34,12:26,stoppage,,,,,,"{""reason"": ""puck-in-netting"", ""secondaryReason"": ""tv-timeout""}"
2025020155,638,2,REG,07:34,12:26,faceoff,VGK,69.0,22.0,,D,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8473533, ""winningPlayerId"": 8478403, ""xCoord"": 69, ""yCoord"": 22, ""zoneCode"": ""D""}"
2025020155,646,2,REG,07:37,12:23,takeaway,CAR,96.0,-8.0,,O,"{""eventOwnerTeamId"": 12, ""playerId"": 8480336, ""xCoord"": 96, ""yCoord"": -8, ""zoneCode"": ""O""}"
2025020155,652,2,REG,08:03,11:57,hit,CAR,33.0,38.0,,O,"{""eventOwnerTeamId"": 12, ""hitteePlayerId"": 8475188, ""hittingPlayerId"": 8476921, ""xCoord"": 33, ""yCoord"": 38, ""zoneCode"": ""O""}"
2025020155,87,2,REG,08:05,11:55,stoppage,,,,,,"{""reason"": ""icing""}"
2025020155,643,2,REG,08:05,11:55,faceoff,VGK,69.0,22.0,,D,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8478427, ""winningPlayerId"": 8478403, ""xCoord"": 69, ""yCoord"": 22, ""zoneCode"": ""D""}"
2025020155,669,2,REG,09:09,10:51,takeaway,VGK,-71.0,31.0,,O,"{""eventOwnerTeamId"": 54, ""playerId"": 8478483, ""xCoord"": -71, ""yCoord"": 31, ""zoneCode"": ""O""}"
2025020155,657,2,REG,09:13,10:47,blocked-shot,VGK,-68.0,8.0,,D,"{""blockingPlayerId"": 8482100, ""eventOwnerTeamId"": 54, ""reason"": ""blocked"", ""shootingPlayerId"": 8481604, ""xCoord"": -68, ""yCoord"": 8, ""zoneCode"": ""D""}"
2025020155,660,2,REG,09:38,10:22,shot-on-goal,CAR,63.0,-23.0,snap,O,"{""awaySOG"": 7, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""homeSOG"": 12, ""shootingPlayerId"": 8482809, ""shotType"": ""snap"", ""xCoord"": 63, ""yCoord"": -23, ""zoneCode"": ""O""}"
2025020155,88,2,REG,09:40,10:20,stoppage,,,,,,"{""reason"": ""puck-in-netting""}"
2025020155,661,2,REG,09:40,10:20,faceoff,VGK,69.0,-22.0,,D,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8476873, ""winningPlayerId"": 8479353, ""xCoord"": 69, ""yCoord"": -22, ""zoneCode"": ""D""}"
2025020155,671,2,REG,09:43,10:17,hit,CAR,98.0,4.0,,O,"{""eventOwnerTeamId"": 12, ""hitteePlayerId"": 8480727, ""hittingPlayerId"": 8480829, ""xCoord"": 98, ""yCoord"": 4, ""zoneCode"": ""O""}"
2025020155,676,2,REG,09:49,10:11,giveaway,CAR,28.0,-36.0,,O,"{""eventOwnerTeamId"": 12, ""playerId"": 8484203, ""xCoord"": 28, ""yCoord"": -36, ""zoneCode"": ""O""}"
2025020155,672,2,REG,10:09,09:51,hit,CAR,-91.0,21.0,,D,"{""eventOwnerTeamId"": 12, ""hitteePlayerId"": 8479353, ""hittingPlayerId"": 8482911, ""xCoord"": -91, ""yCoord"": 21, ""zoneCode"": ""D""}"
2025020155,673,2,REG,10:11,09:49,hit,VGK,-97.0,14.0,,O,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8481562, ""hittingPlayerId"": 8481133, ""xCoord"": -97, ""yCoord"": 14, ""zoneCode"": ""O""}"
2025020155,665,2,REG,10:22,09:38,shot-on-goal,VGK,-28.0,32.0,snap,O,"{""awaySOG"": 8, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 12, ""shootingPlayerId"": 8480727, ""shotType"": ""snap"", ""xCoord"": -28, ""yCoord"": 32, ""zoneCode"": ""O""}"
2025020155,89,2,REG,10:24,09:36,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog"", ""secondaryReason"": ""tv-timeout""}"
2025020155,666,2,REG,10:24,09:36,faceoff,CAR,-69.0,22.0,,D,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8478403, ""winningPlayerId"": 8473533, ""xCoord"": -69, ""yCoord"": 22, ""zoneCode"": ""D""}"
2025020155,90,2,REG,10:30,09:30,stoppage,,,,,,"{""reason"": ""icing""}"
2025020155,674,2,REG,10:30,09:30,faceoff,CAR,-69.0,-22.0,,D,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8476881, ""winningPlayerId"": 8473533, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""D""}"
2025020155,678,2,REG,10:40,09:20,shot-on-goal,VGK,-66.0,6.0,deflected,O,"{""awaySOG"": 9, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 12, ""shootingPlayerId"": 8481604, ""shotType"": ""deflected"", ""xCoord"": -66, ""yCoord"": 6, ""zoneCode"": ""O""}"
2025020155,91,2,REG,10:42,09:18,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog""}"
2025020155,679,2,REG,10:42,09:18,faceoff,VGK,-69.0,22.0,,O,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8478427, ""winningPlayerId"": 8476881, ""xCoord"": -69, ""yCoord"": 22, ""zoneCode"": ""O""}"
2025020155,683,2,REG,10:53,09:07,missed-shot,VGK,-74.0,7.0,wrist,O,"{""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""reason"": ""wide-right"", ""shootingPlayerId"": 8478483, ""shotType"": ""wrist"", ""xCoord"": -74, ""yCoord"": 7, ""zoneCode"": ""O""}"
2025020155,684,2,REG,11:12,08:48,shot-on-goal,VGK,-27.0,5.0,snap,O,"{""awaySOG"": 10, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 12, ""shootingPlayerId"": 8481527, ""shotType"": ""snap"", ""xCoord"": -27, ""yCoord"": 5, ""zoneCode"": ""O""}"
2025020155,92,2,REG,11:14,08:46,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog""}"
2025020155,685,2,REG,11:14,08:46,faceoff,CAR,-69.0,22.0,,D,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8478403, ""winningPlayerId"": 8473533, ""xCoord"": -69, ""yCoord"": 22, ""zoneCode"": ""D""}"
2025020155,689,2,REG,12:07,07:53,goal,CAR,61.0,0.0,snap,O,"{""awayScore"": 2, ""discreteClip"": 6384211195112, ""discreteClipFr"": 6384210495112, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""highlightClip"": 6384213357112, ""highlightClipFr"": 6384210995112, ""highlightClipSharingUrl"": ""https://nhl.com/video/vgk-car-martinook-scores-goal-against-akira-schmid-6384213357112"", ""highlightClipSharingUrlFr"": ""https://nhl.com/fr/video/vgk-car-martinook-marque-un-but-contre-akira-schmid-6384210995112"", ""homeScore"": 2, ""scoringPlayerId"": 8476921, ""scoringPlayerTotal"": 1, ""shotType"": ""snap"", ""xCoord"": 61, ""yCoord"": 0, ""zoneCode"": ""O""}"
2025020155,690,2,REG,12:07,07:53,faceoff,CAR,0.0,0.0,,N,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8476448, ""winningPlayerId"": 8482702, ""xCoord"": 0, ""yCoord"": 0, ""zoneCode"": ""N""}"
2025020155,761,2,REG,12:29,07:31,giveaway,VGK,14.0,-41.0,,N,"{""eventOwnerTeamId"": 54, ""playerId"": 8476448, ""xCoord"": 14, ""yCoord"": -41, ""zoneCode"": ""N""}"
2025020155,752,2,REG,12:44,07:16,hit,CAR,-97.0,-16.0,,D,"{""eventOwnerTeamId"": 12, ""hitteePlayerId"": 8475191, ""hittingPlayerId"": 8481562, ""xCoord"": -97, ""yCoord"": -16, ""zoneCode"": ""D""}"
2025020155,204,2,REG,12:46,07:14,blocked-shot,VGK,-79.0,8.0,,D,"{""blockingPlayerId"": 8482809, ""eventOwnerTeamId"": 54, ""reason"": ""blocked"", ""shootingPlayerId"": 8476448, ""xCoord"": -79, ""yCoord"": 8, ""zoneCode"": ""D""}"
2025020155,695,2,REG,12:57,07:03,shot-on-goal,VGK,-81.0,32.0,snap,O,"{""awaySOG"": 11, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 12, ""shootingPlayerId"": 8475191, ""shotType"": ""snap"", ""xCoord"": -81, ""yCoord"": 32, ""zoneCode"": ""O""}"
2025020155,762,2,REG,13:02,06:58,giveaway,CAR,-88.0,-34.0,,D,"{""eventOwnerTeamId"": 12, ""playerId"": 8482809, ""xCoord"": -88, ""yCoord"": -34, ""zoneCode"": ""D""}"
2025020155,697,2,REG,13:03,06:57,shot-on-goal,VGK,-28.0,-39.0,snap,O,"{""awaySOG"": 12, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 12, ""shootingPlayerId"": 8477018, ""shotType"": ""snap"", ""xCoord"": -28, ""yCoord"": -39, ""zoneCode"": ""O""}"
2025020155,93,2,REG,13:05,06:55,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog""}"
2025020155,698,2,REG,13:05,06:55,faceoff,VGK,-69.0,-22.0,,O,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8480829, ""winningPlayerId"": 8479353, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""O""}"
2025020155,759,2,REG,13:24,06:36,hit,VGK,-50.0,37.0,,O,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8476873, ""hittingPlayerId"": 8479353, ""xCoord"": -50, ""yCoord"": 37, ""zoneCode"": ""O""}"
2025020155,94,2,REG,13:27,06:33,stoppage,,,,,,"{""reason"": ""icing""}"
2025020155,753,2,REG,13:27,06:33,faceoff,VGK,-69.0,-22.0,,O,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8480829, ""winningPlayerId"": 8476881, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""O""}"
2025020155,756,2,REG,13:38,06:22,blocked-shot,VGK,-75.0,-3.0,,D,"{""blockingPlayerId"": 8482911, ""eventOwnerTeamId"": 54, ""reason"": ""blocked"", ""shootingPlayerId"": 8475188, ""xCoord"": -75, ""yCoord"": -3, ""zoneCode"": ""D""}"
2025020155,95,2,REG,13:41,06:19,stoppage,,,,,,"{""reason"": ""referee-or-linesman"", ""secondaryReason"": ""player-injury""}"
2025020155,757,2,REG,13:41,06:19,faceoff,CAR,-69.0,-22.0,,D,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8476881, ""winningPlayerId"": 8473533, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""D""}"
2025020155,97,2,REG,13:48,06:12,stoppage,,,,,,"{""reason"": ""icing""}"
2025020155,763,2,REG,13:48,06:12,faceoff,VGK,-69.0,-22.0,,O,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8473533, ""winningPlayerId"": 8476881, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""O""}"
2025020155,766,2,REG,13:49,06:11,shot-on-goal,VGK,-58.0,-40.0,snap,O,"{""awaySOG"": 13, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 12, ""shootingPlayerId"": 8477018, ""shotType"": ""snap"", ""xCoord"": -58, ""yCoord"": -40, ""zoneCode"": ""O""}"
2025020155,703,2,REG,14:01,05:59,shot-on-goal,VGK,-67.0,-1.0,snap,O,"{""awaySOG"": 14, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 12, ""shootingPlayerId"": 8481604, ""shotType"": ""snap"", ""xCoord"": -67, ""yCoord"": -1, ""zoneCode"": ""O""}"
2025020155,205,2,REG,14:03,05:57,missed-shot,VGK,-87.0,6.0,snap,O,"{""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""reason"": ""wide-left"", ""shootingPlayerId"": 8481604, ""shotType"": ""snap"", ""xCoord"": -87, ""yCoord"": 6, ""zoneCode"": ""O""}"
2025020155,768,2,REG,14:15,05:45,shot-on-goal,VGK,-77.0,-8.0,snap,O,"{""awaySOG"": 15, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 12, ""shootingPlayerId"": 8481604, ""shotType"": ""snap"", ""xCoord"": -77, ""yCoord"": -8, ""zoneCode"": ""O""}"
2025020155,98,2,REG,14:17,05:43,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog"", ""secondaryReason"": ""tv-timeout""}"
2025020155,769,2,REG,14:17,05:43,faceoff,VGK,-69.0,-22.0,,O,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8480829, ""winningPlayerId"": 8479353, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""O""}"
2025020155,99,2,REG,14:30,05:30,stoppage,,,,,,"{""reason"": ""puck-in-penalty-benches""}"
2025020155,773,2,REG,14:30,05:30,faceoff,CAR,0.0,0.0,,N,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8479353, ""winningPlayerId"": 8480829, ""xCoord"": 0, ""yCoord"": 0, ""zoneCode"": ""N""}"
2025020155,779,2,REG,14:33,05:27,hit,VGK,0.0,41.0,,N,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8481562, ""hittingPlayerId"": 8478434, ""xCoord"": 0, ""yCoord"": 41, ""zoneCode"": ""N""}"
2025020155,789,2,REG,14:58,05:02,hit,VGK,-96.0,-13.0,,O,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8484203, ""hittingPlayerId"": 8478434, ""xCoord"": -96, ""yCoord"": -13, ""zoneCode"": ""O""}"
2025020155,100,2,REG,15:03,04:57,stoppage,,,,,,"{""reason"": ""icing""}"
2025020155,776,2,REG,15:03,04:57,faceoff,VGK,-69.0,22.0,,O,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8480829, ""winningPlayerId"": 8478403, ""xCoord"": -69, ""yCoord"": 22, ""zoneCode"": ""O""}"
2025020155,780,2,REG,15:07,04:53,blocked-shot,VGK,-33.0,1.0,,D,"{""blockingPlayerId"": 8476873, ""eventOwnerTeamId"": 54, ""reason"": ""blocked"", ""shootingPlayerId"": 8477447, ""xCoord"": -33, ""yCoord"": 1, ""zoneCode"": ""D""}"
2025020155,501,2,REG,15:09,04:51,stoppage,,,,,,"{""reason"": ""puck-in-netting""}"
2025020155,781,2,REG,15:09,04:51,faceoff,VGK,-69.0,22.0,,O,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8473533, ""winningPlayerId"": 8478403, ""xCoord"": -69, ""yCoord"": 22, ""zoneCode"": ""O""}"
2025020155,784,2,REG,15:11,04:49,missed-shot,VGK,-50.0,11.0,snap,O,"{""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""reason"": ""above-crossbar"", ""shootingPlayerId"": 8477964, ""shotType"": ""snap"", ""xCoord"": -50, ""yCoord"": 11, ""zoneCode"": ""O""}"
2025020155,785,2,REG,15:15,04:45,shot-on-goal,VGK,-85.0,-3.0,tip-in,O,"{""awaySOG"": 16, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 12, ""shootingPlayerId"": 8482125, ""shotType"": ""tip-in"", ""xCoord"": -85, ""yCoord"": -3, ""zoneCode"": ""O""}"
2025020155,786,2,REG,15:29,04:31,blocked-shot,VGK,-44.0,-11.0,,D,"{""blockingPlayerId"": 8476921, ""eventOwnerTeamId"": 54, ""reason"": ""blocked"", ""shootingPlayerId"": 8475188, ""xCoord"": -44, ""yCoord"": -11, ""zoneCode"": ""D""}"
2025020155,206,2,REG,15:39,04:21,shot-on-goal,VGK,-85.0,-33.0,snap,O,"{""awaySOG"": 17, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 12, ""shootingPlayerId"": 8478403, ""shotType"": ""snap"", ""xCoord"": -85, ""yCoord"": -33, ""zoneCode"": ""O""}"
2025020155,704,2,REG,15:41,04:19,missed-shot,VGK,-85.0,2.0,bat,O,"{""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""reason"": ""hit-crossbar"", ""shootingPlayerId"": 8482125, ""shotType"": ""bat"", ""xCoord"": -85, ""yCoord"": 2, ""zoneCode"": ""O""}"
2025020155,790,2,REG,15:55,04:05,shot-on-goal,VGK,-84.0,5.0,tip-in,O,"{""awaySOG"": 18, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 12, ""shootingPlayerId"": 8477447, ""shotType"": ""tip-in"", ""xCoord"": -84, ""yCoord"": 5, ""zoneCode"": ""O""}"
2025020155,791,2,REG,16:02,03:58,missed-shot,VGK,-40.0,15.0,snap,O,"{""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""reason"": ""high-and-wide-right"", ""shootingPlayerId"": 8477447, ""shotType"": ""snap"", ""xCoord"": -40, ""yCoord"": 15, ""zoneCode"": ""O""}"
2025020155,792,2,REG,16:11,03:49,blocked-shot,VGK,-74.0,17.0,,D,"{""blockingPlayerId"": 8482100, ""eventOwnerTeamId"": 54, ""reason"": ""blocked"", ""shootingPlayerId"": 8482125, ""xCoord"": -74, ""yCoord"": 17, ""zoneCode"": ""D""}"
2025020155,794,2,REG,16:21,03:39,missed-shot,VGK,-51.0,15.0,snap,O,"{""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""reason"": ""wide-left"", ""shootingPlayerId"": 8475191, ""shotType"": ""snap"", ""xCoord"": -51, ""yCoord"": 15, ""zoneCode"": ""O""}"
2025020155,802,2,REG,16:26,03:34,takeaway,CAR,-52.0,-41.0,,D,"{""eventOwnerTeamId"": 12, ""playerId"": 8482093, ""xCoord"": -52, ""yCoord"": -41, ""zoneCode"": ""D""}"
2025020155,804,2,REG,16:27,03:33,giveaway,CAR,-54.0,-36.0,,D,"{""eventOwnerTeamId"": 12, ""playerId"": 8482093, ""xCoord"": -54, ""yCoord"": -36, ""zoneCode"": ""D""}"
2025020155,207,2,REG,16:31,03:29,blocked-shot,VGK,-66.0,-4.0,,D,"{""blockingPlayerId"": 8480830, ""eventOwnerTeamId"": 54, ""reason"": ""blocked"", ""shootingPlayerId"": 8477447, ""xCoord"": -66, ""yCoord"": -4, ""zoneCode"": ""D""}"
2025020155,816,2,REG,16:38,03:22,takeaway,VGK,-9.0,31.0,,N,"{""eventOwnerTeamId"": 54, ""playerId"": 8478403, ""xCoord"": -9, ""yCoord"": 31, ""zoneCode"": ""N""}"
2025020155,796,2,REG,16:42,03:18,shot-on-goal,CAR,50.0,-23.0,wrist,O,"{""awaySOG"": 18, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""homeSOG"": 13, ""shootingPlayerId"": 8482093, ""shotType"": ""wrist"", ""xCoord"": 50, ""yCoord"": -23, ""zoneCode"": ""O""}"
2025020155,502,2,REG,16:45,03:15,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog""}"
2025020155,797,2,REG,16:45,03:15,faceoff,VGK,69.0,-22.0,,D,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8482702, ""winningPlayerId"": 8476448, ""xCoord"": 69, ""yCoord"": -22, ""zoneCode"": ""D""}"
2025020155,803,2,REG,16:48,03:12,blocked-shot,CAR,73.0,-18.0,,D,"{""blockingPlayerId"": 8477018, ""eventOwnerTeamId"": 12, ""reason"": ""blocked"", ""shootingPlayerId"": 8481562, ""xCoord"": 73, ""yCoord"": -18, ""zoneCode"": ""D""}"
2025020155,831,2,REG,16:55,03:05,giveaway,CAR,62.0,38.0,,O,"{""eventOwnerTeamId"": 12, ""playerId"": 8482809, ""xCoord"": 62, ""yCoord"": 38, ""zoneCode"": ""O""}"
2025020155,303,2,REG,17:11,02:49,missed-shot,CAR,89.0,8.0,wrist,O,"{""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""reason"": ""wide-left"", ""shootingPlayerId"": 8475791, ""shotType"": ""wrist"", ""xCoord"": 89, ""yCoord"": 8, ""zoneCode"": ""O""}"
2025020155,837,2,REG,17:12,02:48,giveaway,CAR,94.0,11.0,,O,"{""eventOwnerTeamId"": 12, ""playerId"": 8475791, ""xCoord"": 94, ""yCoord"": 11, ""zoneCode"": ""O""}"
2025020155,822,2,REG,17:17,02:43,hit,CAR,-37.0,38.0,,D,"{""eventOwnerTeamId"": 12, ""hitteePlayerId"": 8476448, ""hittingPlayerId"": 8480336, ""xCoord"": -37, ""yCoord"": 38, ""zoneCode"": ""D""}"
2025020155,838,2,REG,17:30,02:30,giveaway,CAR,60.0,-36.0,,O,"{""eventOwnerTeamId"": 12, ""playerId"": 8475791, ""xCoord"": 60, ""yCoord"": -36, ""zoneCode"": ""O""}"
2025020155,811,2,REG,17:36,02:24,shot-on-goal,VGK,-73.0,14.0,backhand,O,"{""awaySOG"": 19, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 13, ""shootingPlayerId"": 8481604, ""shotType"": ""backhand"", ""xCoord"": -73, ""yCoord"": 14, ""zoneCode"": ""O""}"
2025020155,842,2,REG,17:50,02:10,giveaway,VGK,-45.0,36.0,,O,"{""eventOwnerTeamId"": 54, ""playerId"": 8481604, ""xCoord"": -45, ""yCoord"": 36, ""zoneCode"": ""O""}"
2025020155,821,2,REG,18:31,01:29,shot-on-goal,VGK,-62.0,-26.0,wrist,O,"{""awaySOG"": 20, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 13, ""shootingPlayerId"": 8479353, ""shotType"": ""wrist"", ""xCoord"": -62, ""yCoord"": -26, ""zoneCode"": ""O""}"
2025020155,828,2,REG,18:34,01:26,penalty,CAR,-76.0,-15.0,,D,"{""committedByPlayerId"": 8480336, ""descKey"": ""hooking"", ""drawnByPlayerId"": 8479353, ""duration"": 2, ""eventOwnerTeamId"": 12, ""typeCode"": ""MIN"", ""xCoord"": -76, ""yCoord"": -15, ""zoneCode"": ""D""}"
2025020155,503,2,REG,18:34,01:26,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog""}"
2025020155,823,2,REG,18:34,01:26,faceoff,CAR,-69.0,-22.0,,D,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8476881, ""winningPlayerId"": 8473533, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""D""}"
2025020155,833,2,REG,19:05,00:55,shot-on-goal,VGK,-59.0,26.0,slap,O,"{""awaySOG"": 21, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 13, ""shootingPlayerId"": 8481604, ""shotType"": ""slap"", ""xCoord"": -59, ""yCoord"": 26, ""zoneCode"": ""O""}"
2025020155,504,2,REG,19:07,00:53,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog""}"
2025020155,834,2,REG,19:07,00:53,faceoff,CAR,-69.0,22.0,,D,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8478403, ""winningPlayerId"": 8478427, ""xCoord"": -69, ""yCoord"": 22, ""zoneCode"": ""D""}"
2025020155,843,2,REG,19:13,00:47,takeaway,CAR,-46.0,-35.0,,D,"{""eventOwnerTeamId"": 12, ""playerId"": 8482093, ""xCoord"": -46, ""yCoord"": -35, ""zoneCode"": ""D""}"
2025020155,844,2,REG,19:15,00:45,giveaway,CAR,-66.0,-40.0,,D,"{""eventOwnerTeamId"": 12, ""playerId"": 8482093, ""xCoord"": -66, ""yCoord"": -40, ""zoneCode"": ""D""}"
2025020155,208,2,REG,19:22,00:38,shot-on-goal,VGK,-85.0,-5.0,backhand,O,"{""awaySOG"": 22, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 13, ""shootingPlayerId"": 8478483, ""shotType"": ""backhand"", ""xCoord"": -85, ""yCoord"": -5, ""zoneCode"": ""O""}"
2025020155,845,2,REG,19:25,00:35,takeaway,CAR,-93.0,-19.0,,D,"{""eventOwnerTeamId"": 12, ""playerId"": 8478427, ""xCoord"": -93, ""yCoord"": -19, ""zoneCode"": ""D""}"
2025020155,846,2,REG,19:36,00:24,giveaway,VGK,93.0,14.0,,D,"{""eventOwnerTeamId"": 54, ""playerId"": 8477447, ""xCoord"": 93, ""yCoord"": 14, ""zoneCode"": ""D""}"
2025020155,506,2,REG,20:00,00:00,period-end,,,,,,{}
2025020155,850,3,REG,00:00,20:00,period-start,,,,,,{}
2025020155,849,3,REG,00:00,20:00,faceoff,VGK,0.0,0.0,,N,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8473533, ""winningPlayerId"": 8476881, ""xCoord"": 0, ""yCoord"": 0, ""zoneCode"": ""N""}"
2025020155,511,3,REG,00:47,19:13,stoppage,,,,,,"{""reason"": ""offside""}"
2025020155,859,3,REG,00:47,19:13,faceoff,CAR,20.0,-22.0,,N,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8476448, ""winningPlayerId"": 8478427, ""xCoord"": 20, ""yCoord"": -22, ""zoneCode"": ""N""}"
2025020155,862,3,REG,01:08,18:52,missed-shot,CAR,-62.0,-17.0,wrist,O,"{""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""reason"": ""wide-right"", ""shootingPlayerId"": 8478427, ""shotType"": ""wrist"", ""xCoord"": -62, ""yCoord"": -17, ""zoneCode"": ""O""}"
2025020155,209,3,REG,01:21,18:39,blocked-shot,VGK,53.0,34.0,,D,"{""blockingPlayerId"": 8480336, ""eventOwnerTeamId"": 54, ""reason"": ""blocked"", ""shootingPlayerId"": 8476448, ""xCoord"": 53, ""yCoord"": 34, ""zoneCode"": ""D""}"
2025020155,513,3,REG,01:28,18:32,stoppage,,,,,,"{""reason"": ""icing""}"
2025020155,865,3,REG,01:28,18:32,faceoff,CAR,69.0,-22.0,,D,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8478403, ""winningPlayerId"": 8478427, ""xCoord"": 69, ""yCoord"": -22, ""zoneCode"": ""D""}"
