event_id,event_name,short_name,game_datetime,game_date,season_year,season_type,season_type_name,round_type,status_state,status_detail,venue,neutral_site,home_team_id,home_team,home_abbrev,home_record,away_team_id,away_team,away_abbrev,away_record,market_provider,market_details,market_spread,market_over_under,market_over_odds,market_under_odds,market_home_moneyline,market_away_moneyline,market_home_spread_odds,market_away_spread_odds,market_home_raw_implied_prob,market_away_raw_implied_prob,market_home_no_vig_prob,espn_predictor_home_projection_pct,espn_predictor_away_projection_pct,espn_predictor_home_loss_pct,espn_predictor_away_loss_pct,home_regular_games,home_regular_win_pct,home_regular_rest_days,home_regular_avg_points_for,home_regular_avg_points_against,home_regular_avg_margin,home_regular_avg_estimated_possessions,home_regular_avg_off_rating_est,home_regular_avg_efg_pct_est,home_regular_avg_three_pa_rate,home_regular_avg_ft_rate,home_regular_avg_turnover_rate,home_regular_avg_offensive_rebounds,home_regular_avg_defensive_rebounds,home_regular_avg_total_rebounds,home_regular_avg_assists,home_regular_avg_steals,home_regular_avg_blocks,home_regular_avg_turnovers,home_regular_avg_fouls,away_regular_games,away_regular_win_pct,away_regular_rest_days,away_regular_avg_points_for,away_regular_avg_points_against,away_regular_avg_margin,away_regular_avg_estimated_possessions,away_regular_avg_off_rating_est,away_regular_avg_efg_pct_est,away_regular_avg_three_pa_rate,away_regular_avg_ft_rate,away_regular_avg_turnover_rate,away_regular_avg_offensive_rebounds,away_regular_avg_defensive_rebounds,away_regular_avg_total_rebounds,away_regular_avg_assists,away_regular_avg_steals,away_regular_avg_blocks,away_regular_avg_turnovers,away_regular_avg_fouls,edge_regular_games,edge_regular_win_pct,edge_regular_rest_days,edge_regular_avg_points_for,edge_regular_avg_points_against,edge_regular_avg_margin,edge_regular_avg_estimated_possessions,edge_regular_avg_off_rating_est,edge_regular_avg_efg_pct_est,edge_regular_avg_three_pa_rate,edge_regular_avg_ft_rate,edge_regular_avg_turnover_rate,edge_regular_avg_offensive_rebounds,edge_regular_avg_defensive_rebounds,edge_regular_avg_total_rebounds,edge_regular_avg_assists,edge_regular_avg_steals,edge_regular_avg_blocks,edge_regular_avg_turnovers,edge_regular_avg_fouls,home_playoffs_games,home_playoffs_win_pct,home_playoffs_rest_days,home_playoffs_avg_points_for,home_playoffs_avg_points_against,home_playoffs_avg_margin,home_playoffs_avg_estimated_possessions,home_playoffs_avg_off_rating_est,home_playoffs_avg_efg_pct_est,home_playoffs_avg_three_pa_rate,home_playoffs_avg_ft_rate,home_playoffs_avg_turnover_rate,home_playoffs_avg_offensive_rebounds,home_playoffs_avg_defensive_rebounds,home_playoffs_avg_total_rebounds,home_playoffs_avg_assists,home_playoffs_avg_steals,home_playoffs_avg_blocks,home_playoffs_avg_turnovers,home_playoffs_avg_fouls,away_playoffs_games,away_playoffs_win_pct,away_playoffs_rest_days,away_playoffs_avg_points_for,away_playoffs_avg_points_against,away_playoffs_avg_margin,away_playoffs_avg_estimated_possessions,away_playoffs_avg_off_rating_est,away_playoffs_avg_efg_pct_est,away_playoffs_avg_three_pa_rate,away_playoffs_avg_ft_rate,away_playoffs_avg_turnover_rate,away_playoffs_avg_offensive_rebounds,away_playoffs_avg_defensive_rebounds,away_playoffs_avg_total_rebounds,away_playoffs_avg_assists,away_playoffs_avg_steals,away_playoffs_avg_blocks,away_playoffs_avg_turnovers,away_playoffs_avg_fouls,edge_playoffs_games,edge_playoffs_win_pct,edge_playoffs_rest_days,edge_playoffs_avg_points_for,edge_playoffs_avg_points_against,edge_playoffs_avg_margin,edge_playoffs_avg_estimated_possessions,edge_playoffs_avg_off_rating_est,edge_playoffs_avg_efg_pct_est,edge_playoffs_avg_three_pa_rate,edge_playoffs_avg_ft_rate,edge_playoffs_avg_turnover_rate,edge_playoffs_avg_offensive_rebounds,edge_playoffs_avg_defensive_rebounds,edge_playoffs_avg_total_rebounds,edge_playoffs_avg_assists,edge_playoffs_avg_steals,edge_playoffs_avg_blocks,edge_playoffs_avg_turnovers,edge_playoffs_avg_fouls,home_last5_games,home_last5_win_pct,home_last5_rest_days,home_last5_avg_points_for,home_last5_avg_points_against,home_last5_avg_margin,home_last5_avg_estimated_possessions,home_last5_avg_off_rating_est,home_last5_avg_efg_pct_est,home_last5_avg_three_pa_rate,home_last5_avg_ft_rate,home_last5_avg_turnover_rate,home_last5_avg_offensive_rebounds,home_last5_avg_defensive_rebounds,home_last5_avg_total_rebounds,home_last5_avg_assists,home_last5_avg_steals,home_last5_avg_blocks,home_last5_avg_turnovers,home_last5_avg_fouls,away_last5_games,away_last5_win_pct,away_last5_rest_days,away_last5_avg_points_for,away_last5_avg_points_against,away_last5_avg_margin,away_last5_avg_estimated_possessions,away_last5_avg_off_rating_est,away_last5_avg_efg_pct_est,away_last5_avg_three_pa_rate,away_last5_avg_ft_rate,away_last5_avg_turnover_rate,away_last5_avg_offensive_rebounds,away_last5_avg_defensive_rebounds,away_last5_avg_total_rebounds,away_last5_avg_assists,away_last5_avg_steals,away_last5_avg_blocks,away_last5_avg_turnovers,away_last5_avg_fouls,edge_last5_games,edge_last5_win_pct,edge_last5_rest_days,edge_last5_avg_points_for,edge_last5_avg_points_against,edge_last5_avg_margin,edge_last5_avg_estimated_possessions,edge_last5_avg_off_rating_est,edge_last5_avg_efg_pct_est,edge_last5_avg_three_pa_rate,edge_last5_avg_ft_rate,edge_last5_avg_turnover_rate,edge_last5_avg_offensive_rebounds,edge_last5_avg_defensive_rebounds,edge_last5_avg_total_rebounds,edge_last5_avg_assists,edge_last5_avg_steals,edge_last5_avg_blocks,edge_last5_avg_turnovers,edge_last5_avg_fouls,home_last10_games,home_last10_win_pct,home_last10_rest_days,home_last10_avg_points_for,home_last10_avg_points_against,home_last10_avg_margin,home_last10_avg_estimated_possessions,home_last10_avg_off_rating_est,home_last10_avg_efg_pct_est,home_last10_avg_three_pa_rate,home_last10_avg_ft_rate,home_last10_avg_turnover_rate,home_last10_avg_offensive_rebounds,home_last10_avg_defensive_rebounds,home_last10_avg_total_rebounds,home_last10_avg_assists,home_last10_avg_steals,home_last10_avg_blocks,home_last10_avg_turnovers,home_last10_avg_fouls,away_last10_games,away_last10_win_pct,away_last10_rest_days,away_last10_avg_points_for,away_last10_avg_points_against,away_last10_avg_margin,away_last10_avg_estimated_possessions,away_last10_avg_off_rating_est,away_last10_avg_efg_pct_est,away_last10_avg_three_pa_rate,away_last10_avg_ft_rate,away_last10_avg_turnover_rate,away_last10_avg_offensive_rebounds,away_last10_avg_defensive_rebounds,away_last10_avg_total_rebounds,away_last10_avg_assists,away_last10_avg_steals,away_last10_avg_blocks,away_last10_avg_turnovers,away_last10_avg_fouls,edge_last10_games,edge_last10_win_pct,edge_last10_rest_days,edge_last10_avg_points_for,edge_last10_avg_points_against,edge_last10_avg_margin,edge_last10_avg_estimated_possessions,edge_last10_avg_off_rating_est,edge_last10_avg_efg_pct_est,edge_last10_avg_three_pa_rate,edge_last10_avg_ft_rate,edge_last10_avg_turnover_rate,edge_last10_avg_offensive_rebounds,edge_last10_avg_defensive_rebounds,edge_last10_avg_total_rebounds,edge_last10_avg_assists,edge_last10_avg_steals,edge_last10_avg_blocks,edge_last10_avg_turnovers,edge_last10_avg_fouls,home_h2h_games,home_h2h_win_pct,home_h2h_rest_days,home_h2h_avg_points_for,home_h2h_avg_points_against,home_h2h_avg_margin,home_h2h_avg_estimated_possessions,home_h2h_avg_off_rating_est,home_h2h_avg_efg_pct_est,home_h2h_avg_three_pa_rate,home_h2h_avg_ft_rate,home_h2h_avg_turnover_rate,home_h2h_avg_offensive_rebounds,home_h2h_avg_defensive_rebounds,home_h2h_avg_total_rebounds,home_h2h_avg_assists,home_h2h_avg_steals,home_h2h_avg_blocks,home_h2h_avg_turnovers,home_h2h_avg_fouls,away_h2h_games,away_h2h_win_pct,away_h2h_rest_days,away_h2h_avg_points_for,away_h2h_avg_points_against,away_h2h_avg_margin,away_h2h_avg_estimated_possessions,away_h2h_avg_off_rating_est,away_h2h_avg_efg_pct_est,away_h2h_avg_three_pa_rate,away_h2h_avg_ft_rate,away_h2h_avg_turnover_rate,away_h2h_avg_offensive_rebounds,away_h2h_avg_defensive_rebounds,away_h2h_avg_total_rebounds,away_h2h_avg_assists,away_h2h_avg_steals,away_h2h_avg_blocks,away_h2h_avg_turnovers,away_h2h_avg_fouls,edge_h2h_games,edge_h2h_win_pct,edge_h2h_rest_days,edge_h2h_avg_points_for,edge_h2h_avg_points_against,edge_h2h_avg_margin,edge_h2h_avg_estimated_possessions,edge_h2h_avg_off_rating_est,edge_h2h_avg_efg_pct_est,edge_h2h_avg_three_pa_rate,edge_h2h_avg_ft_rate,edge_h2h_avg_turnover_rate,edge_h2h_avg_offensive_rebounds,edge_h2h_avg_defensive_rebounds,edge_h2h_avg_total_rebounds,edge_h2h_avg_assists,edge_h2h_avg_steals,edge_h2h_avg_blocks,edge_h2h_avg_turnovers,edge_h2h_avg_fouls,home_players_roster_count,home_players_injury_out_count,home_players_available_count,home_players_top5_sum_last5_avg_minutes,home_players_top5_avg_last5_avg_minutes,home_players_top5_sum_last5_avg_points,home_players_top5_avg_last5_avg_points,home_players_top5_sum_last5_avg_rebounds,home_players_top5_avg_last5_avg_rebounds,home_players_top5_sum_last5_avg_assists,home_players_top5_avg_last5_avg_assists,home_players_top5_sum_last5_avg_usage_proxy,home_players_top5_avg_last5_avg_usage_proxy,home_players_top5_sum_last10_avg_points,home_players_top5_avg_last10_avg_points,home_players_top8_sum_last5_avg_minutes,home_players_top8_avg_last5_avg_minutes,home_players_top8_sum_last5_avg_points,home_players_top8_avg_last5_avg_points,home_players_top8_sum_last5_avg_rebounds,home_players_top8_avg_last5_avg_rebounds,home_players_top8_sum_last5_avg_assists,home_players_top8_avg_last5_avg_assists,home_players_top8_sum_last5_avg_usage_proxy,home_players_top8_avg_last5_avg_usage_proxy,home_players_top8_sum_last10_avg_points,home_players_top8_avg_last10_avg_points,home_players_scorer1_player,home_players_scorer1_last10_ppg,home_players_scorer1_last10_mpg,home_players_scorer2_player,home_players_scorer2_last10_ppg,home_players_scorer2_last10_mpg,home_players_scorer3_player,home_players_scorer3_last10_ppg,home_players_scorer3_last10_mpg,away_players_roster_count,away_players_injury_out_count,away_players_available_count,away_players_top5_sum_last5_avg_minutes,away_players_top5_avg_last5_avg_minutes,away_players_top5_sum_last5_avg_points,away_players_top5_avg_last5_avg_points,away_players_top5_sum_last5_avg_rebounds,away_players_top5_avg_last5_avg_rebounds,away_players_top5_sum_last5_avg_assists,away_players_top5_avg_last5_avg_assists,away_players_top5_sum_last5_avg_usage_proxy,away_players_top5_avg_last5_avg_usage_proxy,away_players_top5_sum_last10_avg_points,away_players_top5_avg_last10_avg_points,away_players_top8_sum_last5_avg_minutes,away_players_top8_avg_last5_avg_minutes,away_players_top8_sum_last5_avg_points,away_players_top8_avg_last5_avg_points,away_players_top8_sum_last5_avg_rebounds,away_players_top8_avg_last5_avg_rebounds,away_players_top8_sum_last5_avg_assists,away_players_top8_avg_last5_avg_assists,away_players_top8_sum_last5_avg_usage_proxy,away_players_top8_avg_last5_avg_usage_proxy,away_players_top8_sum_last10_avg_points,away_players_top8_avg_last10_avg_points,away_players_scorer1_player,away_players_scorer1_last10_ppg,away_players_scorer1_last10_mpg,away_players_scorer2_player,away_players_scorer2_last10_ppg,away_players_scorer2_last10_mpg,away_players_scorer3_player,away_players_scorer3_last10_ppg,away_players_scorer3_last10_mpg,edge_players_roster_count,edge_players_injury_out_count,edge_players_available_count,edge_players_top5_sum_last5_avg_minutes,edge_players_top5_avg_last5_avg_minutes,edge_players_top5_sum_last5_avg_points,edge_players_top5_avg_last5_avg_points,edge_players_top5_sum_last5_avg_rebounds,edge_players_top5_avg_last5_avg_rebounds,edge_players_top5_sum_last5_avg_assists,edge_players_top5_avg_last5_avg_assists,edge_players_top5_sum_last5_avg_usage_proxy,edge_players_top5_avg_last5_avg_usage_proxy,edge_players_top5_sum_last10_avg_points,edge_players_top5_avg_last10_avg_points,edge_players_top8_sum_last5_avg_minutes,edge_players_top8_avg_last5_avg_minutes,edge_players_top8_sum_last5_avg_points,edge_players_top8_avg_last5_avg_points,edge_players_top8_sum_last5_avg_rebounds,edge_players_top8_avg_last5_avg_rebounds,edge_players_top8_sum_last5_avg_assists,edge_players_top8_avg_last5_avg_assists,edge_players_top8_sum_last5_avg_usage_proxy,edge_players_top8_avg_last5_avg_usage_proxy,edge_players_top8_sum_last10_avg_points,edge_players_top8_avg_last10_avg_points,edge_players_scorer1_last10_ppg,edge_players_scorer1_last10_mpg,edge_players_scorer2_last10_ppg,edge_players_scorer2_last10_mpg,edge_players_scorer3_last10_ppg,edge_players_scorer3_last10_mpg
401859964,New York Knicks at San Antonio Spurs,NY @ SA,2026-06-06T00:30Z,2026-06-06,2026,3,post-season,FINAL,STATUS_SCHEDULED,"Fri, June 5th at 8:30 PM EDT",Frost Bank Center,False,24,San Antonio Spurs,SA,62-20,18,New York Knicks,NY,53-29,DraftKings,SA -6.5,-6.5,214.5,-112.0,-108.0,-218,180,-102.0,-118.0,0.6855345911949685,0.35714285714285715,0.6574752261956054,56.8,43.2,43.2,56.8,248,0.47580645161290325,54.0,114.81048387096774,115.16532258064517,-0.3548387096774194,102.32485829959515,112.81327529876248,0.545955866456055,0.42159668218696705,0.24468140050315074,0.13147044410540631,10.923076923076923,34.040485829959515,44.963562753036435,28.858299595141702,7.603238866396761,5.777327935222672,13.481781376518219,17.554655870445345,247,0.6275303643724697,55.0,115.04453441295547,110.01619433198381,5.02834008097166,98.7851012145749,116.4754607664371,0.5518629534282945,0.4040575072080043,0.24061858180266876,0.12549669355255907,12.11336032388664,32.421052631578945,44.534412955465584,26.4331983805668,7.919028340080971,4.0,12.408906882591094,18.267206477732792,1,-0.15172391275956643,-1.0,-0.23405054198772746,5.149128248661356,-5.383178790649079,3.5397570850202555,-3.662185467674618,-0.005907086972239517,0.017539174978962735,0.004062818700481974,0.00597375055284724,-1.190283400809717,1.6194331983805696,0.4291497975708509,2.4251012145749016,-0.3157894736842106,1.7773279352226723,1.0728744939271255,-0.7125506072874472,19,0.631578947368421,2.0,114.21052631578948,105.0,9.210526315789474,100.42736842105262,113.7841552631311,0.5374506580434382,0.41116475011430753,0.3022560890190928,0.14124247693259237,12.210526315789474,35.421052631578945,47.63157894736842,24.63157894736842,8.473684210526315,7.105263157894737,14.210526315789474,22.263157894736842,46,0.6521739130434783,2.0,112.71739130434783,107.19565217391305,5.521739130434782,97.71826086956521,115.43214397704236,0.5407897727892899,0.37144991681656575,0.2961454198021078,0.12219016105997889,11.891304347826088,31.67391304347826,43.56521739130435,22.695652173913043,7.608695652173913,4.695652173913044,11.978260869565217,20.369565217391305,-27,-0.020594965675057253,0.0,1.4931350114416517,-2.1956521739130466,3.688787185354692,2.7091075514874063,-1.6479887139112606,-0.00333911474585169,0.03971483329774178,0.0061106692169849985,0.01905231587261348,0.31922196796338653,3.7471395881006835,4.0663615560640665,1.9359267734553782,0.864988558352402,2.4096109839816933,2.2322654462242575,1.8935926773455378,5,0.6,2.0,108.2,101.6,6.6,100.104,108.2443029537848,0.4859802470232368,0.4431838906899972,0.29685610378331434,0.12776108190992144,13.8,34.0,47.8,23.4,9.0,5.2,12.8,20.8,5,1.0,2.0,116.0,98.6,17.4,99.36800000000001,117.12322908914639,0.5636435270433124,0.394511274529154,0.25491251819876887,0.11548333691109074,10.4,36.2,46.6,26.4,9.8,3.4,11.6,22.0,0,-0.4,0.0,-7.799999999999997,3.0,-10.799999999999999,0.73599999999999,-8.878926135361596,-0.07766328002007566,0.048672616160843174,0.04194358558454547,0.012277744998830706,3.4000000000000004,-2.200000000000003,1.1999999999999957,-3.0,-0.8000000000000007,1.8000000000000003,1.200000000000001,-1.1999999999999993,10,0.6,2.0,114.9,107.4,7.5,102.00399999999999,112.73405225880029,0.526325478465653,0.44438953399230635,0.30114337729658935,0.14775032532568697,13.2,36.0,49.2,24.9,8.0,6.6,15.1,21.7,10,1.0,2.0,121.7,99.0,22.7,97.71199999999999,124.69840185455652,0.6012638750149494,0.400445554034852,0.29331331898375945,0.11951429916431747,10.6,34.5,45.1,28.2,9.7,3.9,11.7,22.0,0,-0.4,0.0,-6.799999999999997,8.400000000000006,-15.2,4.292000000000002,-11.964349595756232,-0.07493839654929635,0.04394397995745436,0.007830058312829902,0.0282360261613695,2.5999999999999996,1.5,4.100000000000001,-3.3000000000000007,-1.6999999999999993,2.6999999999999997,3.4000000000000004,-0.3000000000000007,8,0.375,2.0,112.5,118.625,-6.125,99.75500000000001,112.60559140775348,0.5396987798927223,0.4322391331331311,0.27500042910028977,0.1381552544159284,11.875,34.875,46.75,27.625,4.625,4.875,13.75,18.625,8,0.625,2.0,118.625,112.5,6.125,100.115,118.46039733385376,0.5271432134890717,0.418622585156895,0.18198848815106553,0.08710546500908461,15.75,33.0,48.75,26.5,8.25,3.25,8.75,20.625,0,-0.25,0.0,-6.125,6.125,-12.25,-0.3599999999999852,-5.854805926100283,0.012555566403650631,0.013616547976236126,0.09301194094922424,0.05104978940684379,-3.875,1.875,-2.0,1.125,-3.625,1.625,5.0,-2.0,18,1,17,164.6,32.92,77.0,15.4,30.600000000000005,6.120000000000001,18.799999999999997,3.7599999999999993,81.07199999999999,16.214399999999998,85.2,17.04,215.2,26.9,99.6,12.45,43.2,5.4,22.2,2.775,104.096,13.012,109.7,13.7125,Victor Wembanyama,26.3,36.2,Stephon Castle,19.2,34.4,De'Aaron Fox,14.3,32.5,18,0,18,170.20000000000002,34.040000000000006,87.60000000000001,17.520000000000003,33.6,6.720000000000001,21.599999999999998,4.319999999999999,83.856,16.7712,90.5,18.1,222.0,27.75,107.4,13.425,42.599999999999994,5.324999999999999,24.799999999999997,3.0999999999999996,99.792,12.474,110.64444444444445,13.830555555555556,Jalen Brunson,26.5,36.2,OG Anunoby,19.2,32.4,Mikal Bridges,17.7,33.6,0,1,-1,-5.600000000000023,-1.1200000000000045,-10.600000000000009,-2.1200000000000028,-2.9999999999999964,-0.5999999999999996,-2.8000000000000007,-0.56,-2.784000000000006,-0.5568000000000026,-5.299999999999997,-1.0600000000000023,-6.800000000000011,-0.8500000000000014,-7.800000000000011,-0.9750000000000014,0.6000000000000085,0.07500000000000107,-2.599999999999998,-0.32499999999999973,4.304000000000002,0.5380000000000003,-0.9444444444444429,-0.11805555555555536,-0.1999999999999993,0.0,0.0,2.0,-3.3999999999999986,-1.1000000000000014
