team_id,team,team_abbrev,athlete_id,player,position,jersey,age,height_inches,weight_lbs,experience_years,status,headshot,injury_status,available_flag,last3_games_logged,last3_starts,last3_avg_minutes,last3_avg_points,last3_avg_rebounds,last3_avg_assists,last3_avg_turnovers,last3_avg_steals,last3_avg_blocks,last3_avg_plus_minus,last3_avg_usage_proxy,last3_avg_points_per36,last3_avg_rebounds_per36,last3_avg_assists_per36,last5_games_logged,last5_starts,last5_avg_minutes,last5_avg_points,last5_avg_rebounds,last5_avg_assists,last5_avg_turnovers,last5_avg_steals,last5_avg_blocks,last5_avg_plus_minus,last5_avg_usage_proxy,last5_avg_points_per36,last5_avg_rebounds_per36,last5_avg_assists_per36,last10_games_logged,last10_starts,last10_avg_minutes,last10_avg_points,last10_avg_rebounds,last10_avg_assists,last10_avg_turnovers,last10_avg_steals,last10_avg_blocks,last10_avg_plus_minus,last10_avg_usage_proxy,last10_avg_points_per36,last10_avg_rebounds_per36,last10_avg_assists_per36,season_games_logged,season_starts,season_avg_minutes,season_avg_points,season_avg_rebounds,season_avg_assists,season_avg_turnovers,season_avg_steals,season_avg_blocks,season_avg_plus_minus,season_avg_usage_proxy,season_avg_points_per36,season_avg_rebounds_per36,season_avg_assists_per36
18,New York Knicks,NY,4277869,Jose Alvarado,Guard,5,28,72.0,179.0,4.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/4277869.png,,1,3,0,7.333333333333333,2.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,21.0,3.3333333333333335,10.799999999999999,1.5,3.9,5,0,7.8,3.4,1.0,0.8,0.8,0.6,0.2,17.0,4.0,15.634285714285715,4.088571428571429,3.06,10,0,8.2,4.3,0.9,0.9,0.6,0.6,0.2,9.5,3.8879999999999995,17.852857142857143,3.5585714285714287,3.7728571428571436,222,26,19.893939393939394,7.813131313131313,2.2777777777777777,3.196969696969697,1.0858585858585859,1.0757575757575757,0.20202020202020202,9.728155339805825,7.5225225225225225,14.028381177847255,4.076884543995726,5.575169891950878
18,New York Knicks,NY,3934719,OG Anunoby,Forward,8,28,79.0,240.0,8.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/3934719.png,,1,3,3,30.0,17.333333333333332,6.0,3.6666666666666665,0.6666666666666666,1.0,1.0,15.666666666666666,12.76,20.934587813620073,7.32078853046595,4.451164874551971,5,5,32.2,17.8,5.6,3.0,0.6,1.6,0.8,14.8,14.288000000000002,19.983964134912902,6.424269620664307,3.483417525685078,10,10,33.0,20.4,6.7,2.1,0.6,1.6,1.1,19.555555555555557,14.568000000000001,22.568841784316167,7.309715247912591,2.418529869663646,244,231,35.116883116883116,16.783549783549784,4.961038961038961,2.0606060606060606,1.5281385281385282,1.4935064935064934,0.8354978354978355,13.324503311258278,14.623934426229507,17.375691210050395,5.1278868015050705,2.1394089349852017
18,New York Knicks,NY,3147657,Mikal Bridges,Guard,25,29,78.0,209.0,7.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/3147657.png,,1,3,3,36.333333333333336,18.666666666666668,4.0,3.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,16.333333333333332,16.546666666666667,18.46923076923077,3.9461538461538463,3.5153846153846153,5,5,35.8,17.2,4.2,3.4,1.6,1.8,0.4,18.4,15.104000000000003,17.25296703296703,4.253406593406593,3.823516483516484,10,10,33.5,17.5,3.7,2.9,0.9,1.4,0.4,18.4,13.460000000000003,18.96958451221609,3.958946065788171,3.3985292232660655,279,279,35.028673835125446,16.939068100358423,3.8422939068100357,3.5913978494623655,1.5483870967741935,1.10752688172043,0.5591397849462365,12.341772151898734,16.282437275985664,17.332275684133243,3.963415433776273,3.750070007760997
18,New York Knicks,NY,3934672,Jalen Brunson,Guard,11,29,74.0,190.0,7.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/3934672.png,,1,3,3,37.333333333333336,21.333333333333332,2.6666666666666665,8.333333333333334,2.3333333333333335,0.3333333333333333,0.0,16.333333333333332,21.30666666666667,20.286939417781273,2.5522423288749017,7.891581431943351,5,5,37.2,24.8,3.4,7.4,2.0,0.8,0.0,19.0,23.464,23.777132594768144,3.3425255215485437,7.216936436805763,10,10,36.0,27.4,2.9,7.1,1.8,0.9,0.0,20.6,23.759999999999998,27.48409844417309,2.905728172247827,7.152276753550131,269,262,35.774809160305345,27.408396946564885,3.282442748091603,6.9465648854961835,2.484732824427481,0.8320610687022901,0.14122137404580154,13.69277108433735,25.166988847583642,27.364625834693637,3.26835739862487,6.93353250541508
18,New York Knicks,NY,2528426,Jordan Clarkson,Guard,00,33,77.0,194.0,11.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/2528426.png,,1,3,0,6.333333333333333,2.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,4.0,3.3333333333333335,10.857142857142856,1.3333333333333333,0.0,5,0,8.6,3.4,0.8,0.6,0.6,0.0,0.2,4.666666666666667,3.752,14.164285714285715,2.6,2.7,10,0,10.5,4.5,1.6,0.8,1.1,0.3,0.1,10.285714285714286,5.072,15.72002997002997,5.448901098901099,2.733041958041958,193,29,23.027932960893853,12.59217877094972,2.569832402234637,2.910614525139665,1.7150837988826815,0.5586592178770949,0.1452513966480447,8.965116279069768,12.534093264248705,18.666845386553156,4.057714300199424,4.1925308607072695
18,New York Knicks,NY,5211983,Pacome Dadiet,Forward,4,20,81.0,210.0,1.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/5211983.png,,1,3,0,4.0,3.0,0.5,0.0,0.0,0.5,0.0,2.0,1.96,15.428571428571429,2.5714285714285716,0.0,5,0,6.666666666666667,3.6666666666666665,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,2.1759999999999997,15.285714285714286,4.714285714285714,1.0,10,0,5.714285714285714,2.857142857142857,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,3.6666666666666665,1.888,12.051020408163266,5.806122448979592,1.5714285714285714,142,0,5.267857142857143,1.7857142857142858,0.9285714285714286,0.35714285714285715,0.16071428571428573,0.14285714285714285,0.05357142857142857,2.774193548387097,0.7983098591549296,8.914000544909637,6.718629854993492,2.710586383313656
18,New York Knicks,NY,5289900,Mohamed Diawara,Forward,51,21,81.0,225.0,0.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/5289900.png,,1,3,0,8.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.0,13.5,9.0,5,0,8.5,0.0,1.5,1.0,0.5,0.0,0.0,2.0,0.8,0.0,6.75,4.5,10,0,7.8,1.4,1.8,1.0,0.6,0.2,0.0,5.5,1.3,5.7,6.9,3.9,97,7,9.04,3.3733333333333335,1.3733333333333333,0.7866666666666666,0.44,0.24,0.08,5.714285714285714,2.7789690721649483,11.799159823082963,5.253913658002364,2.95562741160399
18,New York Knicks,NY,3062679,Josh Hart,Guard,3,31,77.0,215.0,8.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/3062679.png,,1,3,3,30.666666666666668,14.666666666666666,8.0,6.0,2.3333333333333335,2.6666666666666665,0.0,13.666666666666666,15.586666666666666,16.56883116883117,10.04025974025974,7.259740259740259,5,5,30.4,14.8,8.0,4.6,2.0,2.0,0.2,17.75,14.416,17.181343195180794,9.884445054389436,5.5331522759776375,10,10,31.9,12.2,7.6,4.4,2.2,1.7,0.2,17.22222222222222,13.016,14.134121481040282,8.879308774280966,5.1049211263338075,270,213,34.37407407407407,11.748148148148148,8.648148148148149,4.840740740740741,1.862962962962963,1.2185185185185186,0.3333333333333333,12.919753086419753,12.01051851851852,12.188158205892377,8.980065844541928,5.016355992173508
18,New York Knicks,NY,4871141,Ariel Hukporti,Center,55,24,84.0,246.0,1.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/4871141.png,,1,3,0,8.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,0.3333333333333333,9.0,22.5,4.5,5,0,12.0,3.5,4.5,1.0,0.5,0.5,0.0,2.0,1.7280000000000002,10.125,15.75,3.375,10,0,9.428571428571429,2.4285714285714284,4.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.5714285714285714,8.666666666666666,2.06,7.160564225690275,16.283913565426168,0.9642857142857143,165,6,8.736263736263735,2.043956043956044,2.67032967032967,0.46153846153846156,0.6373626373626373,0.14285714285714285,0.5054945054945055,4.38,1.271030303030303,8.771531591180938,13.194233971907952,1.3132897448343672
18,New York Knicks,NY,4395623,Trey Jemison III,Forward,50,26,82.0,270.0,2.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/4395623.png,,1,3,0,10.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,0.5,2.3333333333333335,4.0,2.0,2.0,5,0,10.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,0.5,1.4,4.0,2.0,2.0,10,0,10.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,0.5,0.7,4.0,2.0,2.0,115,14,13.789473684210526,3.6233766233766236,3.3376623376623376,0.6233766233766234,0.8831168831168831,0.2857142857142857,0.5844155844155844,3.8421052631578947,2.730086956521739,9.6753285423108,11.444691199289164,1.6307979129718633
18,New York Knicks,NY,4702159,Dillon Jones,Forward,33,24,77.0,235.0,1.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/4702159.png,,1,3,0,12.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,6.0,3.0,0.0,5,0,12.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.6,6.0,3.0,0.0,10,0,7.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.0,0.4,3.0,1.5,0.0,107,3,8.916666666666666,2.287671232876712,1.8767123287671232,0.9178082191780822,0.4657534246575342,0.273972602739726,0.0684931506849315,4.7317073170731705,1.9061682242990654,8.509392405839774,6.770315488604962,4.072383793107477
18,New York Knicks,NY,4433225,Tyler Kolek,Guard,13,25,74.0,195.0,1.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/4433225.png,,1,3,0,4.5,4.0,0.5,0.5,0.0,0.0,0.0,2.0,2.3333333333333335,18.0,2.25,2.25,5,0,7.333333333333333,4.0,1.3333333333333333,1.0,0.3333333333333333,0.0,0.0,2.0,2.6,15.692307692307693,4.269230769230769,3.3461538461538463,10,0,7.0,3.7142857142857144,0.8571428571428571,1.7142857142857142,0.42857142857142855,0.0,0.0,4.0,2.788,13.410989010989011,3.972527472527472,8.205494505494505,192,1,9.6,3.4782608695652173,1.191304347826087,2.260869565217391,0.6695652173913044,0.2956521739130435,0.0782608695652174,6.28125,2.3960416666666666,12.796729631073461,3.91102621290721,7.9383070845081924
18,New York Knicks,NY,4431823,Miles McBride,Guard,2,25,74.0,195.0,4.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/4431823.png,,1,3,0,15.0,7.0,2.0,1.6666666666666667,0.0,1.0,0.3333333333333333,13.0,6.293333333333333,16.33613445378151,4.840336134453782,3.9831932773109244,5,1,18.2,9.2,2.4,1.2,0.0,0.8,0.2,16.0,6.327999999999999,16.008577223993047,4.744363952477543,2.8134453781512603,10,2,17.9,6.4,1.7,1.2,0.2,0.6,0.3,16.0,5.852,12.084288611996524,3.4436105476673426,2.5510084033613447,242,43,22.75229357798165,9.206422018348624,1.9770642201834863,2.1376146788990824,0.6100917431192661,0.8027522935779816,0.1834862385321101,10.173553719008265,7.942644628099174,14.389028501656462,3.1749412876253893,3.3597974333404026
18,New York Knicks,NY,4411057,Kevin McCullar Jr.,Guard,9,25,78.0,210.0,1.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/4411057.png,,1,3,0,25.0,7.0,1.0,0.5,0.0,1.0,0.0,0.0,3.6666666666666665,20.16,2.88,1.44,5,0,25.0,7.0,1.0,0.5,0.0,1.0,0.0,0.0,2.2,20.16,2.88,1.44,10,0,10.0,4.0,1.0,0.25,0.25,0.75,0.0,1.0,1.4,14.719999999999999,8.959999999999999,0.48,41,0,7.4,2.1538461538461537,1.3846153846153846,0.8461538461538461,0.46153846153846156,0.38461538461538464,0.038461538461538464,3.1538461538461537,1.6848780487804877,11.876229592713525,6.401342761541805,5.039088887316398
18,New York Knicks,NY,4351852,Mitchell Robinson,Center,23,28,84.0,240.0,7.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/4351852.png,Day-To-Day,1,3,0,13.0,4.666666666666667,5.666666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,14.0,4.88,12.0,14.666666666666666,0.0,5,0,13.8,4.8,5.8,0.2,0.6,0.6,0.2,14.0,5.3839999999999995,11.957142857142857,14.585714285714285,0.5142857142857143,10,0,13.88888888888889,5.0,5.333333333333333,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.5555555555555556,16.333333333333332,4.595999999999999,12.989348370927319,13.532999164578111,0.6190476190476191,152,44,20.0,5.301369863013699,7.828767123287672,0.678082191780822,0.678082191780822,0.952054794520548,1.0547945205479452,9.666666666666666,4.781578947368421,9.651610662787265,14.030929891228586,1.285686519434905
18,New York Knicks,NY,3914044,Landry Shamet,Guard,44,29,77.0,190.0,7.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/3914044.png,,1,3,0,20.666666666666668,10.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,16.5,5.3999999999999995,16.105263157894736,3.6285714285714286,2.5488721804511276,5,0,18.0,10.2,1.2,1.0,0.4,0.4,0.0,17.75,5.4399999999999995,21.329468055164647,2.600672268907563,1.5293233082706768,10,0,15.5,7.4,1.0,0.8,0.5,0.4,0.0,13.375,4.796,14.841657104505401,1.9557207498383966,2.2646616541353386,186,17,17.058139534883722,6.941860465116279,1.3372093023255813,0.9883720930232558,0.5465116279069767,0.4883720930232558,0.12209302325581395,8.98936170212766,5.894193548387098,14.056904081269499,2.723766565354217,2.296468473881946
18,New York Knicks,NY,4610139,Jeremy Sochan,Forward,20,23,80.0,230.0,3.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/4610139.png,,1,3,0,,,,,,,,,0.0,,,,5,0,9.0,5.0,2.0,2.0,1.0,0.0,1.0,,0.752,20.0,8.0,8.0,10,0,4.4,4.0,1.0,0.4,0.2,0.2,0.2,1.0,1.252,35.714285714285715,11.2,1.6,211,96,22.870056497175142,9.35593220338983,5.3107344632768365,2.367231638418079,1.3898305084745763,0.7062146892655368,0.423728813559322,7.7727272727272725,8.347488151658766,14.37829685786433,8.527711957908638,3.326073502227551
18,New York Knicks,NY,3136195,Karl-Anthony Towns,Center,32,30,84.0,248.0,10.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/3136195.png,,1,3,3,32.666666666666664,16.666666666666668,11.666666666666666,3.6666666666666665,0.6666666666666666,1.6666666666666667,1.0,22.0,12.213333333333333,19.102564102564102,13.461538461538462,4.051282051282051,5,5,31.6,16.0,10.4,5.2,2.2,1.2,1.2,20.4,13.856,19.92153846153846,11.856923076923076,6.930769230769231,10,10,29.3,15.3,10.5,6.2,2.4,1.2,1.2,16.8,13.216000000000003,20.03210299504417,12.899971988795519,8.368957121310064,266,258,32.86821705426357,21.53488372093023,10.992248062015504,3.046511627906977,2.565891472868217,0.8643410852713178,0.6395348837209303,13.152941176470588,19.250225563909773,23.565907874694158,12.098359932448723,3.4240149764575034
24,San Antonio Spurs,SA,6578,Harrison Barnes,Forward,40,34,79.0,225.0,13.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/6578.png,,1,3,0,6.666666666666667,2.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,5.0,2.0,5.538461538461539,0.923076923076923,0.0,5,0,7.8,2.2,0.8,0.0,0.4,0.2,0.0,6.666666666666667,2.928,5.573076923076924,1.903846153846154,0.0,10,0,7.7,2.1,1.3,0.3,0.4,0.1,0.0,5.4,2.552,6.629395604395604,5.209065934065934,1.9285714285714284,260,217,26.103846153846153,10.896153846153846,3.0730769230769233,1.4961538461538462,0.6692307692307692,0.5615384615384615,0.15384615384615385,9.816901408450704,9.40876923076923,14.105860984655159,4.211715889377523,2.068279758797315
24,San Antonio Spurs,SA,6427,Bismack Biyombo,Center,18,33,80.0,255.0,14.0,Active,https://a.espncdn.com/i/headshots/nba/players/full/6427.png,,1,3,0,3.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.6666666666666666,0.0,9.0,0.0,5,0,3.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.4,0.0,6.0,0.0,10,0,3.6,0.8,0.4,0.0,0.4,0.0,0.4,1.5,0.7,9.257142857142856,7.2,0.0,203,54,14.558823529411764,3.4019607843137254,3.8823529411764706,0.8725490196078431,0.7745098039215687,0.30392156862745096,0.6274509803921569,5.041666666666667,1.8908374384236453,7.617832390835343,9.017513180194944,1.588235641523998
