game_id,season,game_date,game_type,away_team,home_team,away_score,home_score,home_win
2022021228,20222023,2023-04-03,2,ARI,SEA,1,8,1
2022021229,20222023,2023-04-04,2,BUF,FLA,1,2,1
2022021230,20222023,2023-04-04,2,CBJ,TOR,2,4,1
2022021231,20222023,2023-04-04,2,DET,MTL,5,0,0
2022021232,20222023,2023-04-04,2,OTT,CAR,2,3,1
2022021233,20222023,2023-04-04,2,PIT,NJD,1,5,1
2022021234,20222023,2023-04-04,2,PHI,STL,2,4,1
2022021235,20222023,2023-04-04,2,VGK,NSH,2,3,1
2022021236,20222023,2023-04-04,2,CHI,CGY,4,3,0
2022021237,20222023,2023-04-04,2,EDM,LAK,3,1,0
2022021238,20222023,2023-04-04,2,SEA,VAN,5,2,0
2022021239,20222023,2023-04-04,2,COL,SJS,4,3,0
2022021240,20222023,2023-04-05,2,CGY,WPG,3,1,0
2022021241,20222023,2023-04-05,2,TBL,NYR,3,6,1
2022021242,20222023,2023-04-05,2,EDM,ANA,3,1,0
2022021243,20222023,2023-04-06,2,CBJ,NJD,1,8,1
2022021244,20222023,2023-04-06,2,MIN,PIT,1,4,1
2022021245,20222023,2023-04-06,2,OTT,FLA,2,7,1
2022021246,20222023,2023-04-06,2,TOR,BOS,1,2,1
2022021247,20222023,2023-04-06,2,WSH,MTL,2,6,1
2022021248,20222023,2023-04-06,2,BUF,DET,7,6,0
2022021249,20222023,2023-04-06,2,TBL,NYI,1,6,1
2022021250,20222023,2023-04-06,2,CAR,NSH,0,3,1
2022021251,20222023,2023-04-06,2,NYR,STL,2,3,1
2022021252,20222023,2023-04-06,2,PHI,DAL,1,4,1
2022021253,20222023,2023-04-06,2,ARI,SEA,2,4,1
2022021254,20222023,2023-04-06,2,CHI,VAN,0,3,1
2022021255,20222023,2023-04-06,2,LAK,VGK,2,5,1
2022021256,20222023,2023-04-06,2,COL,SJS,6,2,0
2022021257,20222023,2023-04-08,2,CAR,BUF,3,4,1
2022021258,20222023,2023-04-08,2,STL,MIN,3,5,1
2022021259,20222023,2023-04-08,2,EDM,SJS,6,1,0
2022021260,20222023,2023-04-08,2,ANA,ARI,4,5,1
2022021261,20222023,2023-04-08,2,FLA,WSH,4,2,0
2022021262,20222023,2023-04-08,2,MTL,TOR,1,7,1
2022021263,20222023,2023-04-08,2,NYR,CBJ,4,0,0
2022021264,20222023,2023-04-08,2,NSH,WPG,0,2,1
2022021265,20222023,2023-04-08,2,NJD,BOS,1,2,1
2022021266,20222023,2023-04-08,2,PIT,DET,5,1,0
2022021267,20222023,2023-04-08,2,TBL,OTT,4,7,1
2022021268,20222023,2023-04-08,2,PHI,NYI,0,4,1
2022021269,20222023,2023-04-08,2,VGK,DAL,1,2,1
2022021270,20222023,2023-04-08,2,CGY,VAN,2,3,1
2022021271,20222023,2023-04-08,2,CHI,SEA,3,7,1
2022021272,20222023,2023-04-08,2,COL,LAK,4,3,0
2022021273,20222023,2023-04-09,2,BOS,PHI,5,3,0
2022021274,20222023,2023-04-09,2,COL,ANA,5,4,0
2022021275,20222023,2023-04-10,2,BUF,NYR,3,2,0
2022021276,20222023,2023-04-10,2,CAR,OTT,2,3,1
2022021277,20222023,2023-04-10,2,NYI,WSH,2,5,1
2022021278,20222023,2023-04-10,2,SJS,WPG,2,6,1
2022021279,20222023,2023-04-10,2,TOR,FLA,2,1,0
2022021280,20222023,2023-04-10,2,DAL,DET,6,1,0
2022021281,20222023,2023-04-10,2,MIN,CHI,4,2,0
2022021282,20222023,2023-04-10,2,NSH,CGY,3,2,0
2022021283,20222023,2023-04-10,2,SEA,ARI,4,1,0
2022021284,20222023,2023-04-10,2,VAN,LAK,0,3,1
2022021285,20222023,2023-04-11,2,BUF,NJD,2,6,1
2022021286,20222023,2023-04-11,2,CHI,PIT,5,2,0
2022021287,20222023,2023-04-11,2,CBJ,PHI,3,4,1
2022021288,20222023,2023-04-11,2,DET,CAR,1,4,1
2022021289,20222023,2023-04-11,2,TOR,TBL,4,3,0
2022021290,20222023,2023-04-11,2,WSH,BOS,2,5,1
2022021291,20222023,2023-04-11,2,WPG,MIN,3,1,0
2022021292,20222023,2023-04-11,2,EDM,COL,2,1,0
2022021293,20222023,2023-04-11,2,SEA,VGK,1,4,1
2022021294,20222023,2023-04-11,2,VAN,ANA,3,2,0
2022021295,20222023,2023-04-12,2,MTL,NYI,2,4,1
2022021296,20222023,2023-04-12,2,DAL,STL,5,2,0
2022021297,20222023,2023-04-12,2,SJS,CGY,1,3,1
2022021298,20222023,2023-04-13,2,BOS,MTL,5,4,0
2022021299,20222023,2023-04-13,2,CAR,FLA,6,4,0
2022021300,20222023,2023-04-13,2,DET,TBL,0,5,1
2022021301,20222023,2023-04-13,2,NJD,WSH,5,4,0
2022021302,20222023,2023-04-13,2,OTT,BUF,3,4,1
2022021303,20222023,2023-04-13,2,PIT,CBJ,2,3,1
2022021304,20222023,2023-04-13,2,TOR,NYR,3,2,0
2022021305,20222023,2023-04-13,2,MIN,NSH,3,4,1
2022021306,20222023,2023-04-13,2,PHI,CHI,5,4,0
2022021307,20222023,2023-04-13,2,STL,DAL,0,1,1
2022021308,20222023,2023-04-13,2,SJS,EDM,2,5,1
2022021309,20222023,2023-04-13,2,WPG,COL,2,4,1
2022021310,20222023,2023-04-13,2,LAK,ANA,5,3,0
2022021311,20222023,2023-04-13,2,VAN,ARI,5,4,0
2022021312,20222023,2023-04-13,2,VGK,SEA,3,1,0
2022020320,20222023,2023-04-14,2,COL,NSH,4,3,0
2022020547,20222023,2023-04-14,2,BUF,CBJ,5,2,0
2022030111,20222023,2023-04-17,3,FLA,BOS,1,3,1
2022030131,20222023,2023-04-17,3,NYI,CAR,1,2,1
2022030161,20222023,2023-04-17,3,MIN,DAL,3,2,0
2022030181,20222023,2023-04-17,3,LAK,EDM,4,3,0
2022030121,20222023,2023-04-18,3,TBL,TOR,7,3,0
2022030141,20222023,2023-04-18,3,NYR,NJD,5,1,0
2022030151,20222023,2023-04-18,3,SEA,COL,3,1,0
2022030171,20222023,2023-04-18,3,WPG,VGK,5,1,0
2022030112,20222023,2023-04-19,3,FLA,BOS,6,3,0
2022030132,20222023,2023-04-19,3,NYI,CAR,3,4,1
2022030162,20222023,2023-04-19,3,MIN,DAL,3,7,1
2022030182,20222023,2023-04-19,3,LAK,EDM,2,4,1
2022030122,20222023,2023-04-20,3,TBL,TOR,2,7,1
2022030142,20222023,2023-04-20,3,NYR,NJD,5,1,0
2022030152,20222023,2023-04-20,3,SEA,COL,2,3,1
2022030172,20222023,2023-04-20,3,WPG,VGK,2,5,1
2022030113,20222023,2023-04-21,3,BOS,FLA,4,2,0
2022030133,20222023,2023-04-21,3,CAR,NYI,1,5,1
2022030163,20222023,2023-04-21,3,DAL,MIN,1,5,1
2022030183,20222023,2023-04-21,3,EDM,LAK,2,3,1
2022030123,20222023,2023-04-22,3,TOR,TBL,4,3,0
2022030143,20222023,2023-04-22,3,NJD,NYR,2,1,0
2022030153,20222023,2023-04-22,3,COL,SEA,6,4,0
2022030173,20222023,2023-04-22,3,VGK,WPG,5,4,0
2022030114,20222023,2023-04-23,3,BOS,FLA,6,2,0
2022030134,20222023,2023-04-23,3,CAR,NYI,5,2,0
2022030164,20222023,2023-04-23,3,DAL,MIN,3,2,0
2022030184,20222023,2023-04-23,3,EDM,LAK,5,4,0
2022030124,20222023,2023-04-24,3,TOR,TBL,5,4,0
2022030144,20222023,2023-04-24,3,NJD,NYR,3,1,0
2022030154,20222023,2023-04-24,3,COL,SEA,2,3,1
2022030174,20222023,2023-04-24,3,VGK,WPG,4,2,0
2022030135,20222023,2023-04-25,3,NYI,CAR,3,2,0
2022030165,20222023,2023-04-25,3,MIN,DAL,0,4,1
2022030185,20222023,2023-04-25,3,LAK,EDM,3,6,1
2022030115,20222023,2023-04-26,3,FLA,BOS,4,3,0
2022030155,20222023,2023-04-26,3,SEA,COL,3,2,0
2022030125,20222023,2023-04-27,3,TBL,TOR,4,2,0
2022030145,20222023,2023-04-27,3,NYR,NJD,0,4,1
2022030175,20222023,2023-04-27,3,WPG,VGK,1,4,1
2022030116,20222023,2023-04-28,3,BOS,FLA,5,7,1
2022030136,20222023,2023-04-28,3,CAR,NYI,2,1,0
2022030156,20222023,2023-04-28,3,COL,SEA,4,1,0
2022030166,20222023,2023-04-28,3,DAL,MIN,4,1,0
2022030126,20222023,2023-04-29,3,TOR,TBL,2,1,0
2022030146,20222023,2023-04-29,3,NJD,NYR,2,5,1
2022030186,20222023,2023-04-29,3,EDM,LAK,5,4,0
2022030117,20222023,2023-04-30,3,FLA,BOS,4,3,0
2022030157,20222023,2023-04-30,3,SEA,COL,2,1,0
2022030147,20222023,2023-05-01,3,NYR,NJD,0,4,1
2022030211,20222023,2023-05-02,3,FLA,TOR,4,2,0
2022030231,20222023,2023-05-02,3,SEA,DAL,5,4,0
2022030221,20222023,2023-05-03,3,NJD,CAR,1,5,1
2022030241,20222023,2023-05-03,3,EDM,VGK,4,6,1
2022030212,20222023,2023-05-04,3,FLA,TOR,3,2,0
2022030232,20222023,2023-05-04,3,SEA,DAL,2,4,1
2022030222,20222023,2023-05-05,3,NJD,CAR,1,6,1
2022030242,20222023,2023-05-06,3,EDM,VGK,5,1,0
2022030213,20222023,2023-05-07,3,TOR,FLA,2,3,1
2022030223,20222023,2023-05-07,3,CAR,NJD,4,8,1
2022030233,20222023,2023-05-07,3,DAL,SEA,2,7,1
2022030243,20222023,2023-05-08,3,VGK,EDM,5,1,0
2022030224,20222023,2023-05-09,3,CAR,NJD,6,1,0
2022030234,20222023,2023-05-09,3,DAL,SEA,6,3,0
2022030214,20222023,2023-05-10,3,TOR,FLA,2,1,0
2022030244,20222023,2023-05-10,3,VGK,EDM,1,4,1
2022030225,20222023,2023-05-11,3,NJD,CAR,2,3,1
2022030235,20222023,2023-05-11,3,SEA,DAL,2,5,1
2022030215,20222023,2023-05-12,3,FLA,TOR,3,2,0
2022030245,20222023,2023-05-12,3,EDM,VGK,3,4,1
2022030236,20222023,2023-05-13,3,DAL,SEA,3,6,1
2022030246,20222023,2023-05-14,3,VGK,EDM,5,2,0
2022030237,20222023,2023-05-15,3,SEA,DAL,1,2,1
2022030311,20222023,2023-05-18,3,FLA,CAR,3,2,0
2022030321,20222023,2023-05-19,3,DAL,VGK,3,4,1
2022030312,20222023,2023-05-20,3,FLA,CAR,2,1,0
2022030322,20222023,2023-05-21,3,DAL,VGK,2,3,1
2022030313,20222023,2023-05-22,3,CAR,FLA,0,1,1
2022030323,20222023,2023-05-23,3,VGK,DAL,4,0,0
2022030314,20222023,2023-05-24,3,CAR,FLA,3,4,1
2022030324,20222023,2023-05-25,3,VGK,DAL,2,3,1
2022030325,20222023,2023-05-27,3,DAL,VGK,4,2,0
2022030326,20222023,2023-05-29,3,VGK,DAL,6,0,0
2022030411,20222023,2023-06-03,3,FLA,VGK,2,5,1
2022030412,20222023,2023-06-05,3,FLA,VGK,2,7,1
2022030413,20222023,2023-06-08,3,VGK,FLA,2,3,1
2022030414,20222023,2023-06-10,3,VGK,FLA,3,2,0
2022030415,20222023,2023-06-13,3,FLA,VGK,3,9,1
2023010001,20232024,2023-09-23,1,LAK,ARI,3,5,1
2023010002,20232024,2023-09-23,1,ARI,STL,2,3,1
2023010003,20232024,2023-09-23,1,STL,ARI,1,5,1
2023010004,20232024,2023-09-24,1,ARI,LAK,2,3,1
2023010005,20232024,2023-09-24,1,CBJ,PIT,2,3,1
2023010006,20232024,2023-09-24,1,BUF,WSH,4,3,0
2023010007,20232024,2023-09-24,1,TOR,OTT,2,3,1
2023010008,20232024,2023-09-24,1,MIN,COL,4,3,0
2023010009,20232024,2023-09-24,1,NYR,BOS,0,3,1
2023010010,20232024,2023-09-24,1,WPG,EDM,2,1,0
2023010011,20232024,2023-09-24,1,ARI,DAL,0,7,1
2023010012,20232024,2023-09-24,1,PIT,CBJ,3,4,1
2023010013,20232024,2023-09-24,1,LAK,ANA,2,3,1
2023010014,20232024,2023-09-24,1,VGK,SJS,2,5,1
2023010015,20232024,2023-09-24,1,VAN,CGY,0,10,1
2023010016,20232024,2023-09-25,1,NSH,FLA,0,5,1
2023010017,20232024,2023-09-25,1,NSH,FLA,2,5,1
2023010018,20232024,2023-09-25,1,NJD,MTL,4,2,0
2023010019,20232024,2023-09-25,1,OTT,TOR,4,3,0
2023010020,20232024,2023-09-25,1,PHI,NJD,0,6,1
2023010021,20232024,2023-09-25,1,EDM,WPG,0,5,1
2023010022,20232024,2023-09-25,1,SEA,CGY,5,3,0
2023010023,20232024,2023-09-25,1,VGK,COL,2,3,1
2023010024,20232024,2023-09-25,1,CGY,SEA,3,2,0
2023010025,20232024,2023-09-26,1,BOS,BUF,1,4,1
2023010026,20232024,2023-09-26,1,NYI,NYR,2,4,1
2023010027,20232024,2023-09-26,1,PIT,DET,3,4,1
2023010028,20232024,2023-09-26,1,TBL,CAR,2,5,1
2023010029,20232024,2023-09-26,1,CBJ,STL,2,3,1
2023010030,20232024,2023-09-26,1,MIN,DAL,1,6,1
2023010031,20232024,2023-09-26,1,ANA,SJS,4,2,0
2023010032,20232024,2023-09-27,1,BUF,TOR,2,5,1
2023010033,20232024,2023-09-27,1,FLA,CAR,1,4,1
2023010034,20232024,2023-09-27,1,OTT,MTL,3,4,1
2023010035,20232024,2023-09-27,1,PHI,NYI,1,2,1
2023010036,20232024,2023-09-27,1,CGY,WPG,3,2,0
2023010037,20232024,2023-09-27,1,TBL,NSH,2,1,0
2023010038,20232024,2023-09-27,1,VAN,EDM,1,2,1
2023010039,20232024,2023-09-27,1,LAK,VGK,4,3,0
2023010040,20232024,2023-09-27,1,SJS,ANA,2,4,1
2023010041,20232024,2023-09-28,1,BUF,PIT,1,3,1
2023010042,20232024,2023-09-28,1,DET,WSH,3,4,1
2023010043,20232024,2023-09-28,1,NJD,NYR,3,2,0
2023010044,20232024,2023-09-28,1,COL,MIN,2,4,1
2023010045,20232024,2023-09-28,1,STL,CHI,1,2,1
2023010046,20232024,2023-09-28,1,VAN,SEA,1,3,1
2023010047,20232024,2023-09-29,1,CAR,FLA,2,4,1
2023010048,20232024,2023-09-29,1,CAR,TBL,0,4,1
2023010050,20232024,2023-09-29,1,PHI,BOS,4,3,0
2023010051,20232024,2023-09-29,1,TOR,MTL,2,1,0
2023010052,20232024,2023-09-29,1,WPG,OTT,1,3,1
2023010053,20232024,2023-09-29,1,EDM,CGY,2,1,0
2023010054,20232024,2023-09-29,1,ARI,VGK,1,3,1
2023010055,20232024,2023-09-29,1,LAK,ANA,4,3,0
2023010049,20232024,2023-09-30,1,NYR,NYI,3,5,1
2023010056,20232024,2023-09-30,1,CBJ,BUF,3,4,1
2023010057,20232024,2023-09-30,1,NSH,TBL,4,5,1
2023010058,20232024,2023-09-30,1,CHI,MIN,2,3,1
2023010059,20232024,2023-09-30,1,DAL,STL,4,3,0
2023010060,20232024,2023-09-30,1,NJD,PHI,3,2,0
2023010061,20232024,2023-09-30,1,TOR,MTL,3,1,0
2023010062,20232024,2023-09-30,1,WSH,DET,2,5,1
2023010063,20232024,2023-09-30,1,EDM,VAN,2,5,1
2023010064,20232024,2023-09-30,1,LAK,SJS,2,1,0
2023010065,20232024,2023-10-01,1,FLA,OTT,2,4,1
2023010066,20232024,2023-10-01,1,ANA,ARI,5,4,0
2023010067,20232024,2023-10-01,1,DAL,COL,3,4,1
2023010068,20232024,2023-10-01,1,CHI,DET,1,6,1
2023010069,20232024,2023-10-02,1,OTT,PIT,3,0,0
2023010070,20232024,2023-10-02,1,BOS,PHI,1,3,1
2023010071,20232024,2023-10-02,1,MTL,TOR,5,4,0
2023010072,20232024,2023-10-02,1,NYI,NJD,5,6,1
2023010073,20232024,2023-10-02,1,STL,CBJ,3,5,1
2023010074,20232024,2023-10-02,1,WPG,CGY,4,5,1
2023010075,20232024,2023-10-02,1,EDM,SEA,4,1,0
2023010076,20232024,2023-10-03,1,FLA,TBL,0,2,1
2023010077,20232024,2023-10-03,1,WSH,BOS,5,4,0
2023010078,20232024,2023-10-03,1,COL,DAL,1,3,1
2023010079,20232024,2023-10-03,1,DET,CHI,2,4,1
2023010080,20232024,2023-10-03,1,ANA,LAK,1,4,1
2023010081,20232024,2023-10-03,1,SJS,VGK,2,0,0
2023010082,20232024,2023-10-04,1,BUF,CBJ,3,5,1
2023010083,20232024,2023-10-04,1,DET,PIT,2,1,0
2023010084,20232024,2023-10-04,1,NYR,NJD,2,5,1
2023010085,20232024,2023-10-04,1,CGY,EDM,2,7,1
2023010086,20232024,2023-10-04,1,SEA,VAN,2,1,0
2023010087,20232024,2023-10-05,1,BOS,NYR,3,1,0
2023010088,20232024,2023-10-05,1,FLA,TBL,6,3,0
2023010089,20232024,2023-10-05,1,NYI,PHI,2,5,1
2023010090,20232024,2023-10-05,1,WSH,CBJ,4,2,0
2023010091,20232024,2023-10-05,1,CAR,NSH,1,5,1
2023010092,20232024,2023-10-05,1,OTT,WPG,3,0,0
2023010093,20232024,2023-10-05,1,STL,DAL,4,0,0
2023010094,20232024,2023-10-05,1,MIN,CHI,3,2,0
2023010095,20232024,2023-10-05,1,SJS,LAK,3,4,1
2023010096,20232024,2023-10-05,1,ARI,ANA,4,2,0
2023010097,20232024,2023-10-05,1,COL,VGK,3,4,1
2023010098,20232024,2023-10-05,1,DET,TOR,3,4,1
2023010099,20232024,2023-10-06,1,NSH,CAR,1,4,1
2023010100,20232024,2023-10-06,1,NJD,NYI,3,0,0
2023010101,20232024,2023-10-06,1,PIT,BUF,7,4,0
2023010102,20232024,2023-10-06,1,SEA,EDM,1,3,1
2023010103,20232024,2023-10-06,1,CGY,VAN,1,3,1
2023010104,20232024,2023-10-07,1,VGK,LAK,7,4,0
2023010105,20232024,2023-10-07,1,ANA,ARI,1,7,1
2023010106,20232024,2023-10-07,1,DAL,MIN,0,4,1
2023010107,20232024,2023-10-07,1,TBL,FLA,4,2,0
2023010108,20232024,2023-10-07,1,CBJ,WSH,4,2,0
2023010109,20232024,2023-10-07,1,MTL,OTT,6,4,0
2023010110,20232024,2023-10-07,1,TOR,DET,3,4,1
2023010111,20232024,2023-10-07,1,CHI,STL,3,5,1
2023020001,20232024,2023-10-10,2,NSH,TBL,3,5,1
2023020002,20232024,2023-10-10,2,CHI,PIT,4,2,0
2023020003,20232024,2023-10-10,2,SEA,VGK,1,4,1
2023020004,20232024,2023-10-11,2,OTT,CAR,3,5,1
2023020005,20232024,2023-10-11,2,MTL,TOR,5,6,1
2023020006,20232024,2023-10-11,2,CHI,BOS,1,3,1
2023020007,20232024,2023-10-11,2,WPG,CGY,3,5,1
2023020008,20232024,2023-10-11,2,COL,LAK,5,2,0
2023020009,20232024,2023-10-11,2,EDM,VAN,1,8,1
2023020010,20232024,2023-10-12,2,NYR,BUF,5,1,0
2023020011,20232024,2023-10-12,2,PHI,CBJ,4,2,0
2023020012,20232024,2023-10-12,2,DET,NJD,3,4,1
2023020013,20232024,2023-10-12,2,STL,DAL,1,2,1
2023020014,20232024,2023-10-12,2,FLA,MIN,0,2,1
2023020015,20232024,2023-10-12,2,SEA,NSH,0,3,1
2023020016,20232024,2023-10-12,2,VGK,SJS,4,1,0
2023020017,20232024,2023-10-13,2,ARI,NJD,4,3,0
2023020018,20232024,2023-10-13,2,PIT,WSH,4,0,0
2023020019,20232024,2023-10-14,2,PHI,OTT,2,5,1
2023020020,20232024,2023-10-14,2,FLA,WPG,4,6,1
2023020021,20232024,2023-10-14,2,NSH,BOS,2,3,1
2023020022,20232024,2023-10-14,2,NYR,CBJ,3,5,1
2023020023,20232024,2023-10-14,2,TBL,DET,4,6,1
2023020024,20232024,2023-10-14,2,CHI,MTL,2,3,1
2023020025,20232024,2023-10-14,2,CGY,PIT,2,5,1
2023020026,20232024,2023-10-14,2,MIN,TOR,4,7,1
2023020027,20232024,2023-10-14,2,BUF,NYI,2,3,1
2023020028,20232024,2023-10-14,2,SEA,STL,1,2,1
2023020029,20232024,2023-10-14,2,VAN,EDM,4,3,0
2023020030,20232024,2023-10-14,2,COL,SJS,2,1,0
2023020031,20232024,2023-10-14,2,ANA,VGK,1,4,1
2023020032,20232024,2023-10-14,2,CAR,LAK,6,5,0
2023020033,20232024,2023-10-15,2,TBL,OTT,2,5,1
2023020034,20232024,2023-10-15,2,CAR,ANA,3,6,1
2023020035,20232024,2023-10-16,2,DET,CBJ,4,0,0
2023020036,20232024,2023-10-16,2,FLA,NJD,4,3,0
2023020037,20232024,2023-10-16,2,ARI,NYR,1,2,1
2023020038,20232024,2023-10-16,2,CHI,TOR,4,1,0
2023020039,20232024,2023-10-16,2,CGY,WSH,2,3,1
2023020040,20232024,2023-10-17,2,TBL,BUF,2,3,1
2023020041,20232024,2023-10-17,2,MIN,MTL,5,2,0
2023020042,20232024,2023-10-17,2,VAN,PHI,0,2,1
2023020043,20232024,2023-10-17,2,ARI,NYI,0,1,1
2023020044,20232024,2023-10-17,2,EDM,NSH,6,1,0
2023020045,20232024,2023-10-17,2,LAK,WPG,5,1,0
2023020046,20232024,2023-10-17,2,COL,SEA,4,1,0
2023020047,20232024,2023-10-17,2,CAR,SJS,6,3,0
2023020048,20232024,2023-10-17,2,DAL,VGK,2,3,1
2023020049,20232024,2023-10-18,2,WSH,OTT,1,6,1
2023020050,20232024,2023-10-18,2,PIT,DET,3,6,1
2023020051,20232024,2023-10-19,2,CGY,BUF,4,3,0
2023020052,20232024,2023-10-19,2,TOR,FLA,1,3,1
2023020053,20232024,2023-10-19,2,NSH,NYR,4,1,0
2023020054,20232024,2023-10-19,2,EDM,PHI,1,4,1
2023020055,20232024,2023-10-19,2,VAN,TBL,3,4,1
2023020056,20232024,2023-10-19,2,LAK,MIN,7,3,0
2023020057,20232024,2023-10-19,2,ARI,STL,6,2,0
2023020058,20232024,2023-10-19,2,VGK,WPG,5,3,0
2023020059,20232024,2023-10-19,2,DAL,ANA,3,2,0
2023020060,20232024,2023-10-19,2,CAR,SEA,4,7,1
2023020061,20232024,2023-10-19,2,CHI,COL,0,4,1
2023020062,20232024,2023-10-19,2,BOS,SJS,3,1,0
2023020063,20232024,2023-10-20,2,CGY,CBJ,1,3,1
2023020064,20232024,2023-10-20,2,NJD,NYI,5,4,0
2023020065,20232024,2023-10-21,2,DET,OTT,5,2,0
2023020066,20232024,2023-10-21,2,ANA,ARI,1,2,1
2023020067,20232024,2023-10-21,2,NYI,BUF,1,3,1
2023020068,20232024,2023-10-21,2,VAN,FLA,5,3,0
2023020069,20232024,2023-10-21,2,WSH,MTL,2,3,1
2023020070,20232024,2023-10-21,2,TOR,TBL,4,3,0
2023020071,20232024,2023-10-21,2,VGK,CHI,5,3,0
2023020072,20232024,2023-10-21,2,PHI,DAL,4,5,1
2023020073,20232024,2023-10-21,2,CBJ,MIN,5,4,0
2023020074,20232024,2023-10-21,2,SJS,NSH,1,5,1
2023020075,20232024,2023-10-21,2,PIT,STL,2,4,1
2023020076,20232024,2023-10-21,2,CAR,COL,4,6,1
2023020077,20232024,2023-10-21,2,WPG,EDM,3,2,0
2023020078,20232024,2023-10-21,2,NYR,SEA,4,1,0
2023020079,20232024,2023-10-21,2,BOS,LAK,4,2,0
2023020080,20232024,2023-10-22,2,CGY,DET,2,6,1
2023020081,20232024,2023-10-22,2,BOS,ANA,3,1,0
2023020082,20232024,2023-10-23,2,MTL,BUF,3,1,0
2023020083,20232024,2023-10-24,2,TOR,WSH,4,1,0
2023020084,20232024,2023-10-24,2,ANA,CBJ,3,2,0
2023020085,20232024,2023-10-24,2,BUF,OTT,6,4,0
2023020086,20232024,2023-10-24,2,CAR,TBL,0,3,1
2023020087,20232024,2023-10-24,2,NJD,MTL,5,2,0
2023020088,20232024,2023-10-24,2,DAL,PIT,4,1,0
2023020089,20232024,2023-10-24,2,SJS,FLA,1,3,1
2023020090,20232024,2023-10-24,2,COL,NYI,7,4,0
2023020091,20232024,2023-10-24,2,SEA,DET,5,4,0
2023020092,20232024,2023-10-24,2,BOS,CHI,3,0,0
2023020093,20232024,2023-10-24,2,STL,WPG,2,4,1
2023020094,20232024,2023-10-24,2,EDM,MIN,4,7,1
2023020095,20232024,2023-10-24,2,VAN,NSH,3,2,0
2023020096,20232024,2023-10-24,2,NYR,CGY,3,1,0
2023020097,20232024,2023-10-24,2,ARI,LAK,3,6,1
2023020098,20232024,2023-10-24,2,PHI,VGK,2,3,1
2023020099,20232024,2023-10-25,2,WSH,NJD,6,4,0
2023020100,20232024,2023-10-26,2,ANA,BOS,4,3,0
2023020101,20232024,2023-10-26,2,SEA,CAR,2,3,1
2023020102,20232024,2023-10-26,2,WPG,DET,4,1,0
2023020103,20232024,2023-10-26,2,CBJ,MTL,3,4,1
2023020104,20232024,2023-10-26,2,MIN,PHI,2,6,1
2023020105,20232024,2023-10-26,2,COL,PIT,0,4,1
2023020106,20232024,2023-10-26,2,SJS,TBL,0,6,1
2023020107,20232024,2023-10-26,2,OTT,NYI,2,3,1
2023020108,20232024,2023-10-26,2,TOR,DAL,4,1,0
2023020109,20232024,2023-10-26,2,STL,CGY,3,0,0
2023020110,20232024,2023-10-26,2,NYR,EDM,3,0,0
2023020111,20232024,2023-10-27,2,CHI,VGK,4,3,0
2023020112,20232024,2023-10-27,2,SJS,CAR,0,3,1
2023020113,20232024,2023-10-27,2,BUF,NJD,4,5,1
2023020114,20232024,2023-10-27,2,MIN,WSH,2,3,1
2023020115,20232024,2023-10-27,2,LAK,ARI,5,4,0
2023020116,20232024,2023-10-27,2,STL,VAN,0,5,1
2023020117,20232024,2023-10-28,2,ANA,PHI,7,4,0
2023020118,20232024,2023-10-28,2,SEA,FLA,2,3,1
2023020119,20232024,2023-10-28,2,DET,BOS,1,4,1
2023020120,20232024,2023-10-28,2,NYI,CBJ,2,0,0
2023020121,20232024,2023-10-28,2,WPG,MTL,3,4,1
2023020122,20232024,2023-10-28,2,TOR,NSH,2,3,1
2023020123,20232024,2023-10-28,2,OTT,PIT,5,2,0
2023020124,20232024,2023-10-28,2,NYR,VAN,4,3,0
2023020125,20232024,2023-10-28,2,VGK,LAK,4,3,0
2023020126,20232024,2023-10-29,2,COL,BUF,0,4,1
2023020127,20232024,2023-10-29,2,MIN,NJD,3,4,1
2023020128,20232024,2023-10-29,2,SJS,WSH,1,3,1
2023020129,20232024,2023-10-29,2,CGY,EDM,2,5,1
2023020130,20232024,2023-10-30,2,FLA,BOS,2,3,1
2023020131,20232024,2023-10-30,2,CAR,PHI,3,2,0
2023020132,20232024,2023-10-30,2,ANA,PIT,4,3,0
2023020133,20232024,2023-10-30,2,SEA,TBL,4,3,0
2023020134,20232024,2023-10-30,2,DET,NYI,4,3,0
2023020135,20232024,2023-10-30,2,NYR,WPG,3,2,0
2023020136,20232024,2023-10-30,2,CBJ,DAL,3,5,1
2023020137,20232024,2023-10-30,2,CHI,ARI,1,8,1
2023020138,20232024,2023-10-30,2,MTL,VGK,2,3,1
2023020139,20232024,2023-10-31,2,LAK,TOR,4,1,0
2023020140,20232024,2023-10-31,2,NSH,VAN,2,5,1
2023020141,20232024,2023-11-01,2,BUF,PHI,5,2,0
2023020142,20232024,2023-11-01,2,DAL,CGY,4,3,0
2023020143,20232024,2023-11-01,2,STL,COL,1,4,1
2023020144,20232024,2023-11-01,2,ARI,ANA,3,4,1
2023020145,20232024,2023-11-02,2,TOR,BOS,2,3,1
2023020146,20232024,2023-11-02,2,TBL,CBJ,2,4,1
2023020147,20232024,2023-11-02,2,FLA,DET,2,0,0
2023020148,20232024,2023-11-02,2,CAR,NYR,1,2,1
2023020149,20232024,2023-11-02,2,LAK,OTT,3,2,0
2023020150,20232024,2023-11-02,2,NYI,WSH,3,0,0
2023020151,20232024,2023-11-02,2,NJD,MIN,5,3,0
2023020152,20232024,2023-11-02,2,DAL,EDM,4,3,0
