bet_number,game_date,season_type,season_type_text,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,display_team,actual_winner,result,skip_reason,skip_reason_label,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,american_odds_text,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after,placed
160,2026-04-13,2,Regular,SJS at NSH,3-2,away,away,SJS,SJS,SJS,SJS,WIN,,,45.56,42.08,44.05,1.51,3.48,127,+127,2.27,2.7,2.7,4.679383013687265,5.942816427382827,179.28318246749834,True
161,2026-04-13,2,Regular,CAR at PHI,2-3,away,away,CAR,CAR,CAR,PHI,LOSS,,,51.78,40.24,42.02,9.77,11.55,138,+138,2.38,16.84,10.0,17.928318246749836,-17.928318246749836,161.3548642207485,True
162,2026-04-13,2,Regular,LAK at SEA,5-3,home,home,SEA,SEA,SEA,LAK,LOSS,,,45.55,38.83,40.49,5.06,6.72,147,+147,2.47,8.51,8.51,13.732023556204407,-13.732023556204407,147.6228406645441,True
163,2026-04-13,2,Regular,MIN at STL,3-6,skip,away,MIN,,MIN,STL,SKIP,no_positive_kelly,No Positive Kelly,38.09,37.62,39.37,-1.28,0.47,154,+154,2.54,0.0,0.0,0.0,0.0,147.6228406645441,False
164,2026-04-13,2,Regular,DET at TBL,3-4,away,away,DET,DET,DET,TBL,LOSS,,,41.44,36.14,37.74,3.71,5.3,165,+165,2.65,5.95,5.95,8.785736224864594,-8.785736224864594,138.8371044396795,True
165,2026-04-13,2,Regular,DAL at TOR,6-5,away,away,DAL,DAL,DAL,DAL,WIN,,,67.06,63.52,66.22,0.85,3.54,-196,-196,1.510204081632653,2.5,2.5,3.4739102951542673,1.7724032118134014,140.60950765149292,True
166,2026-04-13,2,Regular,WPG at VGK,2-6,away,away,WPG,WPG,WPG,VGK,LOSS,,,42.35,38.03,39.68,2.67,4.33,152,+152,2.52,4.43,4.43,6.228725413778016,-6.228725413778016,134.3807822377149,True
167,2026-04-14,2,Regular,NJD at BOS,0-4,skip,home,BOS,,BOS,BOS,SKIP,no_positive_kelly,No Positive Kelly,59.13,57.79,60.32,-1.18,1.34,-152,-152,1.6578947368421053,0.0,0.0,0.0,0.0,134.3807822377149,False
168,2026-04-14,2,Regular,WSH at CBJ,2-1,away,away,WSH,WSH,WSH,WSH,WIN,,,55.85,42.04,43.86,11.99,13.81,128,+128,2.28,21.36,10.0,13.438078223771491,17.200740126427505,151.58152236414242,True
169,2026-04-14,2,Regular,ANA at MIN,2-3,skip,home,MIN,,MIN,MIN,SKIP,no_positive_kelly,No Positive Kelly,40.06,39.22,40.98,-0.92,0.84,144,+144,2.44,0.0,0.0,0.0,0.0,151.58152236414242,False
170,2026-04-14,2,Regular,CAR at NYI,2-1,skip,away,CAR,,CAR,CAR,SKIP,no_positive_kelly,No Positive Kelly,39.54,38.22,39.84,-0.3,1.33,151,+151,2.51,0.0,0.0,0.0,0.0,151.58152236414242,False
171,2026-04-14,2,Regular,MTL at PHI,2-4,home,home,PHI,PHI,PHI,PHI,WIN,,,32.94,28.19,29.41,3.53,4.76,240,+240,3.4,5.0,5.0,7.584003795433088,18.20160910903941,169.7831314731818,True
172,2026-04-14,2,Regular,PIT at STL,5-7,skip,home,STL,,STL,STL,SKIP,no_positive_kelly,No Positive Kelly,67.34,65.78,68.65,-1.31,1.56,-219,-219,1.45662100456621,0.0,0.0,0.0,0.0,169.7831314731818,False
173,2026-04-14,2,Regular,WPG at UTA,3-5,away,away,WPG,WPG,WPG,UTA,LOSS,,,40.26,34.01,35.59,4.67,6.25,181,+181,2.81,7.25,7.25,12.316688044298843,-12.316688044298843,157.46644342888297,True
174,2026-04-14,2,Regular,LAK at VAN,3-4,home,home,VAN,VAN,VAN,VAN,WIN,,,42.58,40.18,42.02,0.57,2.4,138,+138,2.38,0.98,0.98,1.541930059843162,2.1278634825835634,159.59430691146653,True
175,2026-04-15,2,Regular,DAL at BUF,4-3,home,home,BUF,BUF,BUF,DAL,LOSS,,,47.09,42.84,44.84,2.25,4.25,123,+123,2.23,4.07,4.07,6.500439438616945,-6.500439438616945,153.09386747284958,True
176,2026-04-15,2,Regular,SJS at CHI,2-5,away,away,SJS,SJS,SJS,CHI,LOSS,,,55.88,53.0,55.56,0.33,2.88,-125,-125,1.8,0.74,0.74,1.1329760170655376,-1.1329760170655376,151.96089145578404,True
177,2026-04-15,2,Regular,DET at FLA,1-8,home,home,FLA,FLA,FLA,FLA,WIN,,,42.3,39.93,41.67,0.63,2.37,140,+140,2.4,1.09,1.09,1.651277608881268,2.311788652433775,154.2726801082178,True
178,2026-04-15,2,Regular,TOR at OTT,1-3,away,away,TOR,TOR,TOR,OTT,LOSS,,,43.77,35.9,37.45,6.31,7.87,167,+167,2.67,10.1,10.0,15.42726801082178,-15.42726801082178,138.845412097396,True
179,2026-04-15,2,Regular,NYR at TBL,4-2,away,away,NYR,NYR,NYR,NYR,WIN,,,48.8,42.27,44.05,4.74,6.52,127,+127,2.27,8.48,8.48,11.769693880504628,14.947511228240877,153.79292332563688,True
180,2026-04-15,2,Regular,SEA at VGK,1-4,skip,away,SEA,,SEA,VGK,SKIP,no_positive_kelly,No Positive Kelly,26.17,26.43,27.55,-1.38,-0.26,263,+263,3.63,0.0,0.0,0.0,0.0,153.79292332563688,False
181,2026-04-16,2,Regular,LAK at CGY,1-3,home,home,CGY,CGY,CGY,CGY,WIN,,,44.55,39.42,41.15,3.39,5.12,143,+143,2.43,5.77,5.77,8.86831231656612,12.681686612689553,166.47460993832644,True
182,2026-04-16,2,Regular,SEA at COL,0-2,away,away,SEA,SEA,SEA,COL,LOSS,,,38.74,34.25,35.71,3.02,4.48,180,+180,2.8,4.7,4.7,7.8268006056099955,-7.8268006056099955,158.64780933271643,True
183,2026-04-16,2,Regular,VAN at EDM,1-6,away,away,VAN,VAN,VAN,EDM,LOSS,,,30.78,25.36,26.6,4.18,5.42,276,+276,3.76,5.7,5.7,9.042250747522079,-9.042250747522079,149.60555858519436,True
184,2026-04-16,2,Regular,SJS at WPG,6-1,away,away,SJS,SJS,SJS,SJS,WIN,,,42.7,40.82,42.55,0.15,1.88,135,+135,2.35,0.26,0.26,0.3903738841364397,0.5270047435841936,150.13256332877856,True
185,2026-04-18,3,Playoffs,OTT at CAR,0-2,away,away,OTT,OTT,OTT,CAR,LOSS,,,47.23,43.01,45.05,2.19,4.22,122,+122,2.22,3.98,3.98,5.972867499724264,-5.972867499724264,144.1596958290543,True
186,2026-04-18,3,Playoffs,PHI at PIT,3-2,away,away,PHI,PHI,PHI,PHI,WIN,,,51.7,43.15,45.05,6.66,8.55,122,+122,2.22,12.12,10.0,14.415969582905431,17.587482891144628,161.74717872019892,True
187,2026-04-19,3,Playoffs,BOS at BUF,3-4,away,away,BOS,BOS,BOS,BUF,LOSS,,,43.74,39.72,41.49,2.24,4.01,141,+141,2.41,3.83,3.83,6.2005773015641275,-6.2005773015641275,155.5466014186348,True
188,2026-04-19,3,Playoffs,LAK at COL,1-2,skip,away,LAK,,LAK,COL,SKIP,no_positive_kelly,No Positive Kelly,27.75,28.61,29.85,-2.1,-0.86,235,+235,3.35,0.0,0.0,0.0,0.0,155.5466014186348,False
189,2026-04-19,3,Playoffs,MTL at TBL,4-3,away,away,MTL,MTL,MTL,MTL,WIN,,,47.87,38.22,39.84,8.03,9.65,151,+151,2.51,13.35,10.0,15.55466014186348,23.48753681421385,179.03413823284865,True
190,2026-04-19,3,Playoffs,UTA at VGK,2-4,skip,home,VGK,,VGK,VGK,SKIP,no_positive_kelly,No Positive Kelly,61.02,59.29,61.98,-0.96,1.73,-163,-163,1.6134969325153374,0.0,0.0,0.0,0.0,179.03413823284865,False
191,2026-04-20,3,Playoffs,OTT at CAR,2-3,away,away,OTT,OTT,OTT,CAR,LOSS,,,44.77,41.76,43.48,1.29,3.01,130,+130,2.3,2.28,2.28,4.08757697610373,-4.08757697610373,174.94656125674493,True
192,2026-04-20,3,Playoffs,MIN at DAL,2-4,away,away,MIN,MIN,MIN,DAL,LOSS,,,45.4,43.11,44.84,0.55,2.29,123,+123,2.23,1.0,1.0,1.7528429278360964,-1.7528429278360964,173.19371832890883,True
193,2026-04-20,3,Playoffs,ANA at EDM,3-4,skip,away,ANA,,ANA,EDM,SKIP,no_positive_kelly,No Positive Kelly,36.46,36.18,37.74,-1.28,0.28,165,+165,2.65,0.0,0.0,0.0,0.0,173.19371832890883,False
194,2026-04-20,3,Playoffs,PHI at PIT,3-0,away,away,PHI,PHI,PHI,PHI,WIN,,,52.18,42.08,44.05,8.12,10.09,127,+127,2.27,14.52,10.0,17.319371832890884,21.99560222777142,195.18932055668026,True
195,2026-04-21,3,Playoffs,BOS at BUF,4-2,away,away,BOS,BOS,BOS,BOS,WIN,,,44.35,40.04,41.67,2.68,4.31,140,+140,2.4,4.6,4.6,8.97590643680062,12.566269011520868,207.75558956820112,True
196,2026-04-21,3,Playoffs,LAK at COL,1-2,home,home,COL,COL,COL,COL,WIN,,,75.1,70.61,73.68,1.41,4.49,-280,-280,1.3571428571428572,5.36,5.36,11.141019081485396,3.978935386244785,211.7345249544459,True
197,2026-04-21,3,Playoffs,MTL at TBL,2-3,away,away,MTL,MTL,MTL,TBL,LOSS,,,48.54,37.39,39.06,9.47,11.14,156,+156,2.56,15.55,10.0,21.173452495444593,-21.173452495444593,190.5610724590013,True
198,2026-04-21,3,Playoffs,UTA at VGK,3-2,away,away,UTA,UTA,UTA,UTA,WIN,,,46.51,41.91,43.86,2.65,4.6,128,+128,2.28,4.72,4.72,8.998022199370018,11.51746841519362,202.07854087419494,True
199,2026-04-22,3,Playoffs,ANA at EDM,6-4,skip,home,EDM,,EDM,ANA,SKIP,no_positive_kelly,No Positive Kelly,64.54,63.22,66.1,-1.56,1.33,-195,-195,1.5128205128205128,0.0,0.0,0.0,0.0,202.07854087419494,False
200,2026-04-22,3,Playoffs,DAL at MIN,4-3,away,away,DAL,DAL,DAL,DAL,WIN,,,50.27,48.15,49.26,1.01,2.12,103,+103,2.03,1.99,1.99,4.0206417132636165,4.141260964661524,206.21980183885645,True
201,2026-04-23,3,Playoffs,BUF at BOS,3-1,skip,away,BUF,,BUF,BUF,SKIP,no_positive_kelly,No Positive Kelly,50.26,48.7,50.98,-0.72,1.56,-104,-104,1.9615384615384617,0.0,0.0,0.0,0.0,206.21980183885645,False
202,2026-04-23,3,Playoffs,COL at LAK,4-2,away,away,COL,COL,COL,COL,WIN,,,69.56,62.75,64.79,4.77,6.81,-184,-184,1.5434782608695652,13.55,10.0,20.621980183885647,11.207597926024807,217.42739976488127,True
203,2026-04-23,3,Playoffs,CAR at OTT,2-1,away,away,CAR,CAR,CAR,CAR,WIN,,,49.13,46.54,48.54,0.59,2.59,106,+106,2.06,1.14,1.14,2.488826794695804,2.638156402377552,220.06555616725882,True
204,2026-04-24,3,Playoffs,TBL at MTL,2-3,skip,away,TBL,,TBL,MTL,SKIP,no_positive_kelly,No Positive Kelly,53.03,51.83,54.34,-1.3,1.2,-119,-119,1.8403361344537816,0.0,0.0,0.0,0.0,220.06555616725882,False
205,2026-04-24,3,Playoffs,VGK at UTA,2-4,skip,away,VGK,,VGK,UTA,SKIP,no_positive_kelly,No Positive Kelly,54.28,51.93,54.55,-0.27,2.35,-120,-120,1.8333333333333333,0.0,0.0,0.0,0.0,220.06555616725882,False
206,2026-04-25,3,Playoffs,DAL at MIN,2-3,away,away,DAL,DAL,DAL,MIN,LOSS,,,50.99,45.96,48.08,2.91,5.03,108,+108,2.08,5.61,5.61,12.342501381277248,-12.342501381277248,207.72305478598156,True
207,2026-04-25,3,Playoffs,CAR at OTT,4-2,home,home,OTT,OTT,OTT,CAR,LOSS,,,47.78,44.51,46.51,1.27,3.27,115,+115,2.15,2.38,2.38,4.9350437835683225,-4.9350437835683225,202.78801100241324,True
208,2026-04-25,3,Playoffs,PIT at PHI,4-2,away,away,PIT,PIT,PIT,PIT,WIN,,,50.93,46.63,48.54,2.39,4.3,106,+106,2.06,4.64,4.64,9.40961201903347,9.97418874017548,212.76219974258873,True
209,2026-04-26,3,Playoffs,BUF at BOS,6-1,away,away,BUF,BUF,BUF,BUF,WIN,,,53.24,47.83,50.0,3.24,5.42,-100,-100,2.0,6.49,6.49,13.807146633306058,13.807146633306058,226.56934637589478,True
210,2026-04-26,3,Playoffs,COL at LAK,5-1,away,away,COL,COL,COL,COL,WIN,,,72.34,61.88,64.41,7.93,10.46,-181,-181,1.5524861878453038,22.28,10.0,22.65693463758948,12.517643446182031,239.08698982207682,True
211,2026-04-26,3,Playoffs,TBL at MTL,3-2,home,home,MTL,MTL,MTL,TBL,LOSS,,,51.45,47.95,50.25,1.21,3.5,-101,-101,1.99009900990099,2.42,2.42,5.795711289200512,-5.795711289200512,233.2912785328763,True
212,2026-04-27,3,Playoffs,PHI at PIT,2-3,away,away,PHI,PHI,PHI,PIT,LOSS,,,56.21,45.73,47.62,8.59,10.49,110,+110,2.1,16.41,10.0,23.32912785328763,-23.32912785328763,209.96215067958866,True
213,2026-04-27,3,Playoffs,VGK at UTA,5-4,home,home,UTA,UTA,UTA,VGK,LOSS,,,47.6,40.75,42.02,5.58,6.85,138,+138,2.38,9.63,9.63,20.211341344452006,-20.211341344452006,189.75080933513667,True
214,2026-04-28,3,Playoffs,BOS at BUF,2-1,skip,away,BOS,,BOS,BOS,SKIP,no_positive_kelly,No Positive Kelly,39.61,39.62,41.32,-1.72,-0.02,142,+142,2.42,0.0,0.0,0.0,0.0,189.75080933513667,False
215,2026-04-28,3,Playoffs,MIN at DAL,4-2,away,away,MIN,MIN,MIN,MIN,WIN,,,51.6,50.12,51.46,0.14,1.48,-106,-106,1.9433962264150944,0.29,0.29,0.5516088727255776,0.5203857289863939,190.27119506412305,True
216,2026-04-28,3,Playoffs,ANA at EDM,1-4,away,away,ANA,ANA,ANA,EDM,LOSS,,,49.71,41.15,42.92,6.79,8.57,133,+133,2.33,11.9,10.0,19.027119506412305,-19.027119506412305,171.24407555771074,True
217,2026-04-29,3,Playoffs,PIT at PHI,0-1,away,away,PIT,PIT,PIT,PHI,LOSS,,,52.61,47.64,50.0,2.61,4.97,100,+100,2.0,5.22,5.22,8.938950652837605,-8.938950652837605,162.30512490487314,True
218,2026-04-29,3,Playoffs,MTL at TBL,3-2,away,away,MTL,MTL,MTL,MTL,WIN,,,52.04,44.41,45.45,6.59,7.63,120,+120,2.2,12.08,10.0,16.230512490487314,19.476614988584778,181.7817398934579,True
219,2026-04-29,3,Playoffs,UTA at VGK,4-5,skip,away,UTA,,UTA,VGK,SKIP,no_positive_kelly,No Positive Kelly,41.06,40.35,42.02,-0.95,0.72,138,+138,2.38,0.0,0.0,0.0,0.0,181.7817398934579,False
220,2026-04-30,3,Playoffs,DAL at MIN,2-5,away,away,DAL,DAL,DAL,MIN,LOSS,,,53.77,46.25,48.31,5.46,7.52,107,+107,2.0700000000000003,10.57,10.0,18.17817398934579,-18.17817398934579,163.60356590411212,True
221,2026-05-01,3,Playoffs,TBL at MTL,1-0,skip,home,MTL,,MTL,TBL,SKIP,no_positive_kelly,No Positive Kelly,48.43,48.26,50.5,-2.06,0.17,-102,-102,1.9803921568627447,0.0,0.0,0.0,0.0,163.60356590411212,False
222,2026-05-01,3,Playoffs,VGK at UTA,5-1,away,away,VGK,VGK,VGK,VGK,WIN,,,55.52,51.86,54.13,1.39,3.66,-118,-118,1.847457627118644,3.03,3.03,4.9553142129644705,4.199418824546162,167.8029847286583,True
223,2026-05-02,3,Playoffs,PHI at CAR,0-3,home,home,CAR,CAR,CAR,CAR,WIN,,,77.2,68.8,71.83,5.37,8.4,-255,-255,1.392156862745098,19.05,10.0,16.78029847286583,6.580509205045423,174.3834939337037,True
224,2026-05-03,3,Playoffs,MIN at COL,6-9,home,home,COL,COL,COL,COL,WIN,,,73.46,64.27,67.11,6.35,9.19,-204,-204,1.4901960784313726,19.31,10.0,17.43834939337037,8.54821048694626,182.93170442064996,True
225,2026-05-03,3,Playoffs,MTL at TBL,2-1,away,away,MTL,MTL,MTL,MTL,WIN,,,46.8,40.55,42.37,4.42,6.25,136,+136,2.3600000000000003,7.68,7.68,14.042425194432024,19.097698264427557,202.0294026850775,True
226,2026-05-04,3,Playoffs,PHI at CAR,2-3,home,home,CAR,CAR,CAR,CAR,WIN,,,77.35,70.48,73.47,3.87,6.87,-277,-277,1.3610108303249098,14.6,10.0,20.202940268507753,7.293480241338539,209.32288292641604,True
227,2026-05-04,3,Playoffs,ANA at VGK,1-3,away,away,ANA,ANA,ANA,VGK,LOSS,,,44.16,39.18,40.82,3.34,4.98,145,+145,2.45,5.65,5.65,11.823357663958408,-11.823357663958408,197.49952526245764,True
228,2026-05-05,3,Playoffs,MIN at COL,2-5,away,away,MIN,MIN,MIN,COL,LOSS,,,42.16,35.93,37.45,4.71,6.23,167,+167,2.67,7.52,7.52,14.861544952314805,-14.861544952314805,182.63798031014284,True
229,2026-05-06,3,Playoffs,MTL at BUF,2-4,away,away,MTL,MTL,MTL,BUF,LOSS,,,48.96,44.02,45.87,3.09,4.94,118,+118,2.18,5.71,5.71,10.433176155619428,-10.433176155619428,172.2048041545234,True
230,2026-05-06,3,Playoffs,ANA at VGK,3-1,away,away,ANA,ANA,ANA,ANA,WIN,,,47.69,41.64,43.48,4.21,6.05,130,+130,2.3,7.45,7.45,12.82453633473691,16.67189723515798,188.8767013896814,True
231,2026-05-07,3,Playoffs,CAR at PHI,4-1,home,home,PHI,PHI,PHI,CAR,LOSS,,,48.2,39.83,41.49,6.71,8.37,141,+141,2.41,11.47,10.0,18.88767013896814,-18.88767013896814,169.98903125071325,True
232,2026-05-09,3,Playoffs,COL at MIN,1-5,away,away,COL,COL,COL,MIN,LOSS,,,61.67,54.32,56.9,4.77,7.35,-132,-132,1.7575757575757576,11.07,10.0,16.998903125071326,-16.998903125071326,152.99012812564192,True
233,2026-05-09,3,Playoffs,CAR at PHI,3-2,home,home,PHI,PHI,PHI,CAR,LOSS,,,45.26,35.94,37.59,7.67,9.32,166,+166,2.66,12.28,10.0,15.299012812564193,-15.299012812564193,137.69111531307772,True
234,2026-05-10,3,Playoffs,VGK at ANA,3-4,away,away,VGK,VGK,VGK,ANA,LOSS,,,56.08,47.83,50.0,6.08,8.26,100,+100,2.0,12.17,10.0,13.769111531307772,-13.769111531307772,123.92200378176994,True
235,2026-05-11,3,Playoffs,COL at MIN,5-2,home,home,MIN,MIN,MIN,COL,LOSS,,,47.98,42.04,43.86,4.12,5.94,128,+128,2.28,7.34,7.34,9.090874958831842,-9.090874958831842,114.8311288229381,True
236,2026-05-12,3,Playoffs,BUF at MTL,3-2,away,away,BUF,BUF,BUF,BUF,WIN,,,51.3,42.55,44.44,6.86,8.75,125,+125,2.25,12.34,10.0,11.48311288229381,14.353891102867262,129.18501992580536,True
237,2026-05-12,3,Playoffs,ANA at VGK,2-3,away,away,ANA,ANA,ANA,VGK,LOSS,,,44.72,39.72,41.49,3.23,5.0,141,+141,2.41,5.52,5.52,7.125301340216726,-7.125301340216726,122.05971858558864,True
238,2026-05-13,3,Playoffs,MIN at COL,3-4,skip,away,MIN,,MIN,COL,SKIP,no_positive_kelly,No Positive Kelly,34.37,33.42,34.84,-0.47,0.96,187,+187,2.87,0.0,0.0,0.0,0.0,122.05971858558864,False
239,2026-05-14,3,Playoffs,VGK at ANA,5-1,skip,home,ANA,,ANA,VGK,SKIP,no_positive_kelly,No Positive Kelly,55.35,53.37,55.56,-0.21,1.98,-125,-125,1.8,0.0,0.0,0.0,0.0,122.05971858558864,False
240,2026-05-16,3,Playoffs,BUF at MTL,8-3,away,away,BUF,BUF,BUF,BUF,WIN,,,45.79,39.13,40.82,4.97,6.66,145,+145,2.45,8.4,8.4,10.248048002618729,14.859669603797158,136.9193881893858,True
241,2026-05-20,3,Playoffs,VGK at COL,4-2,away,away,VGK,VGK,VGK,VGK,WIN,,,44.74,39.52,41.32,3.42,5.22,142,+142,2.42,5.82,5.82,7.970465902354639,11.318061581343587,148.2374497707294,True
242,2026-05-21,3,Playoffs,MTL at CAR,6-2,home,home,CAR,CAR,CAR,MTL,LOSS,,,77.59,65.04,68.15,9.44,12.55,-214,-214,1.4672897196261685,29.64,10.0,14.823744977072941,-14.823744977072941,133.41370479365645,True
243,2026-05-22,3,Playoffs,VGK at COL,3-1,away,away,VGK,VGK,VGK,VGK,WIN,,,42.01,37.21,38.76,3.25,4.8,158,+158,2.58,5.3,5.3,7.076588031787577,11.181009090224372,144.59471388388081,True
244,2026-05-23,3,Playoffs,MTL at CAR,2-3,away,away,MTL,MTL,MTL,CAR,LOSS,,,36.56,35.01,36.5,0.06,1.54,174,+174,2.74,0.09,0.09,0.1338993338951581,-0.1338993338951581,144.46081454998566,True
245,2026-05-24,3,Playoffs,COL at VGK,3-5,away,away,COL,COL,COL,VGK,LOSS,,,61.03,58.09,60.78,0.25,2.95,-155,-155,1.6451612903225803,0.64,0.64,0.9226909142467691,-0.9226909142467691,143.53812363573888,True
246,2026-05-25,3,Playoffs,CAR at MTL,3-2,skip,home,MTL,,MTL,CAR,SKIP,no_positive_kelly,No Positive Kelly,42.92,41.85,43.86,-0.94,1.07,128,+128,2.28,0.0,0.0,0.0,0.0,143.53812363573888,False
247,2026-05-26,3,Playoffs,COL at VGK,1-2,away,away,COL,COL,COL,VGK,LOSS,,,57.14,50.32,52.83,4.31,6.82,-112,-112,1.8928571428571428,9.13,9.13,13.10840257324699,-13.10840257324699,130.4297210624919,True
248,2026-05-27,3,Playoffs,CAR at MTL,4-0,skip,home,MTL,,MTL,CAR,SKIP,no_positive_kelly,No Positive Kelly,42.01,42.21,44.05,-2.04,-0.2,127,+127,2.27,0.0,0.0,0.0,0.0,130.4297210624919,False
249,2026-05-29,3,Playoffs,MTL at CAR,1-6,home,home,CAR,CAR,CAR,CAR,WIN,,,76.69,69.08,72.3,4.39,7.61,-261,-261,1.3831417624521074,15.84,10.0,13.04297210624919,4.99730732040199,135.4270283828939,True
250,2026-06-02,3,Playoffs,VGK at CAR,5-4,away,away,VGK,VGK,VGK,VGK,WIN,,,52.65,41.7,43.48,9.18,10.95,130,+130,2.3,16.24,10.0,13.54270283828939,17.605513689776206,153.0325420726701,True
