game_id,game_date,game_type,away_team,home_team,away_score,home_score,home_win
2025020395,2025-11-29,2,PHI,NJD,5,3,0
2025020396,2025-11-29,2,TOR,PIT,7,2,0
2025020397,2025-11-29,2,WPG,NSH,5,2,0
2025020398,2025-11-29,2,UTA,STL,0,1,1
2025020399,2025-11-29,2,BUF,MIN,3,2,0
2025020400,2025-11-29,2,SJS,VGK,3,4,1
2025020401,2025-11-29,2,VAN,LAK,1,2,1
2025020402,2025-11-30,2,WSH,NYI,4,1,0
2025020403,2025-11-30,2,ANA,CHI,3,5,1
2025020404,2025-11-30,2,CGY,CAR,0,1,1
2025020405,2025-11-30,2,OTT,DAL,1,6,1
2025020406,2025-12-01,2,CBJ,NJD,5,3,0
2025020407,2025-12-01,2,PIT,PHI,5,1,0
2025020408,2025-12-01,2,WPG,BUF,1,5,1
2025020409,2025-12-01,2,ANA,STL,4,1,0
2025020410,2025-12-01,2,UTA,SJS,3,6,1
2025020411,2025-12-02,2,OTT,MTL,5,2,0
2025020412,2025-12-02,2,BOS,DET,4,5,1
2025020413,2025-12-02,2,TOR,FLA,4,1,0
2025020414,2025-12-02,2,TBL,NYI,1,2,1
2025020415,2025-12-02,2,DAL,NYR,2,3,1
2025020416,2025-12-02,2,CGY,NSH,1,5,1
2025020417,2025-12-02,2,VAN,COL,1,3,1
2025020418,2025-12-02,2,MIN,EDM,1,0,0
2025020419,2025-12-02,2,CHI,VGK,3,4,1
2025020420,2025-12-02,2,WSH,LAK,3,1,0
2025020421,2025-12-03,2,DAL,NJD,3,0,0
2025020422,2025-12-03,2,WPG,MTL,2,3,1
2025020423,2025-12-03,2,BUF,PHI,2,5,1
2025020424,2025-12-03,2,UTA,ANA,7,0,0
2025020425,2025-12-03,2,WSH,SJS,7,1,0
2025020426,2025-12-04,2,STL,BOS,2,5,1
2025020427,2025-12-04,2,NYR,OTT,4,2,0
2025020428,2025-12-04,2,PIT,TBL,4,3,0
2025020429,2025-12-04,2,NSH,FLA,2,1,0
2025020430,2025-12-04,2,COL,NYI,3,6,1
2025020431,2025-12-04,2,TOR,CAR,5,1,0
2025020432,2025-12-04,2,DET,CBJ,5,6,1
2025020433,2025-12-04,2,MIN,CGY,1,4,1
2025020434,2025-12-04,2,SEA,EDM,4,9,1
2025020435,2025-12-04,2,CHI,LAK,2,1,0
2025020436,2025-12-05,2,VGK,NJD,3,0,0
2025020437,2025-12-05,2,BUF,WPG,1,4,1
2025020438,2025-12-05,2,SJS,DAL,1,4,1
2025020439,2025-12-05,2,UTA,VAN,4,1,0
2025020440,2025-12-05,2,WSH,ANA,3,4,1
2025020441,2025-12-06,2,COL,NYR,3,2,0
2025020442,2025-12-06,2,CBJ,FLA,6,7,1
2025020443,2025-12-06,2,NJD,BOS,1,4,1
2025020444,2025-12-06,2,MTL,TOR,2,1,0
2025020445,2025-12-06,2,STL,OTT,2,1,0
2025020446,2025-12-06,2,NYI,TBL,2,0,0
2025020447,2025-12-06,2,NSH,CAR,3,6,1
2025020448,2025-12-06,2,UTA,CGY,0,2,1
2025020449,2025-12-06,2,CHI,LAK,0,6,1
2025020450,2025-12-06,2,WPG,EDM,2,6,1
2025020451,2025-12-06,2,MIN,VAN,2,4,1
2025020452,2025-12-06,2,DET,SEA,4,3,0
2025020453,2025-12-07,2,COL,PHI,3,2,0
2025020454,2025-12-07,2,NYI,FLA,1,4,1
2025020455,2025-12-07,2,SJS,CAR,4,1,0
2025020456,2025-12-07,2,PIT,DAL,2,3,1
2025020457,2025-12-07,2,STL,MTL,4,3,0
2025020458,2025-12-07,2,VGK,NYR,3,2,0
2025020459,2025-12-07,2,CBJ,WSH,0,2,1
2025020460,2025-12-07,2,CHI,ANA,1,7,1
2025020461,2025-12-08,2,TBL,TOR,0,2,1
2025020462,2025-12-08,2,LAK,UTA,4,2,0
2025020463,2025-12-08,2,BUF,CGY,4,7,1
2025020464,2025-12-08,2,DET,VAN,4,0,0
2025020465,2025-12-08,2,MIN,SEA,4,1,0
2025020466,2025-12-09,2,TBL,MTL,6,1,0
2025020467,2025-12-09,2,NJD,OTT,4,3,0
2025020468,2025-12-09,2,VGK,NYI,4,5,1
2025020469,2025-12-09,2,SJS,PHI,1,4,1
2025020470,2025-12-09,2,ANA,PIT,4,3,0
2025020471,2025-12-09,2,CBJ,CAR,1,4,1
2025020472,2025-12-09,2,BOS,STL,5,2,0
2025020473,2025-12-09,2,DAL,WPG,4,3,0
2025020474,2025-12-09,2,BUF,EDM,4,3,0
2025020475,2025-12-09,2,COL,NSH,3,4,1
2025020476,2025-12-10,2,NYR,CHI,0,3,1
2025020477,2025-12-10,2,DET,CGY,4,3,0
2025020478,2025-12-10,2,FLA,UTA,4,3,0
2025020479,2025-12-10,2,LAK,SEA,2,3,1
2025020480,2025-12-11,2,SJS,TOR,3,2,0
2025020481,2025-12-11,2,TBL,NJD,8,4,0
2025020482,2025-12-11,2,ANA,NYI,2,5,1
2025020483,2025-12-11,2,VGK,PHI,3,2,0
2025020484,2025-12-11,2,MTL,PIT,4,2,0
2025020485,2025-12-11,2,CAR,WSH,3,2,0
2025020486,2025-12-11,2,OTT,CBJ,6,3,0
2025020487,2025-12-11,2,STL,NSH,2,7,1
2025020488,2025-12-11,2,DAL,MIN,2,5,1
2025020489,2025-12-11,2,BOS,WPG,6,3,0
2025020490,2025-12-11,2,FLA,COL,2,6,1
2025020491,2025-12-11,2,DET,EDM,1,4,1
2025020492,2025-12-11,2,BUF,VAN,3,2,0
2025020493,2025-12-12,2,CHI,STL,2,3,1
2025020494,2025-12-12,2,SEA,UTA,3,5,1
2025020495,2025-12-13,2,ANA,NJD,1,4,1
2025020496,2025-12-13,2,OTT,MIN,2,3,1
2025020497,2025-12-13,2,SJS,PIT,6,5,0
2025020498,2025-12-13,2,TBL,NYI,2,3,1
2025020499,2025-12-13,2,EDM,TOR,6,3,0
2025020500,2025-12-13,2,MTL,NYR,4,5,1
2025020501,2025-12-13,2,CAR,PHI,4,3,0
2025020502,2025-12-13,2,VGK,CBJ,3,2,0
2025020503,2025-12-13,2,WSH,WPG,1,5,1
2025020504,2025-12-13,2,DET,CHI,4,0,0
2025020505,2025-12-13,2,FLA,DAL,4,0,0
2025020506,2025-12-13,2,NSH,COL,2,4,1
2025020507,2025-12-13,2,CGY,LAK,2,1,0
2025020508,2025-12-14,2,VAN,NJD,2,1,0
2025020509,2025-12-14,2,UTA,PIT,5,4,0
2025020510,2025-12-14,2,PHI,CAR,2,3,1
2025020511,2025-12-14,2,BOS,MIN,2,6,1
2025020512,2025-12-14,2,EDM,MTL,1,4,1
2025020513,2025-12-14,2,BUF,SEA,3,1,0
2025020514,2025-12-15,2,FLA,TBL,5,2,0
2025020515,2025-12-15,2,ANA,NYR,4,1,0
2025020516,2025-12-15,2,OTT,WPG,3,2,0
2025020517,2025-12-15,2,NSH,STL,5,2,0
2025020518,2025-12-15,2,LAK,DAL,1,4,1
2025020519,2025-12-16,2,UTA,BOS,1,4,1
2025020520,2025-12-16,2,CHI,TOR,2,3,1
2025020521,2025-12-16,2,PHI,MTL,4,1,0
2025020522,2025-12-16,2,NYI,DET,2,3,1
2025020523,2025-12-16,2,VAN,NYR,3,0,0
2025020524,2025-12-16,2,EDM,PIT,6,4,0
2025020525,2025-12-16,2,ANA,CBJ,3,4,1
2025020526,2025-12-16,2,WSH,MIN,0,5,1
2025020527,2025-12-16,2,CGY,SJS,3,6,1
2025020528,2025-12-16,2,COL,SEA,5,3,0
2025020529,2025-12-17,2,LAK,FLA,2,3,1
2025020530,2025-12-17,2,UTA,DET,4,1,0
2025020531,2025-12-17,2,WPG,STL,0,1,1
2025020532,2025-12-17,2,CAR,NSH,4,1,0
2025020533,2025-12-17,2,NJD,VGK,2,1,0
2025020534,2025-12-18,2,EDM,BOS,3,1,0
2025020535,2025-12-18,2,PHI,BUF,3,5,1
2025020536,2025-12-18,2,CHI,MTL,1,4,1
2025020537,2025-12-18,2,PIT,OTT,0,4,1
2025020538,2025-12-18,2,LAK,TBL,2,1,0
2025020539,2025-12-18,2,TOR,WSH,0,4,1
2025020540,2025-12-18,2,MIN,CBJ,5,2,0
2025020541,2025-12-18,2,NYR,STL,2,1,0
2025020542,2025-12-18,2,SEA,CGY,2,4,1
2025020543,2025-12-18,2,DAL,SJS,5,3,0
2025020544,2025-12-19,2,CAR,FLA,3,4,1
2025020545,2025-12-19,2,VAN,NYI,4,1,0
2025020546,2025-12-19,2,WPG,COL,2,3,1
2025020547,2025-12-19,2,NJD,UTA,2,1,0
2025020548,2025-12-19,2,DAL,ANA,8,3,0
2025020549,2025-12-20,2,PHI,NYR,4,5,1
2025020550,2025-12-20,2,DET,WSH,5,2,0
2025020551,2025-12-20,2,CHI,OTT,4,6,1
2025020552,2025-12-20,2,EDM,MIN,2,5,1
2025020553,2025-12-20,2,NYI,BUF,2,3,1
2025020554,2025-12-20,2,STL,FLA,6,2,0
2025020555,2025-12-20,2,VAN,BOS,5,4,0
2025020556,2025-12-20,2,PIT,MTL,0,4,1
2025020557,2025-12-20,2,CAR,TBL,4,6,1
2025020558,2025-12-20,2,TOR,NSH,3,5,1
2025020559,2025-12-20,2,VGK,CGY,3,6,1
2025020560,2025-12-20,2,CBJ,ANA,3,4,1
2025020561,2025-12-20,2,SEA,SJS,4,2,0
2025020562,2025-12-21,2,WSH,DET,2,3,1
2025020563,2025-12-21,2,COL,MIN,5,1,0
2025020564,2025-12-21,2,OTT,BOS,6,2,0
2025020565,2025-12-21,2,BUF,NJD,3,1,0
2025020566,2025-12-21,2,MTL,PIT,3,4,1
2025020567,2025-12-21,2,NYR,NSH,1,2,1
2025020568,2025-12-21,2,TOR,DAL,1,5,1
2025020569,2025-12-21,2,WPG,UTA,3,4,1
2025020570,2025-12-21,2,VGK,EDM,3,4,1
2025020571,2025-12-22,2,STL,TBL,1,4,1
2025020572,2025-12-22,2,VAN,PHI,2,5,1
2025020573,2025-12-22,2,SEA,ANA,3,1,0
2025020574,2025-12-22,2,CBJ,LAK,3,1,0
2025020575,2025-12-23,2,PIT,TOR,3,6,1
2025020576,2025-12-23,2,NYR,WSH,7,3,0
2025020577,2025-12-23,2,MTL,BOS,6,2,0
2025020578,2025-12-23,2,BUF,OTT,3,2,0
2025020579,2025-12-23,2,DAL,DET,3,4,1
2025020580,2025-12-23,2,NJD,NYI,1,2,1
2025020581,2025-12-23,2,FLA,CAR,5,2,0
2025020582,2025-12-23,2,NSH,MIN,3,2,0
2025020583,2025-12-23,2,PHI,CHI,3,1,0
2025020584,2025-12-23,2,UTA,COL,0,1,1
2025020585,2025-12-23,2,CGY,EDM,1,5,1
2025020586,2025-12-23,2,SJS,VGK,2,7,1
2025020587,2025-12-23,2,SEA,LAK,3,2,0
2025020588,2025-12-27,2,NYR,NYI,0,2,1
2025020589,2025-12-27,2,BOS,BUF,1,4,1
2025020590,2025-12-27,2,OTT,TOR,5,7,1
2025020591,2025-12-27,2,TBL,FLA,4,2,0
2025020592,2025-12-27,2,WSH,NJD,4,3,0
2025020593,2025-12-27,2,DET,CAR,2,5,1
2025020594,2025-12-27,2,MIN,WPG,4,3,0
2025020595,2025-12-27,2,NSH,STL,2,3,1
2025020596,2025-12-27,2,CHI,DAL,4,3,0
2025020597,2025-12-27,2,ANA,LAK,1,6,1
2025020598,2025-12-27,2,EDM,CGY,2,3,1
2025020599,2025-12-27,2,SJS,VAN,6,3,0
2025020600,2025-12-27,2,COL,VGK,6,5,0
2025020601,2025-12-28,2,TOR,DET,2,3,1
2025020602,2025-12-28,2,MTL,TBL,4,5,1
2025020603,2025-12-28,2,NYI,CBJ,2,4,1
2025020604,2025-12-28,2,PIT,CHI,7,3,0
2025020605,2025-12-28,2,PHI,SEA,1,4,1
2025020606,2025-12-29,2,CBJ,OTT,4,1,0
2025020607,2025-12-29,2,WSH,FLA,3,5,1
2025020608,2025-12-29,2,NYR,CAR,2,3,1
2025020609,2025-12-29,2,EDM,WPG,3,1,0
2025020610,2025-12-29,2,BUF,STL,4,2,0
2025020611,2025-12-29,2,LAK,COL,2,5,1
2025020612,2025-12-29,2,NSH,UTA,4,3,0
2025020613,2025-12-29,2,BOS,CGY,1,2,1
2025020614,2025-12-29,2,MIN,VGK,5,2,0
2025020615,2025-12-29,2,SJS,ANA,5,4,0
2025020616,2025-12-29,2,VAN,SEA,3,2,0
2025020617,2025-12-30,2,NJD,TOR,0,4,1
2025020618,2025-12-30,2,MTL,FLA,3,2,0
2025020619,2025-12-30,2,CAR,PIT,1,5,1
2025020620,2025-12-30,2,NYI,CHI,3,2,0
2025020621,2025-12-30,2,PHI,VAN,6,3,0
2025020622,2025-12-31,2,NYR,WSH,3,6,1
2025020623,2025-12-31,2,NSH,VGK,4,2,0
2025020624,2025-12-31,2,TBL,ANA,4,3,0
2025020625,2025-12-31,2,MIN,SJS,3,4,1
2025020626,2025-12-31,2,WPG,DET,1,2,1
2025020627,2025-12-31,2,NJD,CBJ,3,2,0
2025020628,2025-12-31,2,BUF,DAL,4,1,0
2025020629,2025-12-31,2,STL,COL,1,6,1
2025020630,2025-12-31,2,PHI,CGY,1,5,1
2025020631,2025-12-31,2,BOS,EDM,6,2,0
2025020632,2026-01-01,2,WSH,OTT,3,4,1
2025020633,2026-01-01,2,UTA,NYI,7,2,0
2025020634,2026-01-01,2,WPG,TOR,5,6,1
2025020635,2026-01-01,2,DET,PIT,3,4,1
2025020636,2026-01-01,2,MTL,CAR,7,5,0
2025020637,2026-01-01,2,DAL,CHI,3,4,1
2025020638,2026-01-01,2,NSH,SEA,1,4,1
2025020639,2026-01-01,2,TBL,LAK,5,3,0
2025020640,2026-01-02,2,VGK,STL,3,4,1
2025020641,2026-01-02,2,NYR,FLA,5,1,0
2025020642,2026-01-02,2,SEA,VAN,4,3,0
2025020643,2026-01-02,2,MIN,ANA,5,2,0
2025020644,2026-01-03,2,PIT,DET,4,1,0
2025020645,2026-01-03,2,UTA,NJD,1,4,1
2025020646,2026-01-03,2,BUF,CBJ,1,5,1
2025020647,2026-01-03,2,PHI,EDM,5,2,0
2025020648,2026-01-03,2,MTL,STL,0,2,1
2025020649,2026-01-03,2,TBL,SJS,7,3,0
2025020650,2026-01-03,2,WPG,OTT,2,4,1
2025020651,2026-01-03,2,TOR,NYI,3,4,1
2025020652,2026-01-03,2,CHI,WSH,3,2,0
2025020653,2026-01-03,2,COL,CAR,5,3,0
2025020654,2026-01-03,2,NSH,CGY,4,3,0
2025020655,2026-01-03,2,MIN,LAK,4,5,1
2025020656,2026-01-03,2,BOS,VAN,3,2,0
2025020657,2026-01-04,2,MTL,DAL,4,3,0
2025020658,2026-01-04,2,PIT,CBJ,5,4,0
2025020659,2026-01-04,2,COL,FLA,1,2,1
2025020660,2026-01-04,2,CAR,NJD,3,1,0
2025020661,2026-01-04,2,VGK,CHI,2,3,1
2025020662,2026-01-05,2,UTA,NYR,3,2,0
2025020663,2026-01-05,2,ANA,WSH,4,7,1
2025020664,2026-01-05,2,DET,OTT,5,3,0
2025020665,2026-01-05,2,SEA,CGY,5,1,0
2025020666,2026-01-05,2,MIN,LAK,2,4,1
2025020667,2026-01-06,2,VAN,BUF,3,5,1
2025020668,2026-01-06,2,COL,TBL,2,4,1
2025020669,2026-01-06,2,NJD,NYI,0,9,1
2025020670,2026-01-06,2,ANA,PHI,2,5,1
2025020671,2026-01-06,2,DAL,CAR,3,6,1
2025020672,2026-01-06,2,FLA,TOR,1,4,1
2025020673,2026-01-06,2,VGK,WPG,4,3,0
2025020674,2026-01-06,2,NSH,EDM,2,6,1
2025020675,2026-01-06,2,CBJ,SJS,2,5,1
2025020676,2026-01-06,2,BOS,SEA,4,7,1
2025020677,2026-01-07,2,DAL,WSH,4,1,0
2025020678,2026-01-07,2,CGY,MTL,1,4,1
2025020679,2026-01-07,2,STL,CHI,3,7,1
2025020680,2026-01-07,2,OTT,UTA,1,3,1
2025020681,2026-01-07,2,SJS,LAK,4,3,0
2025020682,2026-01-08,2,CGY,BOS,1,4,1
2025020683,2026-01-08,2,FLA,MTL,2,6,1
2025020684,2026-01-08,2,VAN,DET,1,5,1
2025020685,2026-01-08,2,BUF,NYR,5,2,0
2025020686,2026-01-08,2,TOR,PHI,2,1,0
2025020687,2026-01-08,2,NJD,PIT,1,4,1
2025020688,2026-01-08,2,ANA,CAR,2,5,1
2025020689,2026-01-08,2,NYI,NSH,1,2,1
2025020690,2026-01-08,2,EDM,WPG,4,3,0
2025020691,2026-01-08,2,OTT,COL,2,8,1
2025020692,2026-01-08,2,CBJ,VGK,3,5,1
2025020693,2026-01-08,2,MIN,SEA,3,2,0
2025020694,2026-01-09,2,WSH,CHI,5,1,0
2025020695,2026-01-09,2,LAK,WPG,1,5,1
2025020696,2026-01-09,2,STL,UTA,2,4,1
2025020697,2026-01-10,2,NYR,BOS,2,10,1
2025020698,2026-01-10,2,CGY,PIT,2,1,0
2025020699,2026-01-10,2,CBJ,COL,0,4,1
2025020700,2026-01-10,2,DAL,SJS,4,5,1
2025020701,2026-01-10,2,ANA,BUF,3,5,1
2025020702,2026-01-10,2,VAN,TOR,0,5,1
2025020703,2026-01-10,2,DET,MTL,4,0,0
2025020704,2026-01-10,2,FLA,OTT,3,2,0
2025020705,2026-01-10,2,TBL,PHI,7,2,0
2025020706,2026-01-10,2,SEA,CAR,2,3,1
2025020707,2026-01-10,2,CHI,NSH,3,0,0
2025020708,2026-01-10,2,NYI,MIN,4,3,0
2025020709,2026-01-10,2,LAK,EDM,4,3,0
2025020710,2026-01-10,2,STL,VGK,2,4,1
2025020711,2026-01-11,2,NJD,WPG,3,4,1
2025020712,2026-01-11,2,PIT,BOS,0,1,1
2025020713,2026-01-11,2,WSH,NSH,2,3,1
2025020714,2026-01-11,2,CBJ,UTA,3,2,0
2025020715,2026-01-11,2,VGK,SJS,7,2,0
2025020716,2026-01-12,2,FLA,BUF,4,3,0
2025020717,2026-01-12,2,CAR,DET,3,4,1
2025020718,2026-01-12,2,SEA,NYR,4,2,0
2025020719,2026-01-12,2,TBL,PHI,5,1,0
2025020720,2026-01-12,2,VAN,MTL,3,6,1
2025020721,2026-01-12,2,NJD,MIN,5,2,0
2025020722,2026-01-12,2,EDM,CHI,4,1,0
2025020723,2026-01-12,2,TOR,COL,4,3,0
2025020724,2026-01-12,2,DAL,LAK,3,1,0
2025020725,2026-01-13,2,VAN,OTT,1,2,1
2025020726,2026-01-13,2,TBL,PIT,2,1,0
2025020727,2026-01-13,2,MTL,WSH,2,3,1
2025020728,2026-01-13,2,CGY,CBJ,3,5,1
2025020729,2026-01-13,2,DET,BOS,0,3,1
2025020730,2026-01-13,2,CAR,STL,0,3,1
2025020731,2026-01-13,2,EDM,NSH,3,4,1
2025020732,2026-01-13,2,NYI,WPG,4,5,1
2025020733,2026-01-13,2,TOR,UTA,1,6,1
2025020734,2026-01-13,2,DAL,ANA,1,3,1
2025020735,2026-01-14,2,SEA,NJD,2,3,1
2025020736,2026-01-14,2,PHI,BUF,2,5,1
2025020737,2026-01-14,2,OTT,NYR,8,4,0
2025020738,2026-01-14,2,VGK,LAK,3,2,0
2025020739,2026-01-15,2,SEA,BOS,2,4,1
2025020740,2026-01-15,2,MTL,BUF,3,5,1
2025020741,2026-01-15,2,PHI,PIT,3,6,1
2025020742,2026-01-15,2,SJS,WSH,3,2,0
2025020743,2026-01-15,2,VAN,CBJ,1,4,1
2025020744,2026-01-15,2,WPG,MIN,6,2,0
2025020745,2026-01-15,2,CGY,CHI,3,1,0
2025020746,2026-01-15,2,DAL,UTA,1,2,1
2025020747,2026-01-15,2,NYI,EDM,1,0,0
2025020748,2026-01-15,2,TOR,VGK,5,6,1
2025020749,2026-01-16,2,SJS,DET,2,4,1
2025020750,2026-01-16,2,FLA,CAR,1,9,1
2025020751,2026-01-16,2,TBL,STL,2,3,1
2025020752,2026-01-16,2,NSH,COL,7,3,0
2025020753,2026-01-16,2,ANA,LAK,3,2,0
2025020754,2026-01-17,2,MIN,BUF,5,4,0
2025020755,2026-01-17,2,NYR,PHI,6,3,0
2025020756,2026-01-17,2,NYI,CGY,2,4,1
2025020757,2026-01-17,2,SEA,UTA,3,6,1
2025020758,2026-01-17,2,MTL,OTT,6,5,0
2025020759,2026-01-17,2,CAR,NJD,4,1,0
2025020760,2026-01-17,2,CBJ,PIT,4,3,0
2025020761,2026-01-17,2,FLA,WSH,5,2,0
2025020762,2026-01-17,2,TOR,WPG,4,3,0
2025020763,2026-01-17,2,BOS,CHI,5,2,0
2025020764,2026-01-17,2,EDM,VAN,6,0,0
2025020765,2026-01-17,2,NSH,VGK,2,7,1
2025020766,2026-01-17,2,LAK,ANA,1,2,1
2025020767,2026-01-18,2,TBL,DAL,4,1,0
2025020768,2026-01-18,2,OTT,DET,3,4,1
2025020769,2026-01-18,2,STL,EDM,0,5,1
2025020770,2026-01-19,2,BUF,CAR,1,2,1
2025020771,2026-01-19,2,WSH,COL,2,5,1
2025020772,2026-01-19,2,PIT,SEA,6,3,0
2025020773,2026-01-19,2,SJS,FLA,4,1,0
2025020774,2026-01-19,2,MIN,TOR,6,3,0
2025020775,2026-01-19,2,PHI,VGK,2,1,0
2025020776,2026-01-19,2,WPG,CHI,0,2,1
2025020777,2026-01-19,2,NJD,CGY,2,1,0
2025020778,2026-01-19,2,NYI,VAN,4,3,0
2025020779,2026-01-19,2,NYR,ANA,3,5,1
2025020780,2026-01-20,2,MIN,MTL,3,4,1
2025020781,2026-01-20,2,SJS,TBL,1,4,1
2025020782,2026-01-20,2,OTT,CBJ,4,1,0
2025020783,2026-01-20,2,BOS,DAL,2,6,1
2025020784,2026-01-20,2,BUF,NSH,5,3,0
2025020785,2026-01-20,2,STL,WPG,1,3,1
2025020786,2026-01-20,2,NJD,EDM,2,1,0
2025020787,2026-01-20,2,NYR,LAK,3,4,1
2025020788,2026-01-21,2,DET,TOR,2,1,0
2025020789,2026-01-21,2,ANA,COL,2,1,0
2025020790,2026-01-21,2,PHI,UTA,4,5,1
2025020791,2026-01-21,2,PIT,CGY,4,1,0
2025020792,2026-01-21,2,WSH,VAN,3,4,1
2025020793,2026-01-21,2,NYI,SEA,1,4,1
2025020794,2026-01-22,2,VGK,BOS,3,4,1
2025020795,2026-01-22,2,BUF,MTL,4,2,0
2025020796,2026-01-22,2,CHI,CAR,4,3,0
2025020797,2026-01-22,2,DAL,CBJ,0,1,1
2025020798,2026-01-22,2,OTT,NSH,3,5,1
2025020799,2026-01-22,2,FLA,WPG,2,1,0
2025020800,2026-01-22,2,PIT,EDM,6,2,0
2025020801,2026-01-22,2,DET,MIN,3,4,1
2025020802,2026-01-23,2,VGK,TOR,6,3,0
2025020803,2026-01-23,2,TBL,CHI,2,1,0
2025020804,2026-01-23,2,STL,DAL,2,3,1
2025020805,2026-01-23,2,PHI,COL,7,3,0
2025020806,2026-01-23,2,WSH,CGY,3,1,0
2025020807,2026-01-23,2,NJD,VAN,5,4,0
2025020808,2026-01-23,2,NYR,SJS,1,3,1
2025020809,2026-01-23,2,ANA,SEA,4,2,0
2025020810,2026-01-24,2,BUF,NYI,5,0,0
2025020811,2026-01-24,2,UTA,NSH,5,2,0
2025020812,2026-01-24,2,MTL,BOS,3,4,1
2025020813,2026-01-24,2,CAR,OTT,4,1,0
2025020814,2026-01-24,2,TBL,CBJ,5,8,1
2025020815,2026-01-24,2,DET,WPG,5,1,0
2025020816,2026-01-24,2,LAK,STL,5,4,0
2025020817,2026-01-24,2,FLA,MIN,4,3,0
2025020818,2026-01-24,2,WSH,EDM,5,6,1
2025020819,2026-01-25,2,COL,TOR,4,1,0
2025020820,2026-01-25,2,NJD,SEA,2,4,1
2025020821,2026-01-25,2,VGK,OTT,1,7,1
2025020822,2026-01-25,2,PIT,VAN,3,2,0
2025020823,2026-01-25,2,FLA,CHI,5,1,0
2025020824,2026-01-25,2,ANA,CGY,4,3,0
2025020825,2026-01-26,2,UTA,TBL,0,2,1
2025020826,2026-01-26,2,BOS,NYR,3,4,1
2025020827,2026-01-26,2,NYI,PHI,4,0,0
2025020829,2026-01-26,2,ANA,EDM,4,7,1
2025020830,2026-01-27,2,NSH,BOS,2,3,1
2025020831,2026-01-27,2,BUF,TOR,7,4,0
2025020832,2026-01-27,2,VGK,MTL,2,3,1
2025020833,2026-01-27,2,LAK,DET,3,1,0
2025020834,2026-01-27,2,UTA,FLA,4,3,0
2025020835,2026-01-27,2,WPG,NJD,4,3,0
2025020836,2026-01-27,2,DAL,STL,4,3,0
2025020837,2026-01-27,2,CHI,MIN,3,4,1
2025020838,2026-01-27,2,SJS,VAN,5,2,0
2025020839,2026-01-27,2,WSH,SEA,1,5,1
2025020840,2026-01-28,2,PHI,CBJ,3,5,1
2025020841,2026-01-28,2,COL,OTT,2,5,1
2025020842,2026-01-28,2,NYR,NYI,2,5,1
2025020843,2026-01-29,2,PHI,BOS,3,6,1
2025020844,2026-01-29,2,LAK,BUF,1,4,1
2025020845,2026-01-29,2,COL,MTL,3,7,1
2025020846,2026-01-29,2,WSH,DET,4,3,0
2025020847,2026-01-29,2,WPG,TBL,1,4,1
2025020848,2026-01-29,2,NSH,NJD,2,3,1
2025020849,2026-01-29,2,NYI,NYR,2,1,0
2025020850,2026-01-29,2,CHI,PIT,2,6,1
2025020851,2026-01-29,2,UTA,CAR,4,5,1
2025020852,2026-01-29,2,FLA,STL,4,5,1
2025020853,2026-01-29,2,CGY,MIN,1,4,1
2025020854,2026-01-29,2,SJS,EDM,3,4,1
2025020855,2026-01-29,2,ANA,VAN,0,2,1
2025020856,2026-01-29,2,DAL,VGK,5,4,0
2025020857,2026-01-29,2,TOR,SEA,2,5,1
2025020858,2026-01-30,2,CBJ,CHI,4,2,0
2025020859,2026-01-31,2,LAK,PHI,3,2,0
2025020860,2026-01-31,2,COL,DET,5,0,0
2025020861,2026-01-31,2,NYR,PIT,5,6,1
2025020862,2026-01-31,2,WPG,FLA,2,1,0
2025020863,2026-01-31,2,SJS,CGY,2,3,1
2025020864,2026-01-31,2,CAR,WSH,3,4,1
2025020865,2026-01-31,2,MTL,BUF,4,2,0
2025020866,2026-01-31,2,NJD,OTT,1,4,1
2025020867,2026-01-31,2,NSH,NYI,4,3,0
2025020868,2026-01-31,2,CBJ,STL,5,3,0
2025020869,2026-01-31,2,TOR,VAN,3,2,0
2025020870,2026-01-31,2,DAL,UTA,3,2,0
2025020871,2026-01-31,2,MIN,EDM,7,3,0
2025020872,2026-01-31,2,SEA,VGK,3,2,0
2025020873,2026-02-01,2,BOS,TBL,5,6,1
2025020874,2026-02-01,2,LAK,CAR,2,3,1
2025020875,2026-02-01,2,VGK,ANA,3,4,1
2025020876,2026-02-02,2,BUF,FLA,5,3,0
2025020877,2026-02-02,2,OTT,PIT,3,2,0
2025020878,2026-02-02,2,NYI,WSH,1,4,1
2025020879,2026-02-02,2,MTL,MIN,3,4,1
2025020880,2026-02-02,2,STL,NSH,5,6,1
2025020881,2026-02-02,2,SJS,CHI,3,6,1
2025020882,2026-02-02,2,WPG,DAL,3,4,1
2025020883,2026-02-02,2,DET,COL,2,0,0
2025020884,2026-02-02,2,VAN,UTA,2,6,1
2025020885,2026-02-02,2,TOR,CGY,4,2,0
2025020886,2026-02-03,2,BUF,TBL,3,4,1
2025020887,2026-02-03,2,CBJ,NJD,3,0,0
2025020888,2026-02-03,2,PIT,NYI,4,5,1
2025020889,2026-02-03,2,WSH,PHI,2,4,1
2025020890,2026-02-03,2,OTT,CAR,3,4,1
2025020891,2026-02-03,2,TOR,EDM,5,2,0
2025020892,2026-02-03,2,SEA,ANA,2,4,1
2025020893,2026-02-04,2,BOS,FLA,4,5,1
2025020894,2026-02-04,2,CHI,CBJ,0,4,1
2025020895,2026-02-04,2,MTL,WPG,5,1,0
2025020896,2026-02-04,2,MIN,NSH,6,5,0
