bet_number,game_date,season_type,season_type_text,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,display_team,actual_winner,result,skip_reason,skip_reason_label,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,american_odds_text,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after,placed
208,2026-04-25,3,Playoffs,PIT at PHI,4-2,skip,away,PIT,,PIT,PIT,SKIP,below_min_edge,Below Min Edge,50.93,46.63,48.54,2.39,4.3,106,+106,2.06,0.0,0.0,0.0,0.0,1282.8770003506174,False
209,2026-04-26,3,Playoffs,BUF at BOS,6-1,skip,away,BUF,,BUF,BUF,SKIP,below_min_edge,Below Min Edge,53.24,47.83,50.0,3.24,5.42,-100,-100,2.0,0.0,0.0,0.0,0.0,1282.8770003506174,False
210,2026-04-26,3,Playoffs,COL at LAK,5-1,away,away,COL,COL,COL,COL,WIN,,,72.34,61.88,64.41,7.93,10.46,-181,-181,1.5524861878453038,22.28,5.0,64.14385001753088,35.43859116990656,1318.315591520524,True
211,2026-04-26,3,Playoffs,TBL at MTL,3-2,skip,home,MTL,,MTL,TBL,SKIP,side_filter_away,Side Filter Away,51.45,47.95,50.25,1.21,3.5,-101,-101,1.99009900990099,0.0,0.0,0.0,0.0,1318.315591520524,False
212,2026-04-27,3,Playoffs,PHI at PIT,2-3,away,away,PHI,PHI,PHI,PIT,LOSS,,,56.21,45.73,47.62,8.59,10.49,110,+110,2.1,16.41,5.0,65.91577957602621,-65.91577957602621,1252.399811944498,True
213,2026-04-27,3,Playoffs,VGK at UTA,5-4,skip,home,UTA,,UTA,VGK,SKIP,side_filter_away,Side Filter Away,47.6,40.75,42.02,5.58,6.85,138,+138,2.38,0.0,0.0,0.0,0.0,1252.399811944498,False
214,2026-04-28,3,Playoffs,BOS at BUF,2-1,skip,home,BUF,,BUF,BOS,SKIP,no_positive_kelly,No Positive Kelly,60.39,60.38,62.96,-2.57,0.02,-170,-170,1.5882352941176472,0.0,0.0,0.0,0.0,1252.399811944498,False
215,2026-04-28,3,Playoffs,MIN at DAL,4-2,skip,away,MIN,,MIN,MIN,SKIP,below_min_edge,Below Min Edge,51.6,50.12,51.46,0.14,1.48,-106,-106,1.9433962264150944,0.0,0.0,0.0,0.0,1252.399811944498,False
216,2026-04-28,3,Playoffs,ANA at EDM,1-4,skip,away,ANA,,ANA,EDM,SKIP,below_min_model_prob,Below Min Model Prob,49.71,41.15,42.92,6.79,8.57,133,+133,2.33,0.0,0.0,0.0,0.0,1252.399811944498,False
217,2026-04-29,3,Playoffs,PIT at PHI,0-1,skip,away,PIT,,PIT,PHI,SKIP,below_min_edge,Below Min Edge,52.61,47.64,50.0,2.61,4.97,100,+100,2.0,0.0,0.0,0.0,0.0,1252.399811944498,False
218,2026-04-29,3,Playoffs,MTL at TBL,3-2,away,away,MTL,MTL,MTL,MTL,WIN,,,52.04,44.41,45.45,6.59,7.63,120,+120,2.2,12.08,5.0,62.6199905972249,75.1439887166699,1327.5438006611678,True
219,2026-04-29,3,Playoffs,UTA at VGK,4-5,skip,home,VGK,,VGK,VGK,SKIP,no_positive_kelly,No Positive Kelly,58.94,59.65,62.12,-3.18,-0.72,-164,-164,1.6097560975609757,0.0,0.0,0.0,0.0,1327.5438006611678,False
220,2026-04-30,3,Playoffs,DAL at MIN,2-5,skip,away,DAL,,DAL,MIN,SKIP,below_min_edge,Below Min Edge,53.77,46.25,48.31,5.46,7.52,107,+107,2.0700000000000003,0.0,0.0,0.0,0.0,1327.5438006611678,False
221,2026-05-01,3,Playoffs,TBL at MTL,1-0,skip,home,MTL,,MTL,TBL,SKIP,no_positive_kelly,No Positive Kelly,48.43,48.26,50.5,-2.06,0.17,-102,-102,1.9803921568627452,0.0,0.0,0.0,0.0,1327.5438006611678,False
222,2026-05-01,3,Playoffs,VGK at UTA,5-1,skip,away,VGK,,VGK,VGK,SKIP,below_min_edge,Below Min Edge,55.52,51.86,54.13,1.39,3.66,-118,-118,1.847457627118644,0.0,0.0,0.0,0.0,1327.5438006611678,False
223,2026-05-02,3,Playoffs,PHI at CAR,0-3,skip,home,CAR,,CAR,CAR,SKIP,side_filter_away,Side Filter Away,77.2,68.8,71.83,5.37,8.4,-255,-255,1.392156862745098,0.0,0.0,0.0,0.0,1327.5438006611678,False
224,2026-05-03,3,Playoffs,MIN at COL,6-9,skip,home,COL,,COL,COL,SKIP,side_filter_away,Side Filter Away,73.46,64.27,67.11,6.35,9.19,-204,-204,1.4901960784313726,0.0,0.0,0.0,0.0,1327.5438006611678,False
225,2026-05-03,3,Playoffs,MTL at TBL,2-1,skip,away,MTL,,MTL,MTL,SKIP,below_min_edge,Below Min Edge,46.8,40.55,42.37,4.42,6.25,136,+136,2.3600000000000003,0.0,0.0,0.0,0.0,1327.5438006611678,False
226,2026-05-04,3,Playoffs,PHI at CAR,2-3,skip,home,CAR,,CAR,CAR,SKIP,side_filter_away,Side Filter Away,77.35,70.48,73.47,3.87,6.87,-277,-277,1.3610108303249098,0.0,0.0,0.0,0.0,1327.5438006611678,False
227,2026-05-04,3,Playoffs,ANA at VGK,1-3,skip,away,ANA,,ANA,VGK,SKIP,below_min_edge,Below Min Edge,44.16,39.18,40.82,3.34,4.98,145,+145,2.45,0.0,0.0,0.0,0.0,1327.5438006611678,False
228,2026-05-05,3,Playoffs,MIN at COL,2-5,skip,away,MIN,,MIN,COL,SKIP,below_min_edge,Below Min Edge,42.16,35.93,37.45,4.71,6.23,167,+167,2.67,0.0,0.0,0.0,0.0,1327.5438006611678,False
229,2026-05-06,3,Playoffs,MTL at BUF,2-4,skip,away,MTL,,MTL,BUF,SKIP,below_min_edge,Below Min Edge,48.96,44.02,45.87,3.09,4.94,118,+118,2.18,0.0,0.0,0.0,0.0,1327.5438006611678,False
230,2026-05-06,3,Playoffs,ANA at VGK,3-1,skip,away,ANA,,ANA,ANA,SKIP,below_min_edge,Below Min Edge,47.69,41.64,43.48,4.21,6.05,130,+130,2.3,0.0,0.0,0.0,0.0,1327.5438006611678,False
231,2026-05-07,3,Playoffs,CAR at PHI,4-1,skip,home,PHI,,PHI,CAR,SKIP,side_filter_away,Side Filter Away,48.2,39.83,41.49,6.71,8.37,141,+141,2.41,0.0,0.0,0.0,0.0,1327.5438006611678,False
232,2026-05-09,3,Playoffs,COL at MIN,1-5,skip,away,COL,,COL,MIN,SKIP,below_min_edge,Below Min Edge,61.67,54.32,56.9,4.77,7.35,-132,-132,1.7575757575757576,0.0,0.0,0.0,0.0,1327.5438006611678,False
233,2026-05-09,3,Playoffs,CAR at PHI,3-2,skip,home,PHI,,PHI,CAR,SKIP,side_filter_away,Side Filter Away,45.26,35.94,37.59,7.67,9.32,166,+166,2.66,0.0,0.0,0.0,0.0,1327.5438006611678,False
234,2026-05-10,3,Playoffs,VGK at ANA,3-4,away,away,VGK,VGK,VGK,ANA,LOSS,,,56.08,47.83,50.0,6.08,8.26,100,+100,2.0,12.17,5.0,66.3771900330584,-66.3771900330584,1261.1666106281093,True
235,2026-05-11,3,Playoffs,COL at MIN,5-2,skip,home,MIN,,MIN,COL,SKIP,side_filter_away,Side Filter Away,47.98,42.04,43.86,4.12,5.94,128,+128,2.28,0.0,0.0,0.0,0.0,1261.1666106281093,False
236,2026-05-12,3,Playoffs,BUF at MTL,3-2,away,away,BUF,BUF,BUF,BUF,WIN,,,51.3,42.55,44.44,6.86,8.75,125,+125,2.25,12.34,5.0,63.05833053140547,78.82291316425683,1339.989523792366,True
237,2026-05-12,3,Playoffs,ANA at VGK,2-3,skip,away,ANA,,ANA,VGK,SKIP,below_min_edge,Below Min Edge,44.72,39.72,41.49,3.23,5.0,141,+141,2.41,0.0,0.0,0.0,0.0,1339.989523792366,False
238,2026-05-13,3,Playoffs,MIN at COL,3-4,skip,home,COL,,COL,COL,SKIP,no_positive_kelly,No Positive Kelly,65.63,66.58,69.42,-3.79,-0.96,-227,-227,1.4405286343612334,0.0,0.0,0.0,0.0,1339.989523792366,False
239,2026-05-14,3,Playoffs,VGK at ANA,5-1,skip,home,ANA,,ANA,VGK,SKIP,no_positive_kelly,No Positive Kelly,55.35,53.37,55.56,-0.21,1.98,-125,-125,1.8,0.0,0.0,0.0,0.0,1339.989523792366,False
240,2026-05-16,3,Playoffs,BUF at MTL,8-3,skip,away,BUF,,BUF,BUF,SKIP,below_min_edge,Below Min Edge,45.79,39.13,40.82,4.97,6.66,145,+145,2.45,0.0,0.0,0.0,0.0,1339.989523792366,False
241,2026-05-20,3,Playoffs,VGK at COL,4-2,skip,away,VGK,,VGK,VGK,SKIP,below_min_edge,Below Min Edge,44.74,39.52,41.32,3.42,5.22,142,+142,2.42,0.0,0.0,0.0,0.0,1339.989523792366,False
242,2026-05-21,3,Playoffs,MTL at CAR,6-2,skip,home,CAR,,CAR,MTL,SKIP,side_filter_away,Side Filter Away,77.59,65.04,68.15,9.44,12.55,-214,-214,1.4672897196261685,0.0,0.0,0.0,0.0,1339.989523792366,False
243,2026-05-22,3,Playoffs,VGK at COL,3-1,skip,away,VGK,,VGK,VGK,SKIP,below_min_edge,Below Min Edge,42.01,37.21,38.76,3.25,4.8,158,+158,2.58,0.0,0.0,0.0,0.0,1339.989523792366,False
244,2026-05-23,3,Playoffs,MTL at CAR,2-3,skip,away,MTL,,MTL,CAR,SKIP,below_min_edge,Below Min Edge,36.56,35.01,36.5,0.06,1.54,174,+174,2.74,0.0,0.0,0.0,0.0,1339.989523792366,False
245,2026-05-24,3,Playoffs,COL at VGK,3-5,skip,away,COL,,COL,VGK,SKIP,below_min_edge,Below Min Edge,61.03,58.09,60.78,0.25,2.95,-155,-155,1.6451612903225803,0.0,0.0,0.0,0.0,1339.989523792366,False
246,2026-05-25,3,Playoffs,CAR at MTL,3-2,skip,home,MTL,,MTL,CAR,SKIP,no_positive_kelly,No Positive Kelly,42.92,41.85,43.86,-0.94,1.07,128,+128,2.2800000000000002,0.0,0.0,0.0,0.0,1339.989523792366,False
247,2026-05-26,3,Playoffs,COL at VGK,1-2,skip,away,COL,,COL,VGK,SKIP,below_min_edge,Below Min Edge,57.14,50.32,52.83,4.31,6.82,-112,-112,1.8928571428571428,0.0,0.0,0.0,0.0,1339.989523792366,False
248,2026-05-27,3,Playoffs,CAR at MTL,4-0,skip,home,MTL,,MTL,CAR,SKIP,no_positive_kelly,No Positive Kelly,42.01,42.21,44.05,-2.04,-0.2,127,+127,2.27,0.0,0.0,0.0,0.0,1339.989523792366,False
249,2026-05-29,3,Playoffs,MTL at CAR,1-6,skip,home,CAR,,CAR,CAR,SKIP,side_filter_away,Side Filter Away,76.69,69.08,72.3,4.39,7.61,-261,-261,1.3831417624521074,0.0,0.0,0.0,0.0,1339.989523792366,False
250,2026-06-02,3,Playoffs,VGK at CAR,5-4,away,away,VGK,VGK,VGK,VGK,WIN,,,52.65,41.7,43.48,9.18,10.95,130,+130,2.3,16.24,5.0,66.9994761896183,87.09931904650378,1427.0888428388698,True
