bet_number,game_date,season_type,season_type_text,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,display_team,actual_winner,result,skip_reason,skip_reason_label,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,american_odds_text,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after,placed
102,2026-04-04,2,Regular,TOR at LAK,6-7,skip,away,TOR,nan,nan,LAK,SKIP,below_min_model_prob,Below Min Model Prob,40.89170767444173,35.61211979683577,37.17472118959107,3.7169864848506498,5.279587877605961,169,+169,2.69,0.0,0.0,0.0,0.0,1112.102080252923,False
103,2026-04-04,2,Regular,MTL at NJD,4-3,skip,,,nan,nan,MTL,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1112.102080252923,False
104,2026-04-04,2,Regular,DET at NYR,1-4,skip,home,NYR,nan,nan,NYR,SKIP,below_min_edge,Below Min Edge,47.1610427852637,43.259592726761156,45.24886877828054,1.91217400698316,3.90145005850254,121,+121,2.21,0.0,0.0,0.0,0.0,1112.102080252923,False
105,2026-04-04,2,Regular,MIN at OTT,4-1,skip,,,nan,nan,MIN,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1112.102080252923,False
106,2026-04-04,2,Regular,FLA at PIT,4-9,skip,,,nan,nan,PIT,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1112.102080252923,False
107,2026-04-04,2,Regular,CHI at SEA,4-2,skip,home,SEA,nan,nan,CHI,SKIP,below_min_edge,Below Min Edge,64.10337796220117,60.77645442052222,63.503649635036496,0.59972832716467,3.32692354167895,-174,-174,1.5747126436781609,0.0,0.0,0.0,0.0,1112.102080252923,False
108,2026-04-04,2,Regular,NSH at SJS,6-3,skip,,,nan,nan,NSH,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1112.102080252923,False
109,2026-04-04,2,Regular,BOS at TBL,1-3,skip,away,BOS,nan,nan,TBL,SKIP,below_min_edge,Below Min Edge,43.275616218482035,38.785197216427,40.48582995951417,2.78978625896786,4.49041900205503,147,+147,2.47,0.0,0.0,0.0,0.0,1112.102080252923,False
110,2026-04-04,2,Regular,UTA at VAN,7-4,skip,,,nan,nan,UTA,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1112.102080252923,False
111,2026-04-04,2,Regular,BUF at WSH,2-6,skip,,,nan,nan,WSH,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1112.102080252923,False
112,2026-04-05,2,Regular,STL at COL,3-2,away,away,STL,STL,STL,STL,WIN,nan,Nan,48.87461620232697,36.77531911689028,38.31417624521073,10.56043995711624,12.09929708543668,161,+161,2.6100000000000003,17.11971943358596,5.0,55.60510401264616,89.52421746036033,1201.6262977132835,True
113,2026-04-05,2,Regular,MIN at DET,5-4,home,home,DET,DET,DET,MIN,LOSS,nan,Nan,52.74885433185125,44.971773036073095,46.948356807511736,5.8004975243395,7.777081295778141,113,+113,2.13,10.93368117419748,5.0,60.08131488566418,-60.08131488566418,1141.5449828276194,True
114,2026-04-05,2,Regular,NJD at MTL,3-0,skip,,,nan,nan,NJD,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1141.5449828276194,False
115,2026-04-05,2,Regular,CAR at OTT,3-6,skip,,,nan,nan,OTT,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1141.5449828276194,False
116,2026-04-05,2,Regular,BOS at PHI,1-2,away,away,BOS,BOS,BOS,PHI,LOSS,nan,Nan,48.233625465726035,41.04205622286311,42.735042735042725,5.4985827306832995,7.19156924286292,134,+134,2.34,9.60200267895442,4.80100133947721,54.805589916288895,-54.805589916288895,1086.7393929113305,True
117,2026-04-05,2,Regular,FLA at PIT,2-5,skip,home,PIT,nan,nan,PIT,SKIP,below_min_edge,Below Min Edge,72.19249579811753,67.73709483793517,70.93023255813954,1.2622632399779798,4.45540096018235,-244,-244,1.4098360655737705,0.0,0.0,0.0,0.0,1086.7393929113305,False
118,2026-04-06,2,Regular,TBL at BUF,2-4,skip,away,TBL,nan,nan,BUF,SKIP,below_min_edge,Below Min Edge,55.69626733710762,51.832844574780054,54.337899543378995,1.35836779372862,3.8634227623275597,-119,-119,1.8403361344537816,0.0,0.0,0.0,0.0,1086.7393929113305,False
119,2026-04-06,2,Regular,CHI at SJS,2-3,away,away,CHI,CHI,CHI,SJS,LOSS,nan,Nan,48.802491230642616,40.82271056541801,42.5531914893617,6.24929974128091,7.97978066522461,135,+135,2.35,10.87841066074826,5.0,54.336969645566526,-54.336969645566526,1032.402423265764,True
120,2026-04-06,2,Regular,SEA at WPG,2-6,skip,away,SEA,nan,nan,WPG,SKIP,below_min_edge,Below Min Edge,41.75736522005852,39.572442393621685,41.32231404958678,0.43505117047173,2.18492282643683,142,+142,2.42,0.0,0.0,0.0,0.0,1032.402423265764,False
121,2026-04-07,2,Regular,NSH at ANA,5-0,away,away,NSH,NSH,NSH,NSH,WIN,nan,Nan,50.02374265890484,41.74548300828388,43.66812227074236,6.355620388162469,8.278259650620951,129,+129,2.29,11.28245789836594,5.0,51.6201211632882,66.58995630064177,1098.9923795664056,True
122,2026-04-07,2,Regular,BOS at CAR,5-6,skip,away,BOS,nan,nan,CAR,SKIP,below_min_edge,Below Min Edge,41.39658106453591,37.351880473982476,39.0625,2.3340810645359,4.04470059055342,156,+156,2.56,0.0,0.0,0.0,0.0,1098.9923795664056,False
123,2026-04-07,2,Regular,CGY at DAL,3-4,home,home,DAL,DAL,DAL,DAL,WIN,nan,Nan,76.83673004467894,68.98690558235701,72.22222222222221,4.614507822456719,7.84982446232194,-260,-260,1.3846153846153846,16.6122281608442,5.0,54.94961897832028,21.13446883781549,1120.1268484042212,True
124,2026-04-07,2,Regular,SEA at MIN,2-5,home,home,MIN,MIN,MIN,MIN,WIN,nan,Nan,77.20152025583546,69.30580666862885,72.6027397260274,4.59878052980806,7.895713587206619,-265,-265,1.3773584905660377,16.78554893379943,5.0,56.00634242021106,21.13446883781549,1141.2613172420367,True
125,2026-04-07,2,Regular,FLA at MTL,3-4,skip,home,MTL,nan,nan,MTL,SKIP,below_min_edge,Below Min Edge,75.91941408349179,70.96603249714512,74.293059125964,1.6263549575277698,4.95338158634667,-289,-289,1.3460207612456747,0.0,0.0,0.0,0.0,1141.2613172420367,False
126,2026-04-07,2,Regular,TBL at OTT,2-6,skip,away,TBL,nan,nan,OTT,SKIP,below_min_edge,Below Min Edge,47.31738794688095,44.060917417774284,46.08294930875576,1.23443863812519,3.25647052910667,117,+117,2.17,0.0,0.0,0.0,0.0,1141.2613172420367,False
127,2026-04-07,2,Regular,COL at STL,3-1,skip,home,STL,nan,nan,COL,SKIP,below_min_edge,Below Min Edge,45.2483207575964,41.2499203669491,43.103448275862064,2.14487248173433,3.9984003906472996,132,+132,2.3200000000000003,0.0,0.0,0.0,0.0,1141.2613172420367,False
128,2026-04-07,2,Regular,EDM at UTA,5-6,away,away,EDM,EDM,EDM,UTA,LOSS,nan,Nan,54.30273489257856,44.54847478103292,46.29629629629629,8.00643859628226,9.75426011154564,116,+116,2.16,14.908540834456641,5.0,57.06306586210184,-57.06306586210184,1084.1982513799348,True
129,2026-04-07,2,Regular,VGK at VAN,2-1,skip,,,nan,nan,VGK,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1084.1982513799348,False
130,2026-04-08,2,Regular,BUF at NYR,5-3,skip,home,NYR,nan,nan,BUF,SKIP,below_min_edge,Below Min Edge,48.44600428956065,44.58658639826921,46.51162790697674,1.9343763825839002,3.85941789129143,115,+115,2.15,0.0,0.0,0.0,0.0,1084.1982513799348,False
131,2026-04-08,2,Regular,EDM at SJS,5-2,skip,away,EDM,nan,nan,EDM,SKIP,below_min_edge,Below Min Edge,53.88850712292164,50.2134927412468,52.83018867924528,1.05831844367635,3.67501438167483,-112,-112,1.8928571428571428,0.0,0.0,0.0,0.0,1084.1982513799348,False
132,2026-04-08,2,Regular,WSH at TOR,4-0,home,home,TOR,TOR,TOR,WSH,LOSS,nan,Nan,54.87315092551774,41.36887515291996,43.103448275862064,11.76970264965567,13.50427577259778,132,+132,2.3200000000000003,20.68614405090998,5.0,54.20991256899674,-54.20991256899674,1029.988338810938,True
133,2026-04-09,2,Regular,SJS at ANA,1-6,skip,home,ANA,nan,nan,ANA,SKIP,below_min_edge,Below Min Edge,62.857315343666386,60.17120437522292,62.68656716417911,0.17074817948727,2.68611096844346,-168,-168,1.5952380952380951,0.0,0.0,0.0,0.0,1029.988338810938,False
134,2026-04-09,2,Regular,CGY at COL,1-3,skip,away,CGY,nan,nan,COL,SKIP,below_min_model_prob,Below Min Model Prob,37.111432793071344,25.812399170315732,27.027027027027028,10.08440576604432,11.29903362275561,270,+270,3.7,0.0,0.0,0.0,0.0,1029.988338810938,False
135,2026-04-09,2,Regular,VAN at LAK,1-4,home,home,LAK,LAK,LAK,LAK,WIN,nan,Nan,77.95367802217498,71.39103780470005,74.48979591836735,3.46388210380762,6.56264021747493,-292,-292,1.3424657534246576,13.57841784692591,5.0,51.49941694054691,17.636786623474972,1047.6251254344131,True
136,2026-04-09,2,Regular,TBL at MTL,1-2,skip,home,MTL,nan,nan,MTL,SKIP,below_min_edge,Below Min Edge,50.48320075660045,47.82608695652174,50.0,0.48320075660045003,2.6571138000787102,100,+100,2.0,0.0,0.0,0.0,0.0,1047.6251254344131,False
137,2026-04-09,2,Regular,TOR at NYI,3-5,skip,away,TOR,nan,nan,NYI,SKIP,below_min_edge,Below Min Edge,31.18437214004534,28.185928228313077,29.411764705882348,1.7726074341629898,2.9984439117322603,240,+240,3.4,0.0,0.0,0.0,0.0,1047.6251254344131,False
138,2026-04-09,2,Regular,FLA at OTT,1-5,skip,away,FLA,nan,nan,OTT,SKIP,below_min_edge,Below Min Edge,26.84595486533375,23.85989078565455,24.875621890547258,1.9703329747864902,2.98606407967919,302,+302,4.02,0.0,0.0,0.0,0.0,1047.6251254344131,False
139,2026-04-09,2,Regular,VGK at SEA,3-4,skip,home,SEA,nan,nan,SEA,SKIP,below_min_edge,Below Min Edge,40.56744683739003,36.52507563273237,38.16793893129771,2.39950790609231,4.04237120465765,162,+162,2.62,0.0,0.0,0.0,0.0,1047.6251254344131,False
140,2026-04-09,2,Regular,NSH at UTA,1-4,skip,,,nan,nan,UTA,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1047.6251254344131,False
141,2026-04-11,2,Regular,TBL at BOS,2-1,skip,,,nan,nan,TBL,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1047.6251254344131,False
142,2026-04-11,2,Regular,STL at CHI,5-3,skip,home,CHI,nan,nan,STL,SKIP,below_min_edge,Below Min Edge,45.21923246656703,42.42424242424243,44.44444444444444,0.77478802212258,2.79499004232459,125,+125,2.25,0.0,0.0,0.0,0.0,1047.6251254344131,False
143,2026-04-11,2,Regular,VGK at COL,3-2,away,away,VGK,VGK,VGK,VGK,WIN,nan,Nan,50.84334583291932,45.1667696108709,47.16981132075472,3.6735345121646,5.67657622204841,112,+112,2.12,6.953476040883,3.4767380204415,36.4231810476762,40.79396277339736,1088.4190882078103,True
144,2026-04-11,2,Regular,NYR at DAL,0-2,skip,away,NYR,nan,nan,DAL,SKIP,below_min_edge,Below Min Edge,41.84595263984528,37.89484842060632,39.682539682539684,2.1634129573056002,3.9511042192389603,152,+152,2.52,0.0,0.0,0.0,0.0,1088.4190882078103,False
145,2026-04-11,2,Regular,NJD at DET,5-3,skip,,,nan,nan,NJD,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1088.4190882078103,False
146,2026-04-11,2,Regular,EDM at LAK,0-1,away,away,EDM,EDM,EDM,LAK,LOSS,nan,Nan,55.215433067126554,47.63948497854078,50.0,5.21543306712655,7.575948088585769,100,+100,2.0,10.4308661342531,5.0,54.42095441039053,-54.42095441039053,1033.99813379742,True
147,2026-04-11,2,Regular,CBJ at MTL,5-2,skip,,,nan,nan,CBJ,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1033.99813379742,False
148,2026-04-11,2,Regular,WSH at PIT,6-3,home,home,PIT,PIT,PIT,WSH,LOSS,nan,Nan,54.52277907484915,42.27226030281085,44.05286343612334,10.4699156387258,12.250518772038289,127,+127,2.27,18.713943700714612,5.0,51.699906689871,-51.699906689871,982.298227107549,True
149,2026-04-11,2,Regular,CGY at SEA,1-4,skip,away,CGY,nan,nan,SEA,SKIP,below_min_edge,Below Min Edge,49.0846157306081,46.13143412107479,48.07692307692308,1.00769265368502,2.9531816095333103,108,+108,2.08,0.0,0.0,0.0,0.0,982.298227107549,False
150,2026-04-11,2,Regular,VAN at SJS,4-3,skip,,,nan,nan,VAN,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,982.298227107549,False
151,2026-04-11,2,Regular,FLA at TOR,6-2,skip,home,TOR,nan,nan,FLA,SKIP,below_min_edge,Below Min Edge,57.46456401669493,54.74222746950019,56.52173913043478,0.94282488626015,2.72233654719473,-130,-130,1.7692307692307692,0.0,0.0,0.0,0.0,982.298227107549,False
152,2026-04-11,2,Regular,CAR at UTA,4-1,home,home,UTA,UTA,UTA,CAR,LOSS,nan,Nan,62.190110223461126,54.1193294669103,56.709956709956714,5.48015351350441,8.07078075655082,-131,-131,1.763358778625954,12.65915461619519,5.0,49.11491135537745,-49.11491135537745,933.1833157521716,True
153,2026-04-12,2,Regular,VAN at ANA,4-3,skip,away,VAN,nan,nan,VAN,SKIP,below_min_model_prob,Below Min Model Prob,37.79542340182128,26.5356994847497,27.70083102493075,10.09459237689053,11.25972391707158,261,+261,3.61,0.0,0.0,0.0,0.0,933.1833157521716,False
154,2026-04-12,2,Regular,BOS at CBJ,3-2,skip,,,nan,nan,BOS,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,933.1833157521716,False
155,2026-04-12,2,Regular,UTA at CGY,1-4,skip,home,CGY,nan,nan,CGY,SKIP,below_min_edge,Below Min Edge,44.70715795502102,40.08226622431057,41.84100418410041,2.8661537709206,4.62489173071045,139,+139,2.39,0.0,0.0,0.0,0.0,933.1833157521716,False
156,2026-04-12,2,Regular,OTT at NJD,3-4,skip,,,nan,nan,NJD,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,933.1833157521716,False
157,2026-04-12,2,Regular,PIT at WSH,0-3,skip,away,PIT,nan,nan,WSH,SKIP,below_min_edge,Below Min Edge,47.94349316313643,43.080894408204564,45.04504504504504,2.89844811809138,4.86259875493186,122,+122,2.22,0.0,0.0,0.0,0.0,933.1833157521716,False
158,2026-04-13,2,Regular,BUF at CHI,5-1,skip,home,CHI,nan,nan,BUF,SKIP,below_min_edge,Below Min Edge,37.61636544391339,35.53940011344825,37.17472118959107,0.44164425432230997,2.07696533046514,169,+169,2.69,0.0,0.0,0.0,0.0,933.1833157521716,False
159,2026-04-13,2,Regular,COL at EDM,2-1,away,away,COL,COL,COL,COL,WIN,nan,Nan,62.61895853162323,53.125,55.55555555555556,7.06340297606766,9.49395853162322,-125,-125,1.8,15.89265669615226,5.0,46.65916578760858,37.32733263008687,970.5106483822584,True
160,2026-04-13,2,Regular,NYR at FLA,2-3,home,home,FLA,FLA,FLA,FLA,WIN,nan,Nan,49.14153759766121,41.191381495564,43.103448275862064,6.038089321799149,7.95015610209721,132,+132,2.3200000000000003,10.61239941407124,5.0,48.52553241911292,64.05370279322906,1034.5643511754874,True
161,2026-04-13,2,Regular,SJS at NSH,3-2,skip,away,SJS,nan,nan,SJS,SKIP,below_min_edge,Below Min Edge,46.01711870777161,42.082242619039725,44.05286343612334,1.96425527164826,3.93487608873187,127,+127,2.27,0.0,0.0,0.0,0.0,1034.5643511754874,False
162,2026-04-13,2,Regular,CAR at PHI,2-3,skip,away,CAR,nan,nan,PHI,SKIP,below_min_model_prob,Below Min Model Prob,46.39198841119765,40.23718763235916,42.01680672268907,4.37518168850857,6.15480077883848,138,+138,2.38,0.0,0.0,0.0,0.0,1034.5643511754874,False
163,2026-04-13,2,Regular,LAK at SEA,5-3,skip,home,SEA,nan,nan,LAK,SKIP,below_min_model_prob,Below Min Model Prob,45.22752073915276,38.83385862224223,40.48582995951417,4.74169077963859,6.39366211691052,147,+147,2.47,0.0,0.0,0.0,0.0,1034.5643511754874,False
164,2026-04-13,2,Regular,MIN at STL,3-6,skip,away,MIN,nan,nan,STL,SKIP,below_min_edge,Below Min Edge,40.304216683731745,37.62148604869892,39.37007874015748,0.9341379435742699,2.68273063503282,154,+154,2.54,0.0,0.0,0.0,0.0,1034.5643511754874,False
165,2026-04-13,2,Regular,DET at TBL,3-4,skip,,,nan,nan,TBL,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1034.5643511754874,False
166,2026-04-13,2,Regular,DAL at TOR,6-5,skip,home,TOR,nan,nan,DAL,SKIP,below_min_model_prob,Below Min Model Prob,42.45793828403424,36.4765613447035,38.02281368821292,4.43512459582131,5.98137693933074,163,+163,2.63,0.0,0.0,0.0,0.0,1034.5643511754874,False
167,2026-04-13,2,Regular,WPG at VGK,2-6,skip,away,WPG,nan,nan,VGK,SKIP,below_min_model_prob,Below Min Model Prob,45.33813635889013,38.02945603096108,39.682539682539684,5.65559667635045,7.30868032792905,152,+152,2.52,0.0,0.0,0.0,0.0,1034.5643511754874,False
168,2026-04-14,2,Regular,NJD at BOS,0-4,skip,,,nan,nan,BOS,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1034.5643511754874,False
169,2026-04-14,2,Regular,WSH at CBJ,2-1,skip,away,WSH,nan,nan,WSH,SKIP,below_min_model_prob,Below Min Model Prob,47.4790052363918,42.037750897248436,43.85964912280701,3.6193561135847796,5.44125433914336,128,+128,2.28,0.0,0.0,0.0,0.0,1034.5643511754874,False
170,2026-04-14,2,Regular,ANA at MIN,2-3,skip,home,MIN,nan,nan,MIN,SKIP,below_min_model_prob,Below Min Model Prob,46.7689530205796,39.22354557947778,40.98360655737705,5.78534646320255,7.54540744110182,144,+144,2.44,0.0,0.0,0.0,0.0,1034.5643511754874,False
171,2026-04-14,2,Regular,CAR at NYI,2-1,skip,,,nan,nan,CAR,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1034.5643511754874,False
172,2026-04-14,2,Regular,MTL at PHI,2-4,skip,home,PHI,nan,nan,PHI,SKIP,below_min_model_prob,Below Min Model Prob,38.370447056799314,28.185928228313077,29.411764705882348,8.95868235091696,10.18451882848623,240,+240,3.4,0.0,0.0,0.0,0.0,1034.5643511754874,False
173,2026-04-14,2,Regular,PIT at STL,5-7,skip,away,PIT,nan,nan,STL,SKIP,below_min_edge,Below Min Edge,38.69773211514067,34.22012443681613,35.71428571428571,2.98344640085495,4.47760767832453,180,+180,2.8,0.0,0.0,0.0,0.0,1034.5643511754874,False
174,2026-04-14,2,Regular,WPG at UTA,3-5,skip,away,WPG,nan,nan,UTA,SKIP,below_min_edge,Below Min Edge,36.79459038398718,34.01324726472415,35.58718861209964,1.20740177188753,2.78134311926302,181,+181,2.81,0.0,0.0,0.0,0.0,1034.5643511754874,False
175,2026-04-14,2,Regular,LAK at VAN,3-4,skip,away,LAK,nan,nan,VAN,SKIP,below_min_edge,Below Min Edge,63.37540749463189,59.81699425097071,62.546816479400746,0.82859101523113,3.55841324366117,-167,-167,1.598802395209581,0.0,0.0,0.0,0.0,1034.5643511754874,False
176,2026-04-15,2,Regular,DAL at BUF,4-3,home,home,BUF,BUF,BUF,DAL,LOSS,nan,Nan,52.842982443572794,42.83723570801864,44.843049327354265,7.99993311621853,10.00574673555415,123,+123,2.23,14.503943779810829,5.0,51.728217558774375,-51.728217558774375,982.836133616713,True
177,2026-04-15,2,Regular,SJS at CHI,2-5,skip,,,nan,nan,CHI,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,982.836133616713,False
178,2026-04-15,2,Regular,DET at FLA,1-8,home,home,FLA,FLA,FLA,FLA,WIN,nan,Nan,52.00898025242077,39.92848629320619,41.66666666666667,10.34231358575409,12.08049395921457,140,+140,2.4,17.72968043272131,5.0,49.14180668083566,68.79852935316991,1051.634662969883,True
179,2026-04-15,2,Regular,TOR at OTT,1-3,away,away,TOR,TOR,TOR,OTT,LOSS,nan,Nan,48.51866045061875,35.89511969001832,37.45318352059925,11.0654769300195,12.623540760600429,167,+167,2.67,17.691511019851543,5.0,52.58173314849415,-52.58173314849415,999.052929821389,True
180,2026-04-15,2,Regular,NYR at TBL,4-2,skip,away,NYR,nan,nan,NYR,SKIP,below_min_edge,Below Min Edge,46.65885502181695,42.27226030281085,44.05286343612334,2.6059915856936002,4.38659471900609,127,+127,2.27,0.0,0.0,0.0,0.0,999.052929821389,False
181,2026-04-15,2,Regular,SEA at VGK,1-4,skip,home,VGK,nan,nan,VGK,SKIP,below_min_edge,Below Min Edge,77.00844423407207,73.57186420004066,76.68997668997669,0.31846754409537,3.43658003403141,-329,-329,1.303951367781155,0.0,0.0,0.0,0.0,999.052929821389,False
182,2026-04-16,2,Regular,LAK at CGY,1-3,skip,home,CGY,nan,nan,CGY,SKIP,below_min_model_prob,Below Min Model Prob,45.38667399487309,39.422575221751984,41.1522633744856,4.23441062038749,5.9640987731211,143,+143,2.43,0.0,0.0,0.0,0.0,999.052929821389,False
183,2026-04-16,2,Regular,SEA at COL,0-2,skip,away,SEA,nan,nan,COL,SKIP,below_min_edge,Below Min Edge,35.84380273093069,34.25247738043946,35.71428571428571,0.12951701664498,1.5913253504912301,180,+180,2.8,0.0,0.0,0.0,0.0,999.052929821389,False
184,2026-04-16,2,Regular,VAN at EDM,1-6,skip,away,VAN,nan,nan,EDM,SKIP,below_min_edge,Below Min Edge,26.96686412633506,25.36391707101897,26.59574468085106,0.371119445484,1.60294705531609,276,+276,3.76,0.0,0.0,0.0,0.0,999.052929821389,False
185,2026-04-16,2,Regular,SJS at WPG,6-1,skip,away,SJS,nan,nan,SJS,SKIP,below_min_edge,Below Min Edge,42.56426465842462,40.82271056541801,42.5531914893617,0.011073169062910001,1.74155409300661,135,+135,2.35,0.0,0.0,0.0,0.0,999.052929821389,False
186,2026-04-18,3,Playoffs,OTT at CAR,0-2,away,away,OTT,OTT,OTT,CAR,LOSS,nan,Nan,49.99464825171847,43.01373664492853,45.04504504504504,4.94960320667343,6.98091160678994,122,+122,2.22,9.00665501542214,4.50332750771107,44.99062540523998,-44.99062540523998,954.062304416149,True
187,2026-04-18,3,Playoffs,PHI at PIT,3-2,skip,,,nan,nan,PHI,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,954.062304416149,False
188,2026-04-19,3,Playoffs,BOS at BUF,3-4,skip,away,BOS,nan,nan,BUF,SKIP,below_min_edge,Below Min Edge,42.21070788816651,39.723407385611296,41.49377593360996,0.71693195455654,2.4873005025552097,141,+141,2.41,0.0,0.0,0.0,0.0,954.062304416149,False
189,2026-04-19,3,Playoffs,LAK at COL,1-2,skip,home,COL,nan,nan,COL,SKIP,below_min_edge,Below Min Edge,75.01337212709328,71.39103780470005,74.48979591836735,0.5235762087259099,3.6223343223932196,-292,-292,1.3424657534246576,0.0,0.0,0.0,0.0,954.062304416149,False
190,2026-04-19,3,Playoffs,MTL at TBL,4-3,skip,,,nan,nan,MTL,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,954.062304416149,False
191,2026-04-19,3,Playoffs,UTA at VGK,2-4,skip,,,nan,nan,VGK,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,954.062304416149,False
192,2026-04-20,3,Playoffs,OTT at CAR,2-3,skip,,,nan,nan,CAR,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,954.062304416149,False
193,2026-04-20,3,Playoffs,MIN at DAL,2-4,skip,away,MIN,nan,nan,DAL,SKIP,below_min_edge,Below Min Edge,45.92117011773842,43.10724025688396,44.843049327354265,1.0781207903841499,2.81392986085445,123,+123,2.23,0.0,0.0,0.0,0.0,954.062304416149,False
194,2026-04-20,3,Playoffs,ANA at EDM,3-4,skip,away,ANA,nan,nan,EDM,SKIP,below_min_edge,Below Min Edge,38.00268068216839,36.18321534458765,37.73584905660377,0.26683162556461004,1.81946533758073,165,+165,2.65,0.0,0.0,0.0,0.0,954.062304416149,False
195,2026-04-20,3,Playoffs,PHI at PIT,3-0,away,away,PHI,PHI,PHI,PHI,WIN,nan,Nan,50.605951595989715,42.082242619039725,44.05286343612334,6.55308815986637,8.52370897694998,127,+127,2.27,11.71300009676902,5.0,47.703115220807454,60.58295633042547,1014.6452607465744,True
196,2026-04-21,3,Playoffs,BOS at BUF,4-2,skip,away,BOS,nan,nan,BOS,SKIP,below_min_edge,Below Min Edge,44.44574484383429,40.03612281757976,41.66666666666667,2.77907817716762,4.40962202625452,140,+140,2.4,0.0,0.0,0.0,0.0,1014.6452607465744,False
197,2026-04-21,3,Playoffs,LAK at COL,1-2,skip,home,COL,nan,nan,COL,SKIP,below_min_edge,Below Min Edge,74.46570562986685,70.60643564356435,73.68421052631578,0.78149510355106,3.8592699863025,-280,-280,1.3571428571428572,0.0,0.0,0.0,0.0,1014.6452607465744,False
198,2026-04-21,3,Playoffs,MTL at TBL,2-3,skip,,,nan,nan,TBL,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1014.6452607465744,False
199,2026-04-21,3,Playoffs,UTA at VGK,3-2,skip,away,UTA,nan,nan,UTA,SKIP,below_min_model_prob,Below Min Model Prob,47.52395259088844,41.91321499013807,43.85964912280701,3.66430346808142,5.61073760075037,128,+128,2.28,0.0,0.0,0.0,0.0,1014.6452607465744,False
200,2026-04-22,3,Playoffs,ANA at EDM,6-4,skip,,,nan,nan,ANA,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1014.6452607465744,False
201,2026-04-22,3,Playoffs,DAL at MIN,4-3,skip,,,nan,nan,DAL,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1014.6452607465744,False
202,2026-04-23,3,Playoffs,BUF at BOS,3-1,skip,,,nan,nan,BUF,SKIP,no_positive_kelly,No Positive Kelly,,,,,,,,,0.0,0.0,0.0,0.0,1014.6452607465744,False
203,2026-04-23,3,Playoffs,COL at LAK,4-2,away,away,COL,COL,COL,COL,WIN,nan,Nan,74.2658183408231,62.749213011542494,64.7887323943662,9.4770859464569,11.51660532928061,-184,-184,1.5434782608695652,26.91492408793762,5.0,50.73226303732872,27.57188208550474,1042.2171428320792,True
204,2026-04-23,3,Playoffs,CAR at OTT,2-1,skip,home,OTT,nan,nan,CAR,SKIP,below_min_edge,Below Min Edge,57.96770228883017,53.45580360820495,55.75221238938053,2.21548989944964,4.51189868062521,-126,-126,1.7936507936507935,0.0,0.0,0.0,0.0,1042.2171428320792,False
